premise	hypo	label
Todistusvoimainen Jamaikan keittiö (mukaan lukien jerk kana, sianliha ja kala) tai valitse omaa hummeria.	Jamaikan keittiö sisältää jerk-kanaa.	entailment
Lomakeskusta ja hotellikompleksia kuvaillaan eri tavoin yksinkertaisesti meluisaksi yhden luukun määränpäähän fantasiaa, jännitystä ja seikkailua varten. johtopäätöksesi riippuu tietenkin näkökulmastasi.	Lomakeskus ja hotellikompleksi ovat erittäin hiljaisia.	contradictory
Kun otetaan huomioon rikkaus, jonka se on tuonut maahan, ei ole yllättävää, että meillä on luonnollinen kumimuseo, joka avattiin vuodesta 1992 Kummitutkimuslaitoksen Sungai Bulohin kokeellisessa asemassa.	Kumi ei ole edistänyt maan vaurautta.	contradictory
Encapuchadores sitoo nämä urospuiden kevät tuottamaan vaaleat, valkaistut frondsit, joita käytetään Palm Sunday -juhlaissa.	Pyhäpäivänä ei ole juhlia.	contradictory
jopa neljäkymmentä neljä magnumia, mikä tahansa heistä oikeassa kädessä he ovat aivan loistava ase	44-magnum on kokonaispaino roskaa.	contradictory
Minusta tuntuu siltä, että se oli perjantaina perjantaina tai lauantaina	Mielestäni se oli tiistai.	contradictory
Anteeksi . Miehen ääni hänen vieressään sai alkunsa ja kääntyi.	Mies oli hämmästynyt ja kääntyi, kun hän sanoi, että pyydän anteeksi.	entailment
Huhtikuun 4. ja 4. lokakuuta 1996 välisenä aikana käynnistettiin väliaikainen ohjelma perusohjelman ylläpitämiseksi, kunnes EQIP voisi alkaa.	Heillä oli väliaikainen ohjelma.	entailment
Zapruderin perhe on vaatinut 18 miljoonaa dollaria, joka ei halua verirahaa, mutta sen mukaan se voisi hakea 70 miljoonaa dollaria avoimille markkinoille.	Zapruderin perhe ei halua mitään vastineeksi.	contradictory
En pidä tosiseikkoja takana.	Säilytän tosiseikat.	contradictory
Hänen ympärillään oli jäljellä olevat sauvat.	Ei ollut yhtään Sticksin jäsentä jäljellä.	contradictory
Hän skannaa suurta asianajajaa innokkaasti.	Hän jätti huomiotta asianajajan.	contradictory
Useimmat järjestäytyneet matkat sisältävät yleensä yön gazinossa osana pakettia; muuten voit varata pöydän hotellin kautta tai matkatoimiston kautta.	Ei matkoja sisältää gazino-yötä, et voi varata niitä.	contradictory
Olen valtavassa, ylivoimaisessa velkaantumassa, sanoo Jennifer Arons, 28, rikollisen puolustuksen henkilöstön asianajaja Manhattanin oikeusavusta.	Jennifer väittää, että hänen velkansa on yli kuuden merkin.	neutral
CDC-keskukset taudin torjumiseksi ja ehkäisemiseksi CERT / CC CERTa -koordinointikeskus	New Yorkin CDC oli pyöristetty ja harmaa.	neutral
ja kun pelasin softballin, se oli kirkon joukkueella vain hauskaa, vaikka seurakuntaryhmä teimme sen kansalaisille, jotka olimme sijoittuneet kansakuntaan viidentenätoista, joten tiedän, että olen ylpeä siitä	Pelasin softballia seurakuntaryhmän kanssa sen hauskanpitoon.	entailment
Se oli tuolloin, että hänen tyhmyytensä täysi toteutuminen alkoi tulla kotiin Tommylle.	Hän tajusi hulluuden ja tuli surulliseksi.	neutral
OMB arvioi ne näin ollen osastojen toimittamien tietojen perusteella, joihin sisältyi suunnitellut sääntelytoimia koskevat asiakirjat, joissa kuvataan sääntöjen syy, sekä sääntöjen kustannusten ja budjettivaikutusten arviointi.	OMB: n tarkistus sisälsi kuvauksen sääntöjen syystä.	entailment
että se olisi vain harrastus ja minusta olen hyvin mekaaninen ja mekaaninen tekniikka kiinnostunut minua, joten tein sen ja tiedän, että tein sen kuuden vuoden ajan ja sitten jäin kotiin poikani kanssa eikä tehnyt mitään ja löytänyt että olin, että tiedät sen olevan hienoa, mutta olin kyllästynyt osaksi aikaa ja halusin jotain muuta	Olen kyllästynyt koneenrakennukseen, ja minun pitäisi etsiä joitakin harrastuksia.	neutral
um-hum yeah se on sellaista outoa täällä, miten asiat menevät tänne, jos sinulla on onnettomuus, eikä kukaan loukkaantunut poliisi ei edes näy	Poliisi ei näy, jos kukaan ei ole loukkaantunut.	entailment
mutta Y Yount on ollut hän, joka on vuosi sitten, ja aina johtaa johtajaa useimmissa loukkaavissa luokissaan.	Yount ei ole ollut kovin hyödyllinen loukkaavien luokkiensa suhteen.	contradictory
Tämä on hyvin surullinen uutinen, mutta anteeksi, jos sanon, etten näe, miten se vastaa kyselysi aiheeseen?	Kysely koskee syntymäennätyksiä ja surullinen uutinen on kuolema perheessä, mutta puhuja vaatii seuraavia protokollia.	neutral
Seuraava todistaja oli Mary Cavendish.	Oli toinen todistaja.	entailment
ja sinun täytyy saada karpaloesi kastike nyt pidän hyytelömäistä	Pidän vain kotitekoisesta karpalokastikkeesta, ei hyytelöitystä.	contradictory
laitos, joka päästää 0,1 kiloa elohopeaa ja laitosta, joka päästää 2000 kiloa elohopeaa - kustannuksista riippumatta - ei ole tehokas eikä välttämätön.	Elohopeaa emittoivat kasvit eivät ole tarpeen.	entailment
Se oli kuollut hiljaa.	Ilmassa ei ollut paljon melua.	neutral
se on todella meidän lapsemme ovat kaikki kasvaneet ja poissa kotoa, joten meidän uusi perheemme on se, jonka tiedät meidän kaksi kissaamme ja meidän koiramme, jota emme koskaan todellakaan olleet hyvin vähän aikaa omistamaan heille tiedät, mutta ei läheskään niin paljon aikaa kuin meillä on nyt, joten he ovat todella tulleet lapsiksi he ovat todellisia hahmoja, joita he todella hyvin kaikki ovat	Koska lapsemme ovat kaikki kasvaneet ja menneet, meillä on lemmikkieläimet täyttämään täplät.	entailment
Kuten edellä on todettu, vuoden 1999 LSC-tapausten lukumäärä sisältää kaikki tapaukset, jotka täyttävät LSC: n kelpoisuusvaatimukset, riippumatta siitä, millainen rahoituksen saaja on tietty avustaja.	LK: ssa oli tapauksia, joissa rahoitusta oli.	neutral
miehelleni on isoäiti hoitokodissa ja se on ollut todellinen sotku vähiten sanottuna	Se on ollut unelma, kun muutimme mieheni isoäidin osaksi hoitokodissa.	contradictory
mutta koska olen työskennellyt uh Halmonilla	Työskentelen Hal Ammonille.	entailment
Joo nykyinen keskiarvo tai mitä tahansa	Joo keskiarvo juuri nyt.	entailment
"Hän oli päättänyt olla kysymättä, oliko Sir James ""kotona"" vaan omaksumaan enemmän henkilökohtainen asenne."	"Hän kysyi suoraan, kysyisikö Sir James ""kotona""."	contradictory
Myöskään yhteinen aloitus- tai loppupiste ei tunnistanut suunnittelukatselmukseksi laitoksen hankintaprosessin osaksi.	Yhteistä aloitus- tai loppupistettä ei tunnistettu laitoksen rakenteessa.	neutral
Käsiyrittäjien yritys on työskennellyt täällä vuodesta 1723 lähtien, ja kävijät voivat katsella niitä töissä, mutta heidän tuotteistaan on tullut vähemmän erottuvia, koska ne ovat laajentuneet suosituimmaksi matkailukohde.	Matkailijat voivat tarkastella käsityöntekijöiden yritystä, mutta historiallisella yrityksellä on nyt vähemmän erottuvia tuotteita, koska niistä tulee suosittu nähtävyys.	entailment
Ja niin on olemassa itsenäisiä vaatimuksia kansainvälisestä työvoimasta. Globalisaation vastustajat eivät saa olla valmiita ostamaan näitä tennareita ja paitoja, elleivät ihmiset, jotka tekevät heidät, saavat kunnollisia palkkoja ja työskentelevät kunnollisissa olosuhteissa.	Halvat tavarat vaativat hyvin vähän kansainvälistä työvoimaa.	contradictory
Dublin on intiimi kaupunki, joka on fyysisesti pieni, mutta tiiviisti pakattu, täydellinen paikka kävellä.	Dublin on tiheä kaupunki, joka on tehty jalka-ajaksi.	entailment
Voit ostaa sen lahjakortilla, joka sijaitsee aluksen vieressä.	Voit ostaa kohteen lahjakaupassa vierailustasi.	entailment
Kolmas Aasian naapuruus, Koreatown, sijaitsee keskustan länsipuolella olympiakuljetusta pitkin Vermontin ja länsimaiden välissä.	Olympic Boulevard on Koreatownista itään ja Vermontin ja Länsi-kadut.	contradictory
Muut seurasivat.	Muut olivat seuranneet Jonia.	neutral
Gigot uskoo, että Hubbellia vastaan tehty veropetos on laillista ja tavallista, kun taas kaikki muut pitävät syytteitä hämmentyneinä mini-rikoksina, joiden tarkoituksena on purkaa Hubbellia antamaan Starrille mitä haluaa - yhteistyö.	On olemassa erimielisyyttä siitä, suoritetaanko Hubbellin veropetosmaksu asianmukaisesti.	entailment
Yhdysvaltojen taloudelliset edut merionnettomuuksien ehkäisemisen ja lieventämisen avulla.	Merionnettomuuksien ehkäiseminen Yhdysvaltojen taloudellisista syistä.	entailment
Se voi olla hyvin sekava.	Se on aina selkeä ja helppo ymmärtää.	contradictory
Huoneessa 5 on esineitä Minoanin sivilisaation viimeisestä vaiheesta (1450-1400 b.c.).	Huoneessa 5 on tavaraa keskiajalta.	contradictory
oikeassa kyllä i viettää paljon aikaa alas Charlotte uh ja niiden vain säännöllinen TV ei kaapeli voit poimia neljä PB tai kolme PBS kanavia	Charlotte tarjoaa kaikenlaisia kaapelikanavaliittymiä.	contradictory
Aikakauslehden huumori riippui usein rasistisista ja seksistisistä stereotypioista, kuten leveistä virneistä, vesimelonilaisia mustia.	Lehti riippui tämäntyyppisestä huumorista.	neutral
Kun hän tarkastelee taaksepäin vuotta sitten, Rubin sanoi toivovansa, että säätiöllä on uusia ohjelmia, korkeampi profiili ja nuorennettu hallitus.	Rubin ei halua työskennellä ohjelman parissa vuoden kuluttua.	neutral
"Mutta, Lindburg sanoo, ""jos suojelet pandaa, sinä suojelet kultaista apina, monaalisia fasaaneja, takinia."	Pandan säästäminen ei auta muita eläimiä.	contradictory
Yhdenmukaisen lähestymistavan hyväksyminen SO2: n, NOx: n ja elohopean vähentämiseksi on parempi kuin jokaisen epäpuhtauden tarkastelu erikseen synergististen vaikutusten vuoksi.	Elohopeaa, NOx: a ja SO2: a voidaan parhaiten harkita vahingon vähentämisessä itse, koska niillä ei ole mitään yhteyttä toisiinsa.	contradictory
Pihan kaakkoiskulmassa on Turkin Sultanan talo tai Hujra-i-Anup Talao (Peerless Poolin kamari); eläimet, jotka peittävät jokaista seinäpaneelia ja pilaria, luovat puuntyylisen illuusion kuin kivi.	Seinäpaneeleilla on useita eläimiä.	entailment
Se kunnostettiin viktoriaanisessa aikakaudessa, mutta sen jälkeen Nile-padot menivät hyödyttömiksi.	Niilin kurat olivat hyödyttömiä.	contradictory
niin mitä mieltä olet siitä	Mitä mieltä olet lentämisestä koko maassa?	neutral
Naiset ovat niin suuria osa työvoimaa, että on vaikea uskoa, että tämä voisi olla totta kaikkialla, jos se ei päde myös naisiin.	Miehet ovat valtava osa työvoimaa, joten he ovat ainoita asiaa.	contradictory
Breyiana Breyiana tarkastelee minua, ota vain toinen olla melko hyvä, en voi kuulla, että puhun teille vain muutaman sekunnin ajan, joten hän meni kouluun täällä	Ole hiljainen sekunnin ajan; En voi kuulla ja puhua teille sekunnissa.	entailment
kyllä oikeastaan kun olimme pohjoisessa um, mutta jotkut perheen asiat muuttuivat, joten pääsimme takaisin tänne ja kaikki, koska se auttoi aviomieheni työtä, mutta me todella haluaisimme, mutta emme tiedä, jos menemme tehdä se, ellemme jäädä tänne	Olemme varmoja siitä, mitä aiomme tehdä, jos jäämme tänne.	contradictory
Joo hyvin luulen, että he luulivat, että se oli melkein jokainen heistä, jotka hän rekrytoi tämän vuoden palvelukseen	Hän rekrytoi kaikki tänä vuonna.	entailment
Itse asiassa hän on.	Hän on itse asiassa.	entailment
täällä, jossa sinun pitäisi napsauttaa FIFA Online -linkkiä, jonka löydät vasemmalta (PERUSTEET).	Sinun täytyy napsauttaa FIFA-linkkiä oikealla, PERUSTEIDEN yläpuolella.	contradictory
Town End on täynnä upeita esineitä 1700-luvun arkielämästä, kuten ruoanlaittovälineet, astiat, astiat ja koukut jäniksen ja fasaanien ripustukseen. sekoittamalla vaatteet pesualtaassa.	Town Endissa on monia esineitä, jotka ovat peräisin 1600-luvulta, mukaan lukien pyykinpesuvälineet ja keittiövälineet.	entailment
Hän oli tullut tuntemaan Betty Currien hyvin.	Hän oli tullut aivan kuin Betty Currie.	contradictory
Miksi tulla tänne? Torrent on jo alkanut ja monet muut eteläiset kylät vetävät varmasti rosvojen kiinnostuksen.	Etelässä oli kyliä.	entailment
Jetlinerien ja risteilyalusten kynnyksellä tapahtui se.	Alueella ei ole risteilyaluksia.	contradictory
Mal Malesiassa neljä vuotta Malesiassa ja kolme vuotta Filippiineillä	Kuusi vuotta Malesiassa ja kaksi vuotta Filippiineillä.	contradictory
Näiden kriteerien mukaan Kinsey hakee hyvin.	Kinseyn tutkimus on hyödyllistä nykyaikana.	neutral
Longabaugh totesi, että ED: ssa voidaan kehittää uusia ja luovia toimia, joita muu ala haluaa sopeutua ja tutkia.	Longabaugh on tutkiva toimittaja, jolla on yli kolmenkymmenen vuoden kokemus.	neutral
Oikeusavun johtaja Adrienne Worthy sanoi, että hänen virastonsa saisi 400 000 dollaria vähemmän liittovaltion varoista vuonna 2003, koska vuoden 2000 väestölaskenta löysi 30 000 vähemmän köyhiä ihmisiä Länsi-Virginiassa.	Liittovaltion rahastot ovat riippuvaisia väestöstä, jota he palvelevat.	entailment
Näyttely on parhaimmillaan viikonloppuisin iltapäivisin, ja kaikesta rantapoikasta yksipyöräisiin rullaluistimiin.	Show on edelleen melko hyvä aamulla, mutta ei sen paras.	neutral
Vuosien laiminlyönnin jälkeen se palautettiin 1970-luvun puolivälistä alkaen ja avattiin yleisölle vuonna 1984.	Se jäi mätänemään.	contradictory
Uskomme, että ne ovat amerikkalaisia, jotka ovat avioliitossa valtavan paljon täällä Colorado Springsissä.	Coloradossa ei ole armeijan laitoksia.	contradictory
se on oikein, uh-tiedätkö, että se on aivan kuten sinä sanot siellä on niin paljon tavaraa, joka on tehtävä tässä maassa, ja tiedätkö jos voisit ajatella jotain sellaista, kuten uh Uskon, että tämä on niin hyödyllistä vain esimerkiksi vanhojen ihmisten auttamisessa	Tässä maassa tarvitaan paljon tavaraa.	entailment
Kaupungin tyylikkäimmistä muotiliikkeistä ja kenkäkaupoista reunustettu neljänneksen pääkatu säilyttää keskiaikaisen nimensä, Via de 'Caleiuolin (sukka- ja kengät) kaupallisen perinteen.	Pääkadulla on kauppoja, joissa voit ostaa kenkiä ja sukkia.	neutral
Randall kertoo Enquirerille, että lapsi, Jefferson, on nimetty 1800-luvun sarjakuvan näyttelijä Joseph Jeffersonin mukaan, mutta ei sano, jos Randall todella osallistui näyttelijän esityksiin.	Randall osallistui itse asiassa useisiin Jeffersonin esityksiin.	neutral
Sisäpiha, Nasal Chowk, on yksi harvoista, joita voi käydä.	Nasal Chowk ei ole avoin yleisölle.	contradictory
Olemme perustaneet ohjelman, koska olimme huolissaan siirtymisestä, Wheeler sanoi.	Wheeler sanoi, että ohjelma perustettiin siirtymisongelman vuoksi.	entailment
Sir James Peel Edgerton sanoi, että voisit hallita sitä minulle.	Sir James Peel Edgerton valehteli, kun hän kertoi minulle, että voisit hallita sitä minulle.	neutral
"""Oli jopa päiviä, kun heräsin ja ajattelin:"" Ole hyvä, Jumala, anna minun kuolla."	Olin kärsinyt vakavasta masennuksesta näinä päivinä.	neutral
Raskaan askeleen lento liittyy haudan sisäänkäyntiin, ennen kuin teet matkalla sisään koristeellisen hautakammion sisään.	Portaat, jotka yhdistävät hautakammion sisäänkäynnin kanssa, ovat melko vaarallisia kävellä.	neutral
kyllä, mutta hyvin ne vaihtelevat paikasta toiseen on vaikea kertoa, kuinka hyvin he ovat olleet ajan tasalla, kuinka vanhoja he ovat ja nämä ovat luultavasti oh yksi niistä mukavimmista, että löysin ja uh	On vaikea sanoa, miten asiat ovat pysyneet ajan tasalla ja heidän ikänsä, koska ne vaihtelevat niin paljon paikasta toiseen.	entailment
Niinpä käänteinen hypoteesi voisi olla yhtä pätevä.	Päinvastainen teoria voisi olla yhtä pätevä tai huonompi.	neutral
Uudessa versiossa Reich tarttuu transkriptiin ja lainaa tarkasti Saxtonia, joka pyörii pitkään tutkimuksista ja Godfather's Pizzaista.	Reichin versio on tarkka.	neutral
um en tiedä, että tiedät, että olen kuullut hyvin mielenkiintoisen ja ehkä se on vain tv-ohjelma tai elokuva, jota olin katsomassa, että he käyvät läpi oikeudenkäynnin, ja mielestäni se oli kuin yksi dokumentti-tv-ohjelmista, joissa he pyydä tuomariston tuomiota	On mielenkiintoista, kuulin sen television katselun aikana.	entailment
Mutta entä muutkin Daily Calin toimittajat, jotka eivät voineet sanoa, että heidät on marttyyroitu kampukselle, joka on kerran tunnettu sen vasemmistosta?	Jotkut Daily Calin toimittajat mainitsivat, että kampus oli kerran vasemmistolainen.	neutral
Jätevedet heitettiin kaduille yläkerran ikkunoista, joita seurasi Gardeyloo!	Jätevedet kaadettiin katujen yläkerrassa oleville ikkunoille, kun ihmiset kuiskivat toisiaan.	contradictory
Tällainen ohjelma, johon liittyy asianmukaisia toimenpiteitä paikallisten huolenaiheiden ratkaisemiseksi, antaisi merkittäviä terveyshyötyjä, vaikka lisääksemme energiansaantia ja ylläpidämme kohtuullisia sähkön hintoja.	Merkittävät terveyshyödyt ovat monien kustannusten arvoisia, sillä ne säästävät taloutta paljon.	neutral
Aluksi tämä johti Mallorcan itsenäiseen kuningaskuntaan Jaume II: n alla, jota seurasivat Sanc ja Jaume III.	Jaume II seurasi Jaume III: ta Mallorcan johtajana.	contradictory
Ympäristöasiantuntija voi tutkia vanhoista Wingaten kaatopaikan polttolaitoksista peräisin olevia tuulia ja tunnistaa laajoja alueita, joilla ihmiset ovat altistuneet myrkyllisille kemikaaleille.	On mahdotonta tunnistaa sijainnin, jossa ihmiset olisivat voineet altistua myrkyllisille kemikaaleille.	contradictory
Sinä ja Tuppence ovat olleet kiinni samoin kuin siamilaiset kaksoset.	Te ja Tuppence ovat tuskin nähneet toisiaan.	contradictory
jos henkilö on tehnyt niin pahan rikoksen, että tuomaristo antaa heille kuolemanrangaistuksen nyt, korkein oikeus sanoo, että meidän on annettava heille yksi valitus.	Sinulla on oikeus valittaa kuolemantuomiosta.	entailment
Tarkoitat, että se on sellainen kuin muukalainen	Tarkoitat, että se on kuin lapsuuden paras ystäväsi?	contradictory
Western Spruce Budworm on Carson Nationalissa	Carson Nationalissa, Länsi-kuusen Budwormissa, jatkoi juontajaa	neutral
Uutiskirjat ovat yhtä mieltä siitä, että Arafat on vihdoin valinnut kuvan terroristina, ja Valkoinen talo kunnioittaa sitä nyt paitsi virtuaalisena valtionpäämiehenä kuin rauhanprosessin välttämättömänä toimijana.	Arafat on kauhistuttava terrorismista ja haluaa olla rauhallinen Amerikassa	neutral
Meillä on tänä iltana etu.	Meillä ei ole tänä iltana etua.	contradictory
Lukittuina pöydälle budoirissa, he löysivät rouva Inglethorpin tahtonsa, joka oli päivätty ennen hänen avioliittoaan, jättäen onnensa Alfred Inglethorpille.	He löysivät rouva Inglethorpin tahtoa, joka jätti koko omaisuutensa Alfred Inglethorpille.	entailment
Hänen kaksi seuraavaa laukausta laskeutui kahta ratsastajaa pitäville ratsastajille, joissa oli pitkät terät.	Hän menetti ratsastajat kokonaan.	contradictory
Minulla ei ole pysyneet muissa Texasin politiikoissa kuin likainen pikku-kuvernööri taistelemassa	Texanin politiikassa taisteli kuvernööri	entailment
IRS: n varainhoitovuoden 1995 tilinpäätöksen taloudellinen tarkastelu (GAO / AIMD-96-101, 11. heinäkuuta 1996)	Vuoden 1995 tutkimusta ei tehty.	contradictory
Sikäli kuin parhaat japanilaiset yritykset eivät ole maailmanlaajuisia hegemoneja, jotka ajattelimme, että ne olisivat, se voi johtua siitä, että kaikki muut ovat oppineet niistä, mikä on tietysti juuri sitä, miten kilpailukykyiset markkinat toimivat.	Japanilaiset yritykset olivat maailman johtavia 20-luvulla.	neutral
Haluaisin kysyä teiltä jotain, saatko luettelon tai jotain näistä ihmisistä	Ovatko nämä ihmiset lähettäneet sinulle mitään?	neutral
Käsittelemme tätä. '	Se on meille liikaa.	contradictory
Se järjestää vuosittain lukuisia CLE-akkreditoituja koulutustilaisuuksia ja koordinoi kahden kuukauden välein perussivun työryhmän kokouksia perheen, asumisen, julkisten etujen, kuluttaja-, maahanmuutto- ja eläkeläislainsäädännön aloilla.	Monet ihmiset osallistuvat statewide-työryhmän kokouksiin kaikissa tarjolla olevissa aiheissa.	neutral
mutta hän tuntuu siltä, että tiedätte, että tiedätte melko nopeasti ja älykkäästi, ja hän on jo lukenut ja kirjoittanut, ja hänellä on tällaista tavaraa, ja hän vain kääntyi viidenneksi viime kuussa	Hän ei voi lukea ollenkaan.	contradictory
Esimerkiksi yksi toimialan tapaustutkimusorganisaatio sponsoroi 3 kuukauden kurssin uudelleenkoulutettavaksi noin 2 000 vanhaa työntekijää projektijohtamisen taidoissa.	Yksi tapaustutkimusorganisaatio sponsoroi kurssin, joka kestää 3 kuukautta ja maksaa yritykselle 10 000 dollaria.	neutral
Suuri laskeutuva liekki liekkejä, jotka taistelevat ja taivas ylöspäin.	Paloa, savua tai liekkejä ei ollut.	contradictory
TV on historian tärkein välittäjä.	TV on historian tärkein väline.	entailment
Se on erityisen tunnettu kaupungin viimeisimpien asukkaiden, geishan, viimeisenä koulutuskeskuksena.	Geisha ei ole koskaan kouluttanut siellä.	contradictory
Voisi ajatella, että he tekevät yhteistyötä, ja heillä on John Gielgudin kuukausittainen näyttely, joka istuu Archie Bunkerin tuolissa ja selittää pyhiinvaeltajat ohikulkijoille.	Näyttely tehtiin.	neutral
Israelin kansalaiset ovat iloisia siitä, että ihmiset kaikkialta käyvät maassansa ja toivottavat sinut tervetulleiksi aitoon lämpöön.	Israelilaiset ovat kylmiä kohti matkailijoita.	contradictory
No, jos emme ole tottuneet avioliittoon tässä elämässä, ehkä joskus olosuhteet sallivat minun ostaa sinulle oluen tai tohtori Pepperin tai jotain.	Jos olemme naimisissa, ostan sinulle oluen tai Dr. Pepperin.	contradictory
Adrin sanoi, ettei mitään ja Gabriel jatkoi.	Gabriel kuunteli hiljaa Adrinin kertomalla runonsa.	contradictory
Joo, teen myös	Kyllä, teen sen myös.	entailment
Ylistys menee Kirstie Alleylle, joka on nykyään ikääntyvässä mallissa alusvaatteessa Vähemmän hurja kuin Lucy, kypsempi kuin Mary (Richard Corliss, Time). Washington Postin Tom Shalesin toisinajattelijoita kutsutaan Alleylle häikäilemättömän hermostuneeksi ja lähes pysyväksi kuumeiseksi.	Kirstie Alley toistaa tv-ohjelmassa vanhemman ex-mallin.	entailment
Kaupan kustantajat myivät 5 prosenttia vähemmän kirjoja kuin edellisenä vuonna.	Kaupan kustantajan myyntinopeus kasvaa viime vuoden tasoon verrattuna.	contradictory
Voi kyllä, että ne he vain juoksivat ympäri paikkaa eivätkä ne	Eivätkö he vain juokse kaikkialla?	entailment
kyllä nämä nämä ihmiset heillä on suuret kaiuttimet, koska heillä on demokraattinen järjestelmä aivan kuten meidän, jossa he valitsevat pormestarinsa ja valtuutensa, se on todella hauska se, että se on hyökkäys yksityisyydensuojaan. mene näillä kaduilla näillä todella kovilla kaiuttimilla	Ne, joilla on kaiuttimet, ovat erittäin ärsyttäviä.	neutral
Voisin .	Voin.	entailment
Samasta syystä, joka koskee lakisääteisesti voimassa olevaa voimaantulopäivää, 30 päivän viivästys sääntöjen voimaantulopäivänä 5 U.S.C.	Sääntö tuli välittömästi voimaan.	contradictory
Siinä oletetaan, että palvelukustannukset-alueet (joissa suurin osa sähkönmyynnistä todennäköisesti tapahtuvat) eivät johda sähkön hinnoitteluun.	Myönnettävien päästöoikeuksien jakaminen ei varmasti muuta sähkön hinnoittelua palvelualueilla.	neutral
Ei, olen, että voitte vuokrata ihmisten uunin, jonka he viettävät kappaleensa kotiinsa tai keraamiselle myymälälleen, ja uh maksaa heille siellä yksi nainen, joka perii kymmenen dollaria kuukaudessa tulesta kaiken, mitä halusin	On ihmisiä, jotka antavat sinulle mahdollisuuden vuokrata uuninsa viimeistelemään paloja omassa kaupassaan.	entailment
Hyvin toinen asia, jonka olemme huomanneet, että se on muuttunut vuosien varrella, ja me emme todellakaan ole varma siitä, mitä olemme menossa siihen, mitä haluamme tehdä sen kanssa julkisesti, mutta uh opetukset, joita opetetaan u. ei aina ole samaa mieltä siitä, mitä opettaisimme heille joko moraalin näkökulmasta tai tietyn tilanteen käsittelyn kannalta	Huomasimme, että opettajat sanovat asioita, joista emme ole samaa mieltä.	entailment
Rakas Sox voitti intiaanit.	Sox ei ole koskaan pelannut intialaisia.	contradictory
Minä, Dave Hanson.	Dave Hanson kieltäytyi myöntämästä mitään.	contradictory
Kun Venetsia luotti pelkästään ulkomaankauppaan, se loi tämän laajenemisen kautta uuden maanomistavan aristokratian.	Venetsia ei koskaan käynyt kauppaa kenenkään kanssa.	contradictory
Hän on freakish Peter Pan - nuorten rikollinen, joka ei olisi kasvanut.	Hän toimii aina hyvin vakavasti eikä ole koskaan käyttänyt lapsellisesti.	contradictory
he kyllä he viettivät enemmän rahaa viime vuonna kuin mikään muu joukkue liigassa, ja he tiesivät kohti liigan alareunaa, joten se on kuin sanoin, että rahaa ei taata sinulle, että voitat pennantin todella ei niin	Käyttämäsi rahamäärä ei aina osoita menestystasoa.	entailment
Mutta liian usein supistaminen tarkoittaa sitä, mitä se on unionin Tyynenmeren alueella vähemmän ihmisiä, jotka tekevät enemmän työtä.	Unionin Tyynenmeren alueen pienentäminen johtaa siihen, että useammat ihmiset tekevät vähemmän työtä.	contradictory
joten tunnen TI: n ihmiset, jotka tekevät tämän ja kuulin siitä, joten soitin heille ja kysyin, voinko osallistua ja uh	En tunne ketään TI: ssä, ja se on kunnossa, koska en halua osallistua joka tapauksessa.	contradictory
WTP: tä pidetään kuitenkin yleensä helpommin mitattavana ja konservatiivisena etuna.	WTP: tä pidetään vilpillisesti epätarkana keinona mitata etuja.	contradictory
Noin 30 vuotta hänen kuolemansa jälkeen teatterit olivat tuhoutuneet, toimijat hylättiin ja näytelmäkirjailijat lähetettiin maanpaossa.	Jopa 30 vuotta kuoleman jälkeen teatterit olivat yhä paikalla.	contradictory
Mutta jos kiinalaiset yrittivät ostaa hyväksi demokraattien kanssa, se saattaa olla, koska heillä oli jo republikaaneja.	Jos kiinalaiset yrittivät ostaa hyväksi demokraattien kanssa, se johtuu siitä, että republikaanit hylkäsivät heidät.	contradictory
Näytämme myös, miten julkisyhteisöjen verkkosivustojen edustaja edistää tehokasta edustusta jakamalla oikeudellisia resursseja ja asiantuntemusta - yleensä oikeudellisen työn valvojien tehtävä.	Oikeudellisen työn valvojien tehtävänä on yleensä jakaa oikeudellista neuvontaa ja resursseja.	neutral
Kagoshima hallitsee syvän syvennyksen päätä Kyushun eteläosassa, ja sen satama on ollut merkittävä rooli japanilaisessa sotahistoriassa.	Kyushun eteläkärki on täynnä nähtävyyksiä.	neutral
Korjaus alkaa aina ajoissa, vaikka kello olisi ajoittain pysäytettävä.	Kellon nollaaminen on yleistä.	neutral
Sen sijaan Intel tekee todellisia asioita.	Intel tekee sen sijaan tosiasiallisia asioita, jotka kertovat uutisia.	neutral
Uudet alueet voidaan tutkia ottamalla Kowloon Canton Railway (KCR), joka tekee 10 pysäkkiä Kowloonin ja Sheung Shuin aseman välillä.	Kowloon Canton Railway tekee yli viisi pysäkkiä aseman ja Sheung Shuin välillä.	entailment
Koska Mademoiselle Cynthia ei ota sokeria kahvissaan.	Cynthialla ei voi olla sokeria kahvissa hänen ruokavalionsa vuoksi.	neutral
Kongressi on vuosien ajan pyrkinyt lisäämään tieto- ja teknologiajohtamisen tehokkuutta liittovaltion hallituksessa.	Kongressilla on erityinen budjetti tiedotus- ja teknologiajohtamiseen liittovaltion hallituksessa.	neutral
NJP: llä on CLEAR - Coordinated Legal Education and Referral System, joka tarjoaa puhelin- ja internetpohjaisia neuvoja, neuvoja, lyhytpalveluja, yhteisöoikeudellista koulutusta ja saantipalveluja koko valtiossa.	NJP tarjoaa internet-pohjaista apua ja apua oikeusavun hakijoille.	entailment
