premise	hypo	label
Bəli, biz maliyyə şirkətlərindən biri olan Hancock oh John Hancock şirkətindən çıxdıqlarını görmək üçün həqiqətən gözəl idi ki, etdiyimiz digər bir şeydir və onların agentləri əmək haqqına əsaslanan uzunmüddətli bir təhlil etdi və nə etdiyimizi planlaşdırdıq. bizim uh hədəflərimiz, uzun müddətli bir büdcə idi, pensiya uşaq kollecində fərqli bir evi satın alan evi ödəyir	John Hancock'un dediyi bir şey olmadığı üçün çıxdı.	contradictory
İştirakçı hüquqşünaslar deyirlər ki, Ginsburq, ticarət markası bıçaq bağları ilə tanınan bir diehard Red Sox fanu, imtina etmək çətindir.	Ginsburq, vəkillərə görə imtina etmək üçün olduqca sərtdir.	entailment
Xəbərdə deyilir ki, JFK-nın ölümü demək olar ki, tərif edilmişdi.	Xəbərlər JFK Jr'ın ölümü demək olar ki əvvəlcədən göründü.	entailment
bu həqiqətən təzələnir	Uzun bir həftə sonra şarj etməyə kömək edir.	neutral
Bundan əlavə, bu, nümunə tədqiqatları, ekspertlərdən dərslər və istifadəçilərə məlumat paylaşmaq və ya sual vermək üçün imkan verən bir forum verir.	Forum tamaşaçı cavab vermək imkanı olmayan mühazirə tərzidir.	contradictory
O, köməkinə gəldikmi?	Ona kömək etmək üçün gəldiyi bir imkan var idi.	entailment
Kompleks indi yaradıcı sənətkarları ziyarət etmək üçün qonaqxana kimi xidmət edir.	Kompleks indi xarici diplomatlar üçün qonaqdır.	contradictory
Kiçik arxa qapıları tez-tez küçə səviyyəsində bir zirzəmi üzərində sağlam bir pilləkənin üstündədir.	Merdivenlerin üst hissəsində tez-tez arxa qapılar istifadə olunmuşdur.	entailment
XVIII əsrdə Salen Azul (Mavi Otaq) və XVIII əsrdə Alfonso X, Wise tərəfindən şəhərə verilmiş imtiyaz sənədlərini qoruyan arxivlər 18-ci əsr kral portretləri var.	Alfonso X dövründəki bütün sənədlər bir çox illər əvvəl itirildi.	contradictory
mən düşünürəm ki, istədiyinizi yerinə yetirirsiniz və əks istiqamətə gedə bilərik və bütün fırıldaqları, döymələri və sürüşmələri aşırsınız və ən azından iş yerindəki fikirlərimə aid olmayan şeyləriniz var çox gözəl bir bəzək olmadan klassik bir görünüş əldə edə biləcəyinizi və nə etdin və hələ də çox qadına xas olduğun üçün buna qarşı mübarizə etdiyim bir şey bədən tərbiyəsi müəllimi olaraq başladı	Bir qadının daha qadın olması işə daha yaxşı baxır.	contradictory
Bəli, burada da bir neçə nəfər var	Onlar hər yerdə, bir vuruş etmədən bir top ata bilməzsiniz.	neutral
Qorxunc cinayət.	Cinayət dəhşətli bir şey kimi görünür.	entailment
Bu təşkilat, əsasən, gündəmə dair gündəmdə olan məsələlər və problemlərin həlli ilə bağlı məlumatları yaymaq üçün əsasən poçt və telefon danışıqlarına əsaslanırdı.	Məlumat yaymaq üçün poçt və telefon danışıqları aparılmışdır.	entailment
Liman əlindən əlinə keçdi.	Onlar çılpaq əlləri ilə limanı sındırdılar.	contradictory
Can Susan'a son baxaraq yanına qaçdı və yola çıxdı.	Jon və Susan birlikdə ayrıldı.	contradictory
Kaliforniyadakı müvəqqəti nümayəndəliyin nümayəndəlik hüquqları müəyyən inzibati proseslərdə itirə bilər.	Kaliforniyadakı təmsilçiliyinə hüquqlarını itirmiş bir çox insan var.	neutral
Nəhayət, universal xidmət xərclərinin iki qiymətini, giriş qiyməti ölçüsünü və çatdırılma mənfəəti kontekstində xalis çəkilən xərclərin ölçüsünü müzakirə edirik.	Giriş qiyməti ölçmə xərcləri ölçmək üçün ən məşhur metoddur.	neutral
Tarbena, qalın, teraslı dağlar, geniş dalğalı vadilər və sürünən fermer təsərrüfatları ilə ən yaxşısız qəhrəman yolları ilə gəlir.	Tarbena sonra gözəl bir səhnə var.	contradictory
Beynəlxalq ianələr minnətlə qəbul edilir, amma ABŞ-dan kənarda verilən ianələrin vergi müalicəsinə dair heç bir bəyanat verə bilmərik.	ABŞ xaricindəsinizsə, daha çox vergi ödəyəcəksiniz.	neutral
Qaranlıq düşdükdən sonra, körfəz içərisində olan su, qarışdıqda parıldayan luminescent mikroorqanizmlərlə doludur.	Bəyin artıq suyu yoxdur.	contradictory
Sonda o, uzun bir nəfəs çəkdi.	O, son dərəcə ağladı.	entailment
La Pagerie'de Josephine'nin doğumgahından uzaq bir neçə uzun yarışı atış Martinique'nin 18 delikli ictimai golf sahasıdır.	Josephine bir golf klubu keçirmək üçün doğuldu və batırdı.	neutral
Bununla belə, bütün kritik proseslər xüsusi bir silah sistemi üçün yeni və ya unikal olacaqdır.	Lakin, bütün kritik proseslər xüsusi bir silah sistemi üçün unikal və ya yeni olacaqdır.	contradictory
Bəlkə də, onlar özləri bilmirdilər, çünki Aesopun məşhur hekayəsinin - öz boynuna zəng vuraraq, öz puç və xain düşmənlərindən, pişiklərdən özlərini qorumağa qərar verən siçanlar haqqında düşünməmişlər.	Bəlkə onlar hekayənin sonu haqqında düşündükləri üçün və çox darıxdırdılar.	contradictory
Onun havalı arxa planları 900 yaşındakı bazilikaya çatır və yuxarıdakı kərpic düşərgəsindən Piazzetta və St Marc Havzasının (il Bacino) açılış mərhələsinə keçən bir küncə çevrilir, Adriyatik və uzaqdakı limanların kənarında olan tarixi giriş.	Sent Markın hövzəsi tarixən Adriyatik üçün bir qapısı olaraq görülmüşdür.	entailment
Nəhayət, müavinətlərin yenilənməsinin təsirlərini simulyasiya etmək üçün yenidən bölüşdürülmüş müavinətlərin dəyəri hesablana və hər bir vahidin istehsal xərcindən çıxarıla bilər - beləliklə, hər vahidi müəyyən bir yanacaq növünə cavab olaraq, mənfəət maksimum səviyyədə dəyişməyə yönəldir , müavinət və elektrik qiymətləri.	Yenidən ayrılmış ehtiyatların dəyəri hesablana və hər bir birimin dəyəri /	entailment
İsrail vətəndaşı tərəfindən demək olar ki, yalnız istifadə edilən zolaq boyunca üç başqa kurort var.	Şeridin kurortları bəzən ingilis turistləri tərəfindən ziyarət edilir.	neutral
Buna baxmayaraq, daha səmərəli olmaq rəqabət qalmaq üçün kifayət deyil.	Müvəffəqiyyət sadəcə daha səmərəli olmağından irəli gəlir.	entailment
Yemək salonu, bar.	Heç bir yeməkxana yoxdur.	contradictory
Bəziləri böyük domenlərin içərisində beşinci sütunları düzəldər, lakin kölgələşmənin avtomatik olaraq təsirlənməməsi, çünki Times-Mirror flaqmanı Los Angeles Times 30 min sözlü Staples Mərkəzi skandalında özünü araşdırmaqdan sonra öyrəndi.	The Times-Mirror flaqmanı Los Angeles Times, göbək baxımının hər zaman təəssürat yaratmadığını öyrəndi.	entailment
Ənənə deyir ki, bir qadın İsa İsa'nın tərli, qanlı üzünü yandırdı və parça üzərində bir iz buraxıldı.	Bu parça yalnız qan və şirindir.	contradictory
doğru zamanda doğru məlumat.	müəyyən bir zamanda öyrənilən şeyi bilmək.	neutral
Bu, həqiqətən, hər şeyi incələməlidir.	Bir şey dəyişdirməyəcək.	contradictory
Kommunizmin düşməsindən qabaq, Konqres Cənubi Afrikada aparteid rejiminə qarşı hərtərəfli sanksiya tətbiq etdi.	Konqres Cənubi Afrikadakı apartheidlərə dəstək vermədi.	entailment
Bir parça göstərir ki, amerikalılar federal federal vergi imtiyazının Respublika təklifləri ilə aldanıblar.	Amerikalılar Respublika vergi planına aşiqdirlər.	contradictory
Müqəddəs Rönesans və Barok heykəltəraşları Septimius Severusun (üçqat əsrlik imperatoru Yorkda, İngiltərədə, imperiyanın şimalındakı ən sərhəddə) ölən üç nəfərlik Arch üzərində friezlərdən ilham aldılar.	Septimius Severus'un friezləri, Barok və Renaissance heykəltəraşlarının çoxu üçün ilham mənbəyidir.	entailment
əksinə, əksəriyyətin nə olduğunu bilirdilər, belə ki, bu, drama üçün bir şey olub olmadığını bilmədi, ya da həqiqətən, mən həmişə həmişə yekdilliklə düşünmək lazım olduğunu düşünürdüm	Onlar bunu yekdilliklə tələb etməmişlər.	entailment
ED-lərin bir çoxu çox məhdud spirtli xidmət göstərir.	ED 'nin spirtli xidmətlərini və bir çox şeyi də təmin edir.	neutral
Qış idmanları Hokkaydonun daxili turizm üçün əsas çəkilişlərindən biri, Teine Olympia (Sapporo xaricində), Niseko və Kiroro'daki məşhur xizək mərkəzləri ilə.	Hokkaydonun çox əyləncəli qış idmanı var.	entailment
Mən həmişə alternativ planı - kiçik, insansız sondalar, eyni zamanda origami vinçlərinə qatlanan 1000 dollar dəyərində hədsiz illik bonfire ilə bəyəndim.	Alternativ planı sevmirdim.	contradictory
Bəli, bunlar az olsa da olsa çox uzaqdır	Hal-hazırda çox sayda var.	contradictory
Bir parça geriatric felons ixtisaslaşan yeni qoruyucu həbsxanalar və mənfəəti artırmaq üçün xidmət kəsəcək narahatlıqları profil.	Heç kim geriatricə sığınacaq üçün həbsxanalar haqqında danışır.	contradictory
Belə hallarda, agentlik şərhlərini daxil etməməyin səbəbi hesabatda göstəriləcəkdir.	Agentliyin şərhləri adekvat əks olunacaq və gələcək hesabatlarda qeyd olunacaq.	neutral
"""Və yox, səni öldürmək istəmirəm. Mümkündür. ''"	Bu gün səni öldürmədim, amma bəlkə sabah.	neutral
GAGAS-a uyğun olaraq maliyyə yoxlamaları üçün əlavə hesabat standartı	Maliyyə yoxlamaları üçün əlavə hesabat standartları mövcuddur.	entailment
Glendalough Wicklow Dağları Milli Parkının bir hissəsidir, 20 min hektar (49421 hektar) ərazini əhatə edir. Bu ərazidə Wicklowun əksəriyyətini möhtəşəm dekorasiya, çöl həyatı və nadir flora ilə əhatə edir.	Glendalough 20.000 hektar və möhtəşəm dekorasiya malikdir.	entailment
Bir linguistic dud, hətta bir İtalyan söz və ya ifadələr bir çox öyrənmək üçün cəhd edin.	Dil ilə pis olsa da, bəzi italyan ifadələrini almağa cəhd edin.	entailment
xüsusilə bonus vaxtında	Xüsusilə bonus vaxtında çətin olur.	neutral
işçilərin illik göndərmə mövsümü əsnasında geri işlənmə iş yükünü idarə etməsi, IRS daimi işçilərin sayını artırmağı və vəzifə məsuliyyətlərini genişləndirməyi planlaşdırma mövsümündən sonra edə biləcək uyğunluq işlərini əhatə etməyi planlaşdırır.	IRS daimi işçilərin vəzifə məsuliyyətlərini genişləndirmək niyyətindədir.	entailment
Jon, Adrin'in rapier ucunu, rapierin keşişinin şahin qanadları nöqtələrində tutdu.	Jon, Adrin'in rapçi ucunu öz sürücünün gözətçisinə tutdu.	entailment
Kimsə bir avtomobil yoxsa bir qaz stansiyası açmaq niyə? )	Nə olursa olsun hər zaman yanacaq stansiyalarına ehtiyac var.	contradictory
Bir zərbə eşitdim.	Mükəmməl bir sükut var idi.	contradictory
NONFEDERAL FİZİKİ MÜLKİYYƏTİ - Federal hökumətdən alınan, lakin dövlət və yerli hökumətlərə məxsus olan qrantlarla maliyyələşdirilən fiziki xüsusiyyətlər.	Federal hökumət, bəzən yerli rəhbərliklər üçün yanğın söndürmə cihazları satın alacaq.	neutral
Hər il noyabr ayında Wasdale'de maraqlı müsabiqə keçirilir.	Hər iyunda, Wasdale maraqlı bir rəqabətə sahibdir.	contradictory
"Mən nə demək istərdim. ""Motorun qəfəsi açıq pəncərədən gəldi, Miss Hovard qalxdı və qapıya köçdü."	Mühərrik açıq pəncərədən eşidilə bilərdi.	entailment
Mandrək nəzarətçisi ona tərəf yönəldirdi.	Uzun mandralar düşündüyündən daha böyük idi.	neutral
Ötən həftənin səsi!	Ötən həftə Whew!	entailment
1999-cu ildə kolleksiyaya əlavə 100 rəsm əlavə edildi.	1999-cu ildə əlavə şəkillər əlavə edildi.	contradictory
maddi ittihamların aşkar edilməsi aktivlərin qorunması üzərində nəzarətin məqsədi, auditin planlaşdırılması üçün bu tip nəzarətin vacibliyini bilməsi.	Audit planlaşdırarkən bu cür nəzarətləri anlamaq vacibdir.	entailment
Mən hələ də bilet ödəmişdim. . . Mən sadəcə bir avukat ödəyə bilərsən zəngin olmağınızı düşünürəm, yoxsul olsanız, aldığınız şeyi alacaqsınız, - deyə Grant, Stafford Township-in Mayetta hissəsinin sakini bildirib.	Mən hələ də 500 dollara başa gələn bilet ödəmişdim.	neutral
Eyni zamanda dövlət və federal aksiz vergiləri mövcud səviyyələrdə qaldıqda, vergi gəlirləri satışların azalması səbəbindən vaxt keçdikcə azalacaq.	Dövlət və federal aksiz vergiləri bu səviyyədə bir ildən az müddətdir.	neutral
yaxşı fikir	Fikir eşitdiyim ən yaxşı idi.	neutral
amma gözəl bir şüşə qabda qoyuram və bəlkə bəzi adamlar bu filmi sevmirlər, belə ki uh Saran sarğı üstə qoysun	Hər kəsin xoşbəxtliyini qoruya bilməsi üçün bir şüşə qab və Saran örtüyü lazımdır.	contradictory
Daha əvvəlki hesabatlarda və göstəricilərdə üst rəhbərliyin yüksək performanslı təşkilatların yaradılması və davam etdirilməsində mühüm rol oynaması lazım olduğunu müşahidə etdik.	Əvvəlki araşdırmalar liderlərdən üstün olan fərdlərin bənzər şəxsiyyət xüsusiyyətlərini bölüşdüyünü təyin etdi.	neutral
Mən ümid edirəm ki, partlamanın radiusunu təmizləmək üçün kifayət qədər vaxtımız var idi.	Bomba zərbəsindən çıxmaq üçün kifayət qədər sürətli olduğumuzu dua etdik.	entailment
Şimal o Göz tərəfindən tutulacaqdı.	Göz Şimali üçün bir təhdid idi.	entailment
Milliyyətçilik əsla tamamilə itdi və əsrin sonunadək İskoçya üçün öz müqəddəratını təyin etmək üçün razılaşdı (sülh olsa da).	Milliyyətçilik həmişə orada olmuşdu və Şotlandiya xalqı özünə dəyər qazanmağa çalışdı.	entailment
Bəli, bu, insan qaynağında olduğunuz və mənim sağlamlığım və təhlükəsizliyimdə olan komik bir şeydir	Məndən fərqli bir bölməm.	entailment
Hər il yanvar ayında LSC bir Case Review Formu təqdim edir.	Case Review Form yanvar ayında yalnız bir əvvəlki il yekun sonra çıxır.	neutral
İnternetdə 20.000 iddiaçının bir qrupunda ən dəhşətli zəhmət çəkən bir Burbank oteli balet salonunda 200-dən ən dəhşətli bir şeydən daha dəhşətli ola bilər.	İnternette 120 min adam təklif edir.	contradictory
əlavə maliyyələşmə təmin etdi.	Heç bir pul yox idi.	contradictory
Belford Yolunun şərqindəki on dəqiqəlik yürüş sizi iki əhəmiyyətli sənət qalereyasına gətirir.	Belford Yolunda ən az iki sənət qalereyası var.	entailment
Taşıyıcı etiraz nümayiş etdirdi və ağladı; Bütün bunlar streslə doludur.	Daşıyıcı çox səs-küy etdi.	entailment
Eksperimentlər üçün o, yalnız bu yoğurtdan istifadə etdi, E-nömrələri stabilləşdirmədən (E298, E301, E980) olmadan təbii olanlar kimi gözlənilməz mədə hisslərini doğurmadı.	O, hər hansı bir qatığın öz təcrübələrini məhv edəcəyindən narahat idi.	neutral
Region Ile-de-France dekorasiyasında olduğu kimi, Seine Vadisi boyunca Haute-Normandiya, şərq yarısına bölünür; qərbdə daha bərk Basse-Normandiya, daha qonşu Brittanyə yaxınlaşır.	Bölgədə 50 kvadrat dağ və 20 kvadrat millik meşə var.	neutral
Milli Qafqaz Venetian sıralarına bənzəyən gəmini idarə edir və peluş içəri gəzinti turizmi təkcə Avropanın Grand Tour-in yalnız bir hissəsi olacağı təqdirdə, turizm yalnız körpəlik dövründə yaşanır.	Mövcud qayıqların dizaynı qədim Venesiya dizaynı ilə müqayisədə daha azdır.	neutral
Və Şimali Dakota və Ayova daşqınları və Oakland, Calif. və Daytona Beach, Fla. ?	Florida, Daytona Beach, iyul ayında bir buz fırtınası yaşadı.	contradictory
Aswan Yüksək Barajı binasının nəticəsi olaraq Nasser gölünün yaradılması çoxlu sosial və siyasi narahatlıqlara gətirib çıxardı, çünki sular bir sıra əhəmiyyətli qədim abidələri boğdu.	Asvan Yüksək Barajına çox müxalifət var idi.	neutral
Mister Kirby, iffen, 'Rebs'la gəzdiyin zaman, Mavi Bellies şəhərə çırpıldığında dodağınızın dümdüz olmasını yaxşılaşdırsın.	Rebs ilə gəzdiniz və məni çox incidir!	neutral
amma mənim ən yaşlıım beş beş yarımdır və buna görə üç il yarım övlad məsuliyyətində iştirak edə bilər, həqiqətən çox məsuliyyətlərin bir hissəsini qəbul edə bilər, bəlkə də onları qidalandırmaq olar	Mənim ən köhnə uşağım tezliklə altı yaşında olacaq.	entailment
Bəli, düşünürəm ki, əyləncəli olacağıq ki, biz üç gün davam edən həftə sonu kimi getməyə çalışacağıq	Zaman keçdikcə üç gün davam edən bir kamp səfərinə çıxmaq əyləncəli olardı.	neutral
O, ən sürətlə mübarizə etdi, lakin heç bir şey olmadı.	Su sürətlə döyüşdüyünə baxmayaraq, divardan keçmədi.	neutral
Komissiya hesab edir ki, qəbul edilən qayda və dəyişikliklər alternativlərdən daha kiçik brokerlər və dilerlər üzərində kiçik yük qoyur.	Qaydalar böyük biznes və qurulan treyderlər üçün daha sərtdir.	neutral
bu barədə heç bir sual yoxdur, çünki hamı bir yerdə oynayırdı, çünki dördbucaqlılar və quarterbacks yalnız bir şey etmədilər	Hər kəs dördüncü dəfə istisna olmaqla yaxşı oynadı.	entailment
Şəhərin hələ də məşhur olduğu qüdrətli istehkamlara dərhal iş başlamışlar.	Şəhərin möhtəşəm istehkamları gənc general tərəfindən hazırlanmışdı.	neutral
Onlar yaranır şirkət deyirlər.	Şirkət sakit idi, heç bir məsələ ilə.	contradictory
Muzeyin əsas girişini qeyd edən Cour Napoleon-da I. M. Pei tərəfindən hazırlanmış üstün şüşə piramidası ilə üst-üstə düşən (orijinal qalasının hissələrini ortaya qoyan) böyük bir yeni qəbul sahəsi aşkar edildi.	Sahəsi real plan olmadan qazılmışdır.	neutral
Bəli, buna görə ödədikləri pulları ödəmədikləri müddətcə bəhs etdiyin ödənişlərini davam etdirəcəklər. Bəli oh ki, bu gözəl film idi	Nə olursa olsun onları ödəmədiklərini qazandılar.	contradictory
Bəli, bəlkə də biz bu insanların səs verməsini istəmirik	Bəlkə o adamların səs verməsini istəmirik.	entailment
Centrelink, Avstraliya hökumətinin müxtəlif faydaları verən bir pəncərədir.	Centrelink, Avstraliya hökumətinin bir sıra faydalarını ödəyir.	entailment
Dekabr ayında sərf etmək üçün yüz dolar var, mən nə demək istədiyini bilirəm	Dekabr ayında sərf etmək üçün 100 dollar var.	entailment
Mən Pittsburqun şimalındakı mənim	Mən Pittsburqun şimalında yaşayıram.	entailment
Coroner'in suallarına cavab olaraq, o, ixtisaslı bir eczacı olduğunu açıqladı, ancaq əvvəlcə yalnız orduya çağırılmış köməkçi olaraq bu xüsusi mağazaya yaxınlaşdı.	Eczacının yardımı yeni işi xoşlayırdı və cəmiyyətdə bir ev alması gözlənilirdi.	neutral
"Yəqin ki, 1966-1971-ci ildəki televiziya sitcomından olan ""Qız"" ın sonuncu günü Ann Marie, Marlo Thomas kimi xarakterizə edən bir çox səhvənliklərdən zövq alırdı. Niyə belə bir bənzərlik var!"	İndi New Yorkda sərgüzəştlər ola bilərdiniz.	entailment
ÜDM-in payı olaraq, federal vergilər Klintonın yanında təxminən sabitdir.	Klintonın sözlərinə görə, federal vergilər ÜDM-in payı kimi olduqca uçucu olmuşdur.	contradictory
Cənub Texasın daşqınlarından xilas olmaq istəyən şəxslərin sayının çərşənbə axşamı 1000-dən çoxu artdığını ifadə edərək, cəmi 5,855 səviyyəsinə gətirdi.	Texasdakı hər kəs daşqından qaçmadı.	contradictory
1996-cı ildəki Clinger-Cohen Aktı, birbaşa agentliyin rəhbərliyinə hesabat verən və birincil məsuliyyət kimi məlumat rəhbərliyinə malik olan icraçı səviyyəli CIO-lara köçürülmüş və köhnə məlumat resursları meneceri vəzifələrini yüksəldən PRA-nı düzəldib.	CIO'lar yalnız idarə heyətinin sədrinə hesabat verməlidirlər.	contradictory
Afişa, portret, mozaik eskizləri.	Bu yerdən və divardan başqa heç bir şey yalandır.	contradictory
mən bir məhəllədə olduğumu bilmədim və bu yalnız heyvanların üzərində çətin bir şeydir. Bilirsiniz ki, hər dəfə bir dəfə mənə bir dəfə baxıram	Heyvanımı heyvanla öldürə bildiyim zaman o qədər yaxşı hiss edirəm.	contradictory
İqtisadiyyat hələ də daha yaxşı ola bilər.	Hələ inkişaf üçün yer var.	entailment
mürəkkəbləşmə dəyərinin necə saxlanıldığı, vaxt keçdikcə necə artıra bilər.	Pul hər il bərkitmə ilə azalır.	contradictory
həbsxanada günahkar olan bir çox insan var	Təqsirləndirməmiş cinayətlər üçün həbsdə olan bir çox insan yaradılıb.	neutral
. Gözəl sükan tavanı Michael Stapleton (Dublin Yazarlar Muzeyinin tavanlarından məsul olan).	Michael Stapleton, Dublin Yazarlar Muzeyində gözəl sükan tavanını hazırladı.	entailment
Yeni binanın dizaynı İspan memarı və dizayner Enric Miralles tərəfindən qalib gələn bir müsabiqə mövzusu oldu.	Yeni bina dizaynı ingilis memarı tərəfindən hazırlanmışdır.	contradictory
Spirtli içkilərin içməli olduğunu azaltmaq üçün motivasiya olaraq.	Əvəzolunan terapiya həddindən artıq içki içmək üçün tətbiq olundu.	entailment
Digərləri isə Jon'a baxdılar.	Jon digərləri tərəfindən baxdı.	entailment
Qılıncın bükülmüş əl-keşişində olan zərgərləri gördükləri zaman kütlənin mırıldanıb pıçıldadı.	Qılıncın bükülmüş əl-keşiyində zərgərlər var idi.	entailment
Bəli, məktəbdənkənar fəaliyyətə dəvət edirik	Dərsdən kənar bir fəaliyyət hər kəsin ehtiyacı olan son şeydir.	contradictory
Daxili kamerada qırmızı granit lahit olduğu aşkarlandı.	Qranit lahitləri yalnız daxili otaqlarda tapıla bilər.	neutral
Tənqidi infrastrukturun əhəmiyyətli mühit təhlükəsizliyi problemlərinə müraciət edilməsi lazımdır (GAO-02-918T, 9 iyul 2002-ci il).	Əldə etmək üçün mühüm vətən təhlükəsizlik problemləri qalmadı.	contradictory
Birləşmiş Ştatların poçt xidmətini nəzərdən keçirək.	Amerika Birləşmiş Ştatları poçt xidmətinə nəzər salaq.	entailment
Çünki hər bir nəsil iqtisadiyyata görə məsuliyyət daşıyır, növbəti mərhələyə keçir, bugünkü maliyyə siyasəti seçimləri uzunmüddətli məlumatlandırılmalıdır.	Heç kim iqtisadiyyatı idarə etmir.	contradictory
onların keyfiyyətini təsdiq edən əsli məlumat və təhlil və problemlər (Hoaglin et al.	Məlumatın keyfiyyəti ilə bağlı heç bir problem yoxdur	contradictory
, İnformasiya Strateji məlumatları	Məlumat və strategiyalar üçün məlumat.	entailment
Məgər təəssüf edirəm, hamımızın düşündüyümüz qədər bilirsənmi? yumşaq bir şəkildə söylədi.	Onun sözləri danışarkən səsi çılpaq və çaşqın idi.	contradictory
Ümumiyyətlə, LC mail AO poçtundan daha yüngüldir.	AO poçtu LC-dən daha az ağırdır.	entailment
Otaq onu tərk etdiyi kimi idi.	Otaq ayrıldığında olduğu kimi eyni idi və onu təəccübləndirdi.	neutral
sağ və bilirsiniz ki, hamımızın etdiyimiz səhvləri əlavə edənlər olmayacaq	bilirsiniz ki kompüterlər səhvləri keçmişdən bir şey əlavə edər	neutral
Şirkətin məlumatına əsasən, seçicilər öz doğma tarixlərini və rəqəmsal imza ilə şəxsiyyətini təsdiq edə biləcəklər.	Seçicilər kimliklərini təsdiq etməməlidirlər.	contradictory
Ən faciəli nümunələrdə, xarizmatik bir professor, onları Fransanın orta əsr tarixinin ömrü boyu alacaq, onların maraqları onların doktorluq almasından əvvəl tükənmişdir.	Hətta xarizmatik bir professor onları Fransanın orta əsr tarixinin bir ömrü boyunca aldadır.	contradictory
Sazişin müzakirələrindən sonra FCC onun təklif etdiyi qaydasını yenidən nəzərdən keçirib və 29 iyul 1997-ci il tarixində təklif olunan xəbərdarlıqdan xəbərdarlıq etdi.	FCC qayda dəyişdirmədi	contradictory
NAACP-in Fort Worth Ədalət Layihəsi 49,000 dollar qazanacaq.	NAACP layihəsi təxminən 50 min dollar alacaq.	entailment
Pete Stark praktikanı dayandırmaq üçün bir xaçpərəst aparır.	Təcrübə pisdir və Pete Stark qəhrəmandır.	neutral
evet keçən ilin yayına qədər bir dovşana qədər keçirdik və onu qız vermişdik və onlardan ikisi bizi dovşana alerjisi alıb uh i uh biz bir ad üzərində qərar verən çətin bir zaman keçirdik Cənab Tibbar və onlar bu adı fiqurlu necə bilmək istədi və mən də dovşan geriyə yazıldığını söylədim	Biz heç vaxt bir dovşana sahib deyilik.	contradictory
UFC-də heç kim ağır yaralanmadı.	UFC-də bir çox insanlar ağır yaralanıblar.	contradictory
Həqiqətən, bir çox xalça üzərində gəzmək çox gözəl görünür, lakin onlar üstün bir divar zəmini hazırlayırlar və hətta böyük bir şey almaq üçün evinizi remortgage edə bilməzsinizsə, hətta təvazökar bir yataq dəsti xalını isti və soyuducu etmək üçün möcüzələr edə bilərsiniz .	Xalçaların hamısı gözəl divar dayaqları kimi xidmət edərdi.	neutral
Yaxşı mən də sizinlə söhbət etdim	Artıq mənimlə danışma, gözəl bir insan olma.	contradictory
lakin həmişə həmişə mənə göründü ki, ən çox ödənilməli olan adamlar düşünürəm və ya əhəmiyyətli dərəcədə pul qazanırsınızsa, daha çox bilirsiniz, müəllim növləri var hələ mən bunu başa düşürəm ki, düşünmürəm, ümumiyyətlə mən də deməkdir ki, bizim təhsil sistemimiz tamamdır, amma hesab edirəm ki, biz bir çox xüsusi sahələrdə olmamışıq	Müəllimlər ən mühüm işlərə sahibdirlər.	neutral
Tamam, tamam	Gözlə !	contradictory
Bu təşəbbüslər tibbi qeydlərin faturalandırılmış xidmətləri dəstəkləməsini təmin etmək üçün provayderlərlə işləməyi nəzərdə tutur.	Təşəbbüslər tibbi baxımdan daha rahat şəkildə işləyəcəkdir.	neutral
Və bu, bir klik kimi səslənir, şübhəsiz ki, Parcells oyunçularını qazana biləcəyinə inanır, buna görə də.	Çünki Parcells oyunçularını qazana biləcəyini düşünürsə, bunu edirlər.	entailment
Yaxın Şərqdəki ən böyük bazardır və bu, demək olar ki, min ildir.	Son 1000 il ərzində Yaxın Şərqdəki ən böyük bazar idi.	entailment
daha asan çıxmaq və artıq satın almaq	Artıq hazırlanmış satın almaq çətindir.	contradictory
Agentliklər, istifadəçilərə iştirak etmək imkanlarını və ya passiv sistemlər vasitəsilə ictimaiyyəti məlumatlandırmaq üçün istifadə edə bilərlər ki, istifadəçilər istənilən fərdi şəxsləri və ya təşkilatları xəbərdar edən tənzimləyici tədbirlər barədə xəbərdar edən və ya proaktiv sistemlər üçün istifadə qaydalarını aşkar etməyə təşəbbüs göstərmələrini tələb edirlər.	İT strategiyalarını istifadə edərək fərdiləşdirmək agentlik əlaqələrinin gələcəyidir.	neutral
ancaq onlar həqiqətən yaxşı karyera şəraitinə sahib olmağınızın olduğunu bildiyinizə inanmırlar	Onlar həmişə böyük karyera şəraitinə malik olacağınızı deyirlər.	entailment
Səbirlə cavab verin və tezliklə evinizdə hiss edəcəksiniz.	Dost bir qrup insan tapa bilmədin.	neutral
1993-cü ildə bitirdiyi Hüquq fakültəsi üçün Georgetown'a gedərək Davidson College'dan İngilis ədəbiyyatı üzrə bakalavr dərəcəsi almışdır.	Davidson Kollecində ingilis ədəbiyyatını bitirmiş və tərk etdiyi zaman qaçırmışdır.	neutral
Məsələn, masa üstü platformaları və proqramları hər bir iş sahəsinin unikal ehtiyaclarından asılı olaraq iş vahidləri arasında dəyişir.	Proqram təminatı və həllər hər bir biznesin ehtiyaclarından asılıdır.	entailment
Yaptığımız iş, bütün böyük iman ənənələrinin əsas dəyərlərini ifadə edən ən təmiz bir formadır.	Bütün böyük iman ənənələri bizim işimizə nümunə olan əsas dəyərə malikdir.	entailment
Liberal Humanitaristlər Soğuk Savaş sonrası sülhün bir məhsuludur.	Soyuq müharibədən sonrakı sülh, Liberal Humanitarians'ın yaradılmasına səbəb oldu.	entailment
Nəzarət fəaliyyətləri nümunələri	Nəzarət tədbirlərinin nümunələri	entailment
