premise	hypo	label
Po perėmimo vienas iš pirmųjų naujosios verslo kultūros patarimų buvo visų šių patogių ženklų pašalinimas, ir - taip gandas - šaulio, kurio užduotis buvo juos atnaujinti, šaudymas.	Bendrovė nebuvo perimta.	contradictory
Deitono susitarimas atskiria šalį su dviem musulmonų dominuojančia Bosnijos Federacija ir Serbijos Respublikos Serbų Respublika.	Deitono akordo sukeltą padalijimą plačiai patvirtino Bosnijos ir Serbijos žmonės.	neutral
Federalinis ne socialinio draudimo perteklius pašalinamas iki 2010 m., O vieningas deficitas atsiranda 2019 m.	Federalinis ne socialinio draudimo deficitas gali atsirasti 2020 m.	neutral
Žinoma, ji turėjo bent teisę reikalauti paaiškinimo.	Ji buvo tikrai leista norėti paaiškinimo.	entailment
Dauguma daiktų, kuriuos rasite Madeiroje, pavyzdžiui, gana rankomis dažytos plokštės, sodinamosios, ąsočiai ir stiklainiai, kilę iš žemyninės dalies, bet jei jūs nenorite keliauti į kitas šalies dalis, Madeira vis dar yra gera vieta pasiimti jas pigiausiomis kainomis.	Madeiroje vis dar galite rasti pigių rankomis nudažytų plokštelių, ąsočių ir stiklainių.	entailment
um-hum ir aš noriu žaisti paplūdimio zonoje taip pat, ką aš norėčiau žinoti, kad aš tiesiog sėdi čia, klausydamas jūsų akcento ir galvodamas, koks geras laikas, kai kompiuteris turės su tuo	Kaip aš čia sėdiu ignoruodamas jus, manau, kad kompiuteris bus apgailėtinas.	contradictory
Už slėnio, Nepalas, užmigo už visų ketinimų ir tikslų vis dar viduramžiais.	Vietose, esančiose už slėnio, Nepalas nematė augimo.	entailment
"Palaukite, senas dalykas, jis negali būti padedamas. 26 ""Argi tai gali!"" Tuppence mažai smakro nušautas."	Tuppence tylėjo ir nieko nekalbėjo.	contradictory
Bloga idėja !	Siaubinga idėja!	entailment
Kiti komentatoriai, įskaitant Komisijos vartotojų gynimo biurą, išreiškė abejonių dėl vieno ar abiejų siūlomų tokių susitarimų variantų teisinio patikimumo.	Komisijos biuras buvo įsitikinęs teisiniu patikimumu.	contradictory
Kai kurie asmeninių vertybių pokyčiai paprasčiausiai yra dalis senėjimo.	Kai kurie vertybių pokyčiai yra dalis vyresnio amžiaus ir išmintingesnių.	neutral
"""Croaker, taip pat."" Drewas sustojo muule, užgriuvo ilgą nosį, davė švelną ausį."	Drewas užsikabino žirgą ir spjaudė ant ausies.	contradictory
„European Tour“ vyksta „Santo da Serra“ golfo klube.	Europos ekskursiją galima rasti „Santo da Serra“ golfo klube.	neutral
Kvapnios hortenzijos linijos pėsčiųjų takai, grindys kalnų terasų kraštais.	Gėlės negali augti palei kelius.	contradictory
oh okei taip, aš tiesiog sužinojau, kad einu į Denverio sekmadienio naktį	Šį savaitgalį pirmą kartą einu į Denverį.	contradictory
Kai ji stovėjo ten, su savo sąžiningu veidu, kuris buvo perkeliamas į mano, aš maniau, ką ji yra iš senų tarnų, kurie taip greitai miršta.	Jos veidas pažvelgė, kad ji buvo nesąžininga.	contradictory
aš manau, kad žiauriai aš turiu galvoje šį vaikino tašką tuščią tik nušovė jį į galvą, aš turiu galvoje tiesiog uh, nes aš turiu galvoje, kad jis policininkas ištraukė jį kaip dvaro mažas eismo dalykas, kurį žinote ir	Žmogus neturėjo realios priežasties jį nužudyti.	neutral
Mūsų požiūris žymiai sumažintų valstybės išteklius, reikalingus modeliavimui, planavimui ir reguliavimo veiklai, siekiant standartų.	Mūsų požiūris sumažintų valstybės išteklius, reikalingus modeliuoti.	entailment
taip, aš galėjau pamatyti žodį mano galvoje, aš tiesiog negalėjau ištarti	Galėčiau įsivaizduoti žodį, bet ne teisingai.	entailment
Ar kas nors žiūri vaizdo įrašus?	Kiekvienas gali stebėti „Netflix“ dokumentinius filmus.	neutral
Jonas paėmė nuostabų „Vrenna“ nukreipimą, kad perkrautų savo pistoletus.	Jonas miega, o Vrenna atitraukė vyrus.	contradictory
Kas vyksta? paklausė „Tuppence“.	Tuppence nebuvo suinteresuota žinoti, kas vyksta.	contradictory
Remiantis inžineriniais skaičiavimais, apskaičiuotos atidėtojo aptarnavimo išlaidos svyruoja nuo $ 75 iki 100 mln.	Atidėtą techninę priežiūrą galima įvertinti inžineriniais skaičiavimais.	entailment
Jo centrinė dalis yra auksinė sėdima medinė Kannon Bodhisattva statula, 3,3 m (11 pėdų) aukščio, 11 veidų ant galvos karūnos ir 40 ginklų (ekstravagantiškai žinoma kaip tūkstantis ginklų), turinčios varpų, ratų ir lotoso gėlių.	Centras yra nuolatinis Kannon Bodhisattva vaizdas.	contradictory
Nėra jokio mokslinio ar psichologinio pagrindo manyti, kad vaikai patiria lytinę raidą ar galimą seksualinę orientaciją, veikdami homoseksualumu - televizijoje ar realiame gyvenime.	Nėra jokių mokslinių įrodymų, kad vaikas susiduria su homoseksualumu ir jų lytine orientacija.	entailment
LK sieks papildomų lėšų, kad padidintų LSC darbuotojų dalyvavimą šioje srityje.	Šiuo metu jie buvo priblokšti.	neutral
Išskyrus mažiausios apimties postą (Poste Italiane), numatomi modelio procentai yra artimi faktiniam pristatymo procentui.	Modelis prognozuoja gana tikslius procentus.	entailment
Toliau išvardyti neišspręsti klausimai apie intervencijos pobūdį ir formą, kuriais būtų galima pasinaudoti moksliniais tyrimais.	Atsakyta į kiekvieną klausimą.	contradictory
Visata atrodė verkianti.	Visata atkartojo tai, kas atrodė verkiantis.	neutral
ir jis parodė tai man, ir mes ieškome po gaubtu ir viskas gražiais ir švariais, ir jūs žinote, kad jūs matote tris ten esančias uždegimo žvakes.	Žiūrėjome po automobiliu ir pamatėme keturias uždegimo žvakes.	contradictory
Sir Jamesas vėl pajuto ponia Vandemeyerio pulsą.	Sir Jamesas atsisakė paliesti p. Vandemeyer ir papasakojo kitam, kad jis imtųsi pulso.	contradictory
Tai tavo kvailystė bandant kažką priimti be leidimo, kuris jums atmetė.	Jūs buvote atiduoti, nes bandėte pavogti.	entailment
Jūs per dvi savaites gausite darbo Frankliną, ir mes apsimestume, kad viskas vyksta būtent taip, kaip turėtų.	Buvo nustatytas terminas, per kurį „Franklin“ dirbo per dvi savaites, kitaip būtų problema.	entailment
Ji, atrodo, džiaugiasi, ir aš vis dar galiu nuotaika skaityti filmo parodiją, pavadintą „Star Drech“.	Atrodo, kad ji naudojasi, kai tai atsitinka.	entailment
Aš kuo greičiau nustebau praeityje, tvirtai laikydamas galvą.	Kai aš greitai nuskubėjau, aš pasitraukiau.	neutral
taip, ji bus panirti savo maistą ar kojų žemyn į maistą ir panardinti ir valgyti iš savo kojų.	Ji valgys savo maistą tiesiai iš šaltinio nenaudodama savo kojos.	contradictory
tai įdomu, kad aš neturėjau nieko ilgo ar laimės	Aš susidūriau su daug blogiau.	contradictory
Antras dalykas, kurį sužinojau, yra bendradarbiavimo tarp teisėjų, advokatų asociacijų, privačių advokatų ir civilinės teisės paslaugų teikėjų svarba.	Kiekvienas, kuris dirba įstatymuose, turi dirbti kartu.	entailment
Jungtinės Valstijos yra kažkur tarp šių kraštutinumų.	Jungtinės Valstijos atitinka tik vieną iš šių kraštutinumų.	contradictory
Aktas reikalauja, kad Iždo departamentas parengtų konsoliduotą finansinę ataskaitą federalinei vyriausybei, kurią GAO turi atlikti kasmet.	Aktui nereikia nieko aktualumo.	contradictory
Vienas iš geriausių privačių kolekcijų Europoje (nuo palikimo į Portugaliją), jis buvo sukurtas kaip parodų erdvė tūkstančiams meno kūrinių, kuriuos įsigijo garsus armėnų milijardierius Calouste Gulbenkian.	Gulbenkianas gavo vieną didžiausių kolekcijų visoje Europoje.	entailment
tu ir tavo šuo hei hey, kad skamba puikiai, mes nesiimame pakankamai daug stovyklos, kaip ir anksčiau, bet aš vis dar manau, kad tai puikus būdas praleisti laiką su savo šeima ir	Mano šeima vaikščiojo kiekvieną vasarą, kai buvau vaikas, nors mes to nedarome.	neutral
Prezidentas Bušas paskyrė Subiają į „Legal Services Corp“ direktorių valdybą - ne pelno siekiančią organizaciją, skirtą teikti teisines paslaugas mažas pajamas gaunantiems žmonėms.	Subia buvo pirmasis Busho kandidatas į Direktorių valdybą.	neutral
Siekdamas padėti federaliniams vadovams, Komitetas paskelbė pagrindinius principus ir pagrindinius GPRA įgyvendinimo klausimus.	Komitetas sabotavo federalinius vadovus, paskelbdamas pagrindinius GPRA įgyvendinimo principus.	contradictory
Jūs per silpnas, kad galėtumėte valdyti salamandrą, bet tai buvo padaryta gerai.	Jūs neturite jėgos pasakyti salamandrams, ką daryti, bet krizės metu jūs gerai reagavote.	entailment
Jo keliai buvo sulenkti.	Jis sulenkė kojas.	entailment
Jų kumuliacinis ir ilgalaikis poveikis, tačiau kai kurie iš jų gali būti nežinomi šiuo metu, gali būti reikšmingi.	Jų kumuliacinis ir ilgalaikis poveikis yra nuspėjamas ir tikėtinas.	contradictory
Ir jei viskas vyksta gerai, jūs buvote už viršininko viršininko.	Jei viskas vyksta gerai, jūs palaikote pirmininką.	entailment
Vrenna tęsė savo šokį, vieną krūtinę lenkdamas į kitą kraštą.	„Vrenna“ šoko į krūtinę mažas vaikas.	contradictory
Nuo tada, kai atidavėme kūno fitneso laikyseną, dideli kvadratiniai pečiai, turintys tendenciją įveikti, nebėra gėdos, bet tinkamas stiprumo ženklas, ypač jei dėvimi stipriu bicepsu.	mes nepadėjome treniruotės tinkamumo.	contradictory
koks filialas buvo, kokioje šakoje jūs buvote, ir aš	Kokio filialo buvote?	entailment
Klivlendo valstijos universiteto etnomuzikologas T. Temple Tuttle mano, kad skylės atitinka daugybę skalių, įskaitant Pietų Indijos sistemą.	Pietų Indijos sistemoje skylės nesusiję su svarstyklėmis.	contradictory
dešinėje, tai tiesiog tik kaip būtinas blogis, kai aš, kai mūsų vaikai buvo jaunesni, kai jie buvo panašūs į ketverius trejus metus penkerius metus, mes ką tik turėjome Sesamo gatvę ir apie tai žinojote	„Sesame“ gatvė buvo tik viena iš daugelio programų, kurių reikia žiūrėti, kai mūsų vaikai buvo jaunesni.	contradictory
Šis augantis leidinių skaičius leidykloms palieka mažiau laiko ir dėmesio knygų redagavimui ir pardavimui.	Leidyklos gali skirti mažiau dėmesio knygų redagavimui.	entailment
keturi žmonės su bagažu ir, žinoma, tai suteikia tai, kad žinote, kad tai buvo prieš ketverius metus, bet tai yra puikus, kad tai, ką didesnės furgonai uh mano viršininkui ką tik nusipirkau, pasiimti sunkvežimį ir jis tik gauna septyniolika mylių galoną	Mano viršininkas vairuoja automobilį, kuris gauna 30mpg.	contradictory
Komentaras norėtų nerūkančio stalo.	Komentarų prašymai rūkyti.	contradictory
IRS išsaugojimas sukūrė veiklos standartą, susijusį su teisingu ir teisingu elgesiu su mokesčių mokėtojais, kuriuos turi atitikti vyresnieji vadovai.	IRS turi standartą, susijusį su mokesčių mokėtojų elgesiu.	entailment
Barry McCaffrey paaiškino, kad abu įstatymai laikomi apgaulingų ir pasibjaurėtinų narkotikų legalizatorių darbais, kurie daugeliu atvejų sukėlė teisingą mąstymą.	Barry McCaffrey nori legalizuoti narkotikus.	contradictory
Gražus 200 metų namas ir sodas yra lygūs su orchidėjais.	Namo sodas užpildytas nieko, išskyrus rožes.	contradictory
Antroji iš keturių tvorų yra leidžiama tik imperijos šeimos nariams ir aukštiems kunigams.	Yra keturios tvoros, o jūs galite pereiti tik antrojo, jei esate imperinės šeimos narys arba aukštasis kunigas.	entailment
„Kodėl?“ Borkas paklausė.	Jis buvo susirūpinęs dėl siūlomos karių formavimo pasekmių.	neutral
Apskritai, aiškesnės gairės buvo pateiktos programoms dėl savo ataskaitų teikimo procedūrų ir praktikos peržiūros, užtikrinant, kad jos atitiktų vadovą ir užtikrintų, kad visos filialai žinotų apie šias procedūras ir jų laikėsi.	Nuspręsta, kad reikia atsisakyti gairių, kad filialai galėtų sukurti savo procedūras.	contradictory
Jis buvo plonas ir aštrus, su suvyniotais apvalkalais ir svirtiniu smaigaliu ant viršūnės galo.	Tai buvo mirtinas.	neutral
Didžiosios Britanijos darbo partija palaikė vidaus politikos formavimo galios grąžinimą Škotijai.	Škotija pradėjo įgyti savo galios, kad politika savo šalyje būtų grąžinta atgal	entailment
daugiatautių, demokratinių visuomenių.	Demokratinės draugijos su tik baltais žmonėmis.	contradictory
Kai prieš vieną mėnesį partizanų grupė užėmė buvusią Kambodžos diktatorių Pol Potą, daugelis Kambodžos gyventojų pradėjo reikalauti, kad jis būtų išbandytas dėl milijonų nužudymų, kuriuos nužudė jo režimas.	Pol Pot buvo Kambodžos diktatorius.	entailment
Ar jie ką nors pasakojo apie mėsą?	Ar jie nepatiko dėl paruošto mėsos patiekalo?	neutral
vistiek, galbūt, žinote, gal tai padės jums tam tikru būdu, bet aš ten nežinau, kad tikrai yra net keletas trūkumų, kurie yra daug geriau nei alternatyva	Galbūt tai padės daug daugiau nei alternatyvų.	neutral
Jau pripažinta federaline ne pelno siekiančia agentūra laukia valstybės statuso, kuris leistų jai išgyventi labdaros aukomis.	Jie vis dar ieškotų kitų finansavimo šaltinių.	neutral
Kad berniukas turi redaktorių.	Šis berniukas turi savo darbą redaguoti, sakė jo mokytojas.	neutral
Jis buvo nuogas, senas ir mažas.	Jis buvo mažas, nuogas, senas vyras.	entailment
Jie taip pat matė Graikijos imigrantų bangą iš Turkijos žemyno per ir po Turkijos valstybės paskelbimo 1923 m.	Jie pamatė Rusijos imigrantų bangą iš Korėjos žemyno.	contradictory
Pareiškime Sawyer sakė, kad ji nedalyvavo šiame sprendime.	Sawyer niekada nepateikė pareiškimo.	contradictory
išaiškino, kai aš žiūrėjau į jos medžiagas, kai ji pirmą kartą pradėjo žinoti, kad ji turėjo savo naudos paketą ir visa tai, ir pasakojo apie suknelės kodą.	Vienas iš drabužių kodo reikalavimų yra ne suknelė atsitiktinai.	neutral
Pvz., Galėčiau paskirti pavaduotoją, kuriam pritarė bent trys grupės nariai, kuriuos sudaro mūsų priežiūros komitetų pirmininkai ir reitingų mažumos nariai.	Tai yra geresnis visų laiko panaudojimas, kad trikdytų tris grupės narius samdant pavaduotoją.	neutral
Vieną savaitę jūs esate vienintelis, į kurį jis gali kreiptis, kai Newt išjungia vyriausybę; kitą, tu bucking jį už Saddamą.	Yra savaitė, kurioje esate vienintelis asmuo, į kurį jis gali kreiptis, kai vyriausybė yra uždaryta.	entailment
BLM taip pat įtraukė veiklos elementą vyresniųjų vadovų planuose tobulinti žmogiškųjų išteklių valdymą ir darbo gyvenimo kokybę.	BLM nesusijęs su jų žmogiškųjų išteklių valdymo vykdymu.	contradictory
turėjau aš aštuoniasdešimt aštuoni, kad aš tikrai patiko, tada jis gavo sugriovė ir todėl aš nusipirkau devyniasdešimt um, nes aš tikrai patiko mano aštuoniasdešimt aštuoni ir aš turėjau daug problemų su šiuo vienu taip	Aš nusipirkau devyniasdešimt, nes man tikrai patiko aš aštuoniasdešimt aštuoni.	entailment
Žygiai ar pėsčiomis, kaip tai dažniausiai vadinami čia, yra nuostabus būdas išeiti iš dažnai netikėtos minios Indijoje, ir jūs surasite tai gerai organizuotas senose kalvos stotyse.	Galite važinėti, kad pamatytumėte kalnų stotis.	entailment
kai kuriose vietose, kai kurios neužtenka, tik priklauso nuo to, kiek ilgai trunka juos išsiaiškinti, jei jie gali tiesiog pasakyti	Dauguma vietų gali tai išsiaiškinti ten ir ten.	neutral
Pagaliau Martha laikoma bendrovės „Omnimedia“ vadovu, o ne kaip bitchy hausfrau.	Martha yra įmonės „Omnimedia“ vadovė.	entailment
Jie turėjo būti pasirengę dirbti su verslo vadybininkais, kad leistų, o ne kontroliuoti verslo operacijas.	Jie turėjo būti pasirengę dirbti kartu su verslo vadybininkais, kad galėtų kontroliuoti verslo operacijas, o ne jas įgalinti.	contradictory
Europos telekomunikacijų monopolijų susilpnėjusi padėtis sukrėtė amerikiečių žiniatinklio galvas.	Amerikos telekomunikacijų monopolijos nustebintų amerikiečių žiniatinklio galvas.	entailment
Tiesą sakant, vienintelis jo kūrinio tikslas buvo tęsti žiniasklaidos puolimą „Tripp“ kaip tam tikra nugarkaujanti drakono ponia, kurią mes visi turėtume matyti pasibjaurėjimu ir nerimu.	Kai kurie laikė, kad Trippas yra klastingas ir apgaulingas.	entailment
Tačiau jis linkęs gerti šiek tiek per daug. „	Kartais jis gėrė per daug.	entailment
Britanijos politinius ir ekonominius ryšius su Madeira galima atsekti iki XVII a.	Didžioji Britanija turi politinius ir ekonominius ryšius su Madeira dėl prekybos vynu.	neutral
Bušas groja savo iš naujo gimusį tikėjimą į religines teises.	Bushas tiki savo religine teise.	entailment
Daugelyje mažų miestų yra blusų rinkų ir savaitinių rinkų (žr. Langelį, 77 psl.).	Mažieji miestai neturi rinkų.	contradictory
Šis įdomus muziejus apima didžiulį Prancūzijos kūrybiškumą nuo 1848 iki 1914 m. Tapybos, skulptūros, architektūros ir pramoninio dizaino, reklamos, laikraščių, knygų leidybos, fotografijos ir ankstyvųjų kino metų srityse.	Muziejus švenčia tapybą, skulptūrą, architektūrą ir kt.	entailment
Galiausiai, jis įpilo keletą lašų kokoso į mėgintuvėlį, atidžiai užsandarindamas.	Jis įlašino lašus į mėgintuvėlį ir užsandarino.	entailment
Niekas jums nepadarys jokios žalos.	Jie tikrai jums pakenks.	contradictory
Tai nebuvo pilnas kištukas ir melstis.	Tai buvo dalinis prijungimas ir melstis.	entailment
Daug kas buvo pasakyta apie Japonijos valdymo stilių devintajame dešimtmetyje - su tariamu Zen dėmesiu ir didesniu proceso jausmu, nei rezultatu - buvo grynas buncombe.	Informacija apie Japaneese valdymą dešimtajame dešimtmetyje buvo teisinga.	neutral
Jis lygina gerbiamąjį redaktorių su simboliu Prince Myshkin in idiotas: nekaltas ir pažeidžiamas, kas turi būti apsaugotas.	Redaktorius, kuris buvo prilygintas princui Myshkinui „Idiotas“, nėra gerbiamas.	contradictory
Su daugybe pastatų, įsikūrusių didelėse teritorijose, pagrindinis Kiyomizu traukos objektas yra „Hondo“ (pagrindinė salė).	„Hondo“ yra populiariausias Kiyomizu lankytojų lankymas.	entailment
Didžiosios Britanijos rajono metu jie turėjo privilegijuotą padėtį.	Britų Rajas buvo vienintelis metų laikas, kai jiems buvo suteikta didesnė privilegija.	neutral
Advokatai, kurie priima šiuos atvejus, dažnai būna labai greitai.	Šie atvejai gali sėdėti daugelį metų, kol advokatas dirba su jais.	contradictory
aš ir aš manau, kad tai tikriausiai smagu žiūrėti smulkių lygos beisbolo ir kitas dalykas yra stebėti vaikinai iš kitų galų gal vaikinai, kad aš mačiau žaisti tiek Red Sox ir Pitsburgas	Smagu matyti, kad žaidėjai žaidžia priešingas komandas.	entailment
„Canseco“ per metus išleidžia penkis milijonus	„Canseco“ niekada nepadarė penkių milijonų per metus	contradictory
jie jau iš tikrųjų turės vieną save, kurią nenoriu pripažinti	Aš nesigėdau pripažinti, kad aš pats neturiu.	contradictory
ir aš ir aš esu ypač atsiprašau už žmones, kuriuos žinote, kad tuos metus praleidote emociškai, nes jūs žinote, kad per pastaruosius ketverius ar penkerius metus jų niekada nesijaudino.	Žmonės turėjo emocinių problemų.	neutral
Amerikiečiai, grįžę namo, turi sumokėti 10% muito už viską, kas viršija 600 JAV dolerių vertės pirkimus užsienyje, o JAV prekės mokestis, pridėtas prie prekės kainos, vis tiek gali būti mažesnis už tai, ką pirkimas kainuotų Bostone ar Čikagoje.	Muitinės mokesčiai nėra apmokestinami žemiau 1000 JAV dolerių.	contradictory
Pabandykite atlikti savo atvirą orą ekskursijomis ryte ir vėlyvą popietę.	Po pietų metu nerekomenduojama aplankyti ekskursijų po atviru dangumi.	entailment
geriausia įgyti pamokas iš pat pradžių prieš išmokant blogų įpročių	Prieš pradėdami pamokas, turėtumėte mokytis savarankiškai.	contradictory
Savoy taip pat turi gerą naktinį gyvenimą savo bare.	„Savoy“ baras yra gerai žinomas dėl aktyvaus naktinio gyvenimo.	entailment
Ji pasilenkė „Met“, kad surastų intymesnę vietą savo projektams.	Ji žiūri į didžiausius savo pasirodymų stadionus.	contradictory
tiksliai gerai aš dirbu uh aš esu finansų analitikas ir uh uh	Dirbu kaip dienos prekiautojas, todėl iš esmės esu savarankiškai dirbantis asmuo.	contradictory
jūs žinote, kad jie vis dar turi narkotikų įpročius, bet jie teisėti	Visi narkotikų vartojimo įpročiai yra neteisėti, nepriklausomai nuo šaltinio.	contradictory
Žodžiai Sather Karf buvo intonuoti, staiga sustoję, net prieš juos nuskendus nuo kitų šokų ir panikos.	Sathero Karfo žodžiai baigėsi staiga, kol kiti šaukė juos.	entailment
Jie įsitvirtino ir važinėjo į griovius, į slėnį, o po dviejų dienų jie atėjo į Feną Dim.	Jie nuvyko į Fena Dim dalyvauti vestuvių ceremonijoje.	neutral
Įtakos juodaodžiai iš visos šalies patarė jam išeiti iš lenktynių ir palikti sėdynę vyrui, kuris daugelis iš jų laikė savo teisėtą įpėdinį.	Įtakingi juodi bandė sustabdyti ką nors nuo prisijungimo prie prezidento lenktynių, kad jų kandidatas būtų galingas.	neutral
Kitas vyras dėvėjo juodą gaubtą ir apsiaustą.	Kitas žmogus dėvėjo juodą gaubtą ir apsiaustą.	entailment
Pamatysiu, ar galiu jums padėti. „	Aš nesu jums padėti, net jei galėčiau.	contradictory
Pasibaisėjęs atsitiktinių biuro drabužių augimas, drabužių pramonė pradeda PR kampaniją, skirtą oficialiai aprangai populiarinti, sako straipsnis. „Sean Puffy Combs“ kolekcijos dizaineriai visokeriopai patenka į sportinę aprangą.	Drabužių pramonė bando populiarinti oficialų aprangą.	entailment
oh jie yra svogūnėliai pavasarį ar rudenį	Lemputės yra tik vasarą, kad išgąsdintų paukščius.	contradictory
ir viskas, ką jis turi padaryti, yra tik tas, kurį žinote, kai jis jį gali nustoti, jis gali pervažiuoti porą kartų, jei jis, jei jis jį įžeidžia, gali sūpėti tiek, kiek jis gali būti įdomus	Tai nėra taip paprasta, kaip atrodo, kad pasiektų kamuolį.	neutral
PRIĖMIMAS - Turėtojo teisės tinkamai finansinės priemonės (pvz., Paskolos) metu priversti paramos gavėją į instrumentą įvykdyti savo teisinius įsipareigojimus atlyginti instrumento mokėjimą, jei autorius ar akcininkas jį pažeidžia.	Finansinės priemonės patvirtintojas neprivalo mokėti teisių turėtojui.	contradictory
tai buvo septintajame dešimtmetyje uh-huh	Tai buvo aštuoniasdešimtajame dešimtmetyje.	contradictory
„Palma“ parduotuvėse „Can Bonet“ ir „Dana“ galima parduoti puikius rankų darbo siuvinėjimus.	„Palmoje“ yra siuvinėjimo parduotuvių, kurios siuvinėja viską, ką jie atneš.	neutral
tu žinai, kad aš manau, jog Dalasas buvo geriau nei Hiustonas, nes jų zonavimas, kur galite pastatyti namą šalia dabar, atrodo, kaip man patinka Hiustonas	Aš maniau, kad Dalasas buvo geriau nei Hiustonas, bet dabar Dallasas atrodo kaip Hiustonas.	entailment
Federalinės vyriausybės ataskaitų teikėjai	Federalinės vyriausybės ataskaitų teikėjai pagal prezidentą B. Obamą	neutral
La Camargue	Defenetly ne „La Camargue“.	contradictory
Kai nuomininkai aktyviai atstovauja, rezultatas yra labai skirtingas, teisininkų tarnybos teisininkas Lewis Liebler sakė trečiadienį, kai jis prisijungė prie šešių kitų advokatų, dirbančių pro bono darbe.	Nuomininkai paprastai turi geresnius atvejus, nei atrodo, bet kartais reikalingas advokatas.	neutral
miesto naudojimui ir	Tik miestas gali jį naudoti.	neutral
EPA vertina, kad oro teršalų išmetimo taisyklės turi apie 490 respondentų ir turi pateikti pradinį pranešimą apie taikymą.	Kiekvienas, kuris kenkia orui, turi atsakyti į epa.	neutral
Tačiau, nuoširdžiai, nemanau daug idėjos.	Idėja yra labai svarbi šiam procesui.	neutral
Rašytojas eina į oro pajėgų priežiūros planus, šiuo metu ieškančius Kosovo serbų tankams.	Kosove vyko kariniai veiksmai.	neutral
į būsto rinką ir net jei mes dabar atsidūrėme, tai ne visam laikui tęsis, kai anksčiau ar vėliau bus pasivyti, o jūs turite gyventi namuose kai dieną	Šiuo metu būsto rinka yra nuosmukio.	entailment
ir su pro ballu	Tai reiškia pro ball.	entailment
Netoliese yra „Kelter Parke“, didžiulis, šešėlinis pramogų sodas, kasmetinė tarptautinė mugė.	Pramogų sodas yra labai populiarus tarp vietinių gyventojų, nes jis yra netoliese.	neutral
Tačiau pietų metu atsirado naujas įrodymas “, o įrodymų trūkumas.	Nauji įrodymai pasirodė pietų metu.	entailment
Jis laikė akis ant nuotraukų ir leido kalbėti.	Jis smarkiai žiūrėjo į ją, kai kalbėjo.	contradictory
Agentūros turėjo įgyvendinti naują politiką, skirtą SES vertinimo ciklui, kuris prasidėjo 2001 m.	Vertinimo ciklai, pradėti nuo 2001 m., Buvo atlikti pagal naujas taisykles, reikalaujančias didesnės priežiūros ir apskaitos.	neutral
Tuomet paskesni interviu turėtų atlikti mažiau alkoholio vartojimo vertinimą, o tai reikštų mažiau intervencijos poveikio kontrolinei grupei.	Keletas tolesnių vertinimų.	entailment
Jie seka ir remiasi LSC veiklos kriterijų ir ABA civilinės teisės paslaugų teikėjų prastai teikiamų standartų pagrindu.	LK veiklos kriterijai yra susiję su ABA civilinės teisės paslaugų teikėjų skurdo standartais.	entailment
Atlikus analizę daroma išvada, kad galutinė taisyklė neduos papildomos naštos mažiems subjektams, nes daugeliui taisyklės pakeitimų nereikia kurti naujos informacijos.	Dauguma taisyklių pakeitimų nereikalauja naujos informacijos.	neutral
"Kada nors susižavėjote tuo, kad tavo taškas? """	Ar jūs kada nors laimėjote lenktynes?	neutral
Iš mongolų, kinų, korėjiečių ir galbūt taip pat ir malajiečių gyventojų, šalyje buvo kelis tūkstančius metų, kad išvystytų tvirtą vieningą tautybę.	Japonų žmonės vis dar yra iš 4 atskirų etninių grupių.	contradictory
"Negalima laukti jam pietų. """	Negalima laukti jam pusryčių.	contradictory
Tai atnešė Las Vegasą žemėlapyje ir buvo vienas iš svarbiausių posūkio taškų istorijoje.	Las Vegase jau buvo žinomas prieš šį renginį.	contradictory
Apatinėje rinkos dalyje išbandykite jonų ar korintiškų kolonų formos šaldytuvo magnetus!	Rinkoje nėra šaldytuvo magnetų.	contradictory
Iraklionas kelia netikėtumą keliautojams, kurie į Egipto jūrą į šiaurę įžengė į Graikijos salas.	Egėjo jūroje yra keletas Graikijos salų.	entailment
Kaip ... kodėl?	Kodėl taip atsitiko?	neutral
uh-huh ar jie gali gerai dirbti	Ar purkštuvai gali smarkiai dirbti?	entailment
Platus susitarimas dėl civilinės teisenos bendruomenės, įskaitant teismus ir IOLTA programas, dėl valstybės planavimo iniciatyvos vertybių, tikslų ir tikslų.	Dėl iniciatyvos vertybių, tikslų ir tikslų buvo susitarta plačiai.	entailment
Aš nesiruošiau iš jo raumenų, todėl nusistovėjau, kad jį padegčiau į jo koją.	Buvau susirūpinęs, kad mano oponentas mane nužudys, kad nušautų jį į kojų.	neutral
Visose šiose prekėse „Av.	„Av.	contradictory
Politika ir gairės taip pat turėtų būti peržiūrėtos, kad būtų įtraukta (1) reikalavimas surinkti ir naudoti konkrečias gamybos žinias gamybos įsipareigojime, kaip pereinamojo laikotarpio kriterijai pereinant nuo sistemos demonstravimo į gamybą ir (2) reikalavimas susieti pagrindines ginklų sistemos sutartis su užtikrinti, kad DOD gaus ir naudotų žinias, kad galėtų priimti sprendimus dėl investavimo kritinėse situacijose pereinant nuo sistemos integracijos prie sistemos demonstravimo ir tada į gamybą.	Ši politika ir gairės taip pat neturėtų būti peržiūrėtos	contradictory
Gyvenimas šiame paprastame saloje yra paprastesnis, o paplūdimiai nėra perpildyti.	Sala yra apsupta paplūdimių beveik visame pakrantės ruože.	neutral
