premise	hypo	label
Bundan tashqari, professor Aleinikoff immigratsiya, xalqaro miqyos va konstitutsiyaviy huquq bilan bog'liq bir nechta kitob va ko'plab maqolalar chop etdi.	Alyinikoff Nyu-Yorkda o'qigan kitoblarini nashr etdi.	neutral
Texnik jihatdan, u, albatta, u huquqiga ega edi, u hukmni tugatmadi.	U hatto gapirishga urinmadi.	contradictory
CA 'DAAN'IN BILAN BILAN BILADI VA ULAR NIMA BILAN BILAN?	Ca 'daan tog'asi vaziyat haqida juda ko'p narsani bilardi.	entailment
va uh, agar uh besh yil davomida unga yoqadigan bo'lsa, unga bir oz pul kiritib, pulni qaytarib olish uchun pulni qaytarib olishni boshlaysan, xuddi pulga pul qo'yish kabi majburiy tejashni majbur qilaman	Agar siz unga pul bermasangiz pulni qaytarib olasiz.	contradictory
Pisan Respublikasining chet el manfaatlarini aks ettiradigan Sharq va Vizantiya dekorativ elementlari bilan, to'rtta kattalikli orkestrli jome o'zining uch porloq ustunlari bilan inoyat va noziklikning bir asaridir.	Pisan Respublikasining asosiy ta'siri Sharq va Vizantiya imperiyalaridan edi.	neutral
Beth Hatefutsoth yoki Diasporalar muzeyi (diasporaning butun dunyo yahudiy xalqining tarqalishi bilan bog'liq), ehtimol, Isroilning eng yaxshi muzeyidir va, albatta, eng innovatsion, ammo har qanday yoshdagi yagona ko'rgazma mavjud emas.	Diasporalar muzeyi Isroil taklif qiladigan eng yaxshi muzeylardan biri bo'lishiga qaramasdan, namoyishlarda eski asarlar mavjud emas.	entailment
Ularning qo'lidan keladi .	Ular buni qila olmadilar.	neutral
VII asrda yashagan qochqinlar lombardlardan qochib kelgan Vizantiya va lagunlar ustiga Vizantiya bilan imtiyozli aloqadan va musulmonlar va boshqa sharqdagilar bilan savdolashishga tayyor bo'lishga tayyor bo'lishdi.	Natijada Venetsiya yangi savdo yo'llarini ochdi va iqtisodiyot o'sdi.	neutral
Yo'q, bu dahshatli	Bu dahshatli.	entailment
"Endi men kameralar va mikrofonlarni [Globe] tomonidan o'rnatilgandir "", - deydi u."	Kameralar va mikrofonlar kiyim-kechak zaliga o'rnatildi.	neutral
ITni ishbilarmonlik almashinish salohiyatini e'tirof etib, ushbu rahbarlar o'zlarining CIO-larini asosiy ish jarayonlari va operatsiyalarida sezilarli yaxshilanishlarni amalga oshirish uchun texnologiyani qo'llash uchun mas'uliyat bilan o'zgartirish agentlari sifatida belgilaydilar.	Ushbu rahbarlar biznesni aylantirish uchun potentsialga ega deb hisoblamaydilar.	contradictory
Internet-reklama bozori har qanday boshqa vositalarni ikki-uch barobar ko'paymoqda.	Tijorat Internet-reklama maydoni bozoriga kun sayin ko'payib bormoqda.	entailment
deyarli bir hashamatli	Bu yuqori sinfdir.	entailment
Ular uni hozir josuslikda bilishar edi va ehtimol, uni qisqa muddatli holga keltirardi.	U eng achchiq xato qildi va uning jiddiy maskasini yo'q qildi	neutral
Hech bir sud ajlisining shubhasi 5 foizdan ko'pmi yoki kammi, amin bo'lmasligi mumkin, ammo hech qanday juror uning shubhasi oqilona bo'ladimi yoki yo'qmi amin bo'lmasligi aniq.	Demak, sudlarning hech qachon shubha qilmaydilar va har doim o'zlariga ishonch hosil qilishadi.	contradictory
Tuppence ortidagi boshqa izlarni eshitdi.	Tuppence ortida bir necha shoxi eshitildi.	contradictory
20 ming aholidan 2,5 millionlik metropolga aylandi, bu esa mustahkam va osoyishta osmono'par binolar va Xitoyning eng yirik groseng sanoati sanaladi.	20 ming aholidan bugungi kun soni 10 ming kishiga qisqargan.	contradictory
yaxshi Plano'da ekanligimni va Plano'da ekanligimni ko'rib chiqaylik, sharq Plano yoki G'arbiy Plano	Biz ikkalamiz Plano-da, qaysi tomonda ekansiz?	entailment
XVI asrda Rue de Chastesda joylashgan Ceteau-Musee deb nomlanuvchi Musee de Dieppe fil suyaklaridagi model kemalar va oymalarning yaxshi to'plamiga ega bo'lib, 18-asrga kelib, fil ko'chalari katta import bo'lgan. Afrika va Osiyo.	Musée de Dieppe - oltin va fil suyagi kabi noyob materiallarga qiziqqan sayyohlar uchun yaxshi joy.	neutral
uh-huh ha ha, ular yaxshi, sen to'g'ri, yaxshi, deb o'ylayman, vaqtimizni o'tkazdik, qizimga yordam berishim kerak	Qizimga yordam berishim kerak.	entailment
Uning yonida qaysidir ma'noda qisqaroq raqam bor edi: ingichka mo'ylovli, shilimshiq odam, misrlik bosh kiyimdagi odam g'alati ko'rinishga ega edi.	Misr boshidan tashqari, pudgiy odam noto'g'ri o'rnatilgan kulrang kostyum kiyib olgan.	neutral
Men xaritani ochdim.	Mening xaritam avval katlanmış edi.	entailment
Men 2000 yilgi Kongress va Amerika xalqiga yaxshi xizmat qilganimizdan faxrlanaman.	2000 moliyaviy yil mobaynida Amerikaga yaxshi xizmat qilganmiz.	entailment
Ushbu Bradley haqiqiy to'qimalarining kanepesi.	Bradley bir to'qima divanga ega.	entailment
Yaqin Sharqdagi 85 mingdan ziyod talabalarni jalb etadigan islomiy tadqiqotlarning eng qadimgi maktabi.	Maktab Lotin Amerikasidan talabalarni jalb qilmoqda.	contradictory
Ushbu janjallarning asosiy markaziga ega bo'lgan mashhur Rock Fort, shaharni nomini bergan buyuk qat'iy granit tepalikdan shaharni aylanib chiqdi.	Rok Forti qumli qirg'oqdan, garovgirlardan himoya qilishning birinchi qatori.	contradictory
Pitsburg tibbiyot eksperti Cyril Wext hamkasblariga qarashli, bir oilada SIDSning ko'plab o'limi avtomatik tarzda qotillikni nazarda tutmaydi.	SIDS o'limining bir nechta holatiga ega bo'lganlar qotillar deb hisoblashadi.	contradictory
Xizmat Ijro etuvchi mintaqaviy ofisni barcha amaldagi dastur yo'nalishlarida yuqori darajali ishlashi uchun boshqaradi va jamoa a'zolari sifatida ishlashni yaxshilash uchun xizmatni etkazib berish tarmog'i va butun VBAga yordam beradi.	Ijroiya organi mintaqaviy idorani boshqarishda ishtirok etmaydi.	contradictory
um-um-um mening yaqin qo'shnimga o'xshaydi	Mening keyingi qo'shnim ham bu tovushlarni eshitishi mumkin.	entailment
shuning uchun ham shuning uchun begona odamlar bo'lish xavfsizdir	Begona odamlar bo'lish xavfsizdir	entailment
O'g'ilga bo'lgan onaning mehr-muhabbati haqidagi bu dahshatli hikoya, topshirish marosimining tafsilotlarini unutganimdan keyin meni uzoq vaqt davom ettiradi.	Men bu hikoyani uzoq vaqt eslayman.	entailment
Poirot uzrli ravishda qo'llarini yoydi.	Poirot qo'llarini kechirgan.	entailment
um-hum va ular ichimlik bilan mashg'ul	Ular ichishmaydi.	contradictory
Qishloq joylariga xizmat ko'rsatadigan maktablar.	Qishloq joylarda xizmat ko'rsatadigan maktab yo'q.	contradictory
Tashkilotga jalb qilingan shaxslar turli xil texnik va biznes muhitlarga ega: axborot xavfsizligi mutaxassislari, kompyuter olimlari, muhandislar, auditorlar, huquqshunoslar, huquqni muhofaza qilish organlari xodimlari va tibbiyot xodimlari.	Tashkilotdagi odamlar ishtirok etishdan oldin o'zlarining professional tajribasini isbotlashlari kerak edi.	neutral
Bizning hozirgi munosabatimiz bir oz melodramatikdir.	Biz uyg'onib, qattiq harakat qilishimiz kerak.	contradictory
"U hozirgacha ko'rgan eng yaxshi narsa. """	U ko'rgan har biridan ko'ra ko'proq dahshatli.	contradictory
Matndagi ishoratlarni soqit qilsangiz, Yale Universitetining matbuot tadqiqotlari va Konleyning nizolarga qaramay nashr etilgan uslubi haqidagi ba'zi misollarni o'qish uchun bosing.	Shuningdek, ular mavzu bo'yicha boshqa maqolalar bilan bog'lanishadi.	neutral
Lanet kompyuterni quraman.	Yaxshi, dangasa jirkani qurmoqchiman.	neutral
Lekin siz bilasiz, agar ko'p odamlar sizni tekin sotib olishni bilsalar va ko'pchilik bolalar bugungi kunda umid qiladigan moliyaviy vaziyatlarga tushib qolgan bo'lsa, ular doimo ishlashlari kerak	Ko'pgina odamlar bunga erisholmaydilar, boshqalari esa pul to'lashdan bosh tortishadi.	neutral
Pullik pochta jo'natmalarining bu pasayishi 1990 yildan 1997 yilgacha bo'lgan davrda 3,6 mlrd. Donani tashkil etdi (1-jadvalga qarang).	2001 yilda to'lov pochta xabarlari hajmi oshdi.	neutral
Ochish Bay'sining darhol tashqarisida qochib ketgan g'orlar bor, ular osongina mavjud va xavfsizroq bo'lishi mumkin.	Discovery Bay yaqinida joylashgan Runaway Caves, kashfiyotchilar uchun kirish imkoniyatiga ega.	entailment
uh-huh Yaxshisi, Luiziana shahriga tashrif buyurganingizni bilganmisiz?	Luiziana shahriga tashrif buyurdingizmi?	entailment
Bu yerda sizning xavfsizligingiz bormi? Tophamning qoshlari ko'tarildi.	"Topham, hayratga tushib, ""bu joyda xavfsizroqmi?"" Deb so'radi."	entailment
va shunga qaramay, garovgir jinoyat qiladigan va yigirma besh yil qamoq jazosini beradigan kishi bor, ya'ni, menga aytadigan narsa, bir xil narsalar kabi, nima demoqchi ekanimni bilasizmi	Jinoiy jazolar jinoyatchiga mos kelmaydi, chunki ba'zan odamlar faqatgina qaroqchilikni qiladilar, ammo hali uzoq vaqt qamoqda bo'lishadi.	entailment
Ko'rinishidan, mening chinakam yaxshi narsalarni tashlash rejasi endi oshkor bo'ldi.	Yaxshi narsalarni saqlash rejasi hali ham shaxsiy va maxfiydir.	contradictory
u tashqariga chiqishga tayyor, lekin bilasiz, albatta, men tashqarida va men ovchi va baliqchi bo'lishni istayman, lekin bilasiz, hech bo'lmaganda men tashqariga chiqib, bir necha soat o'ynashim mumkin. golf va	Men ochiq havoda, ovlashga yoki baliq ovlashga vaqt ajratishni yoqtiraman.	entailment
"Ehtimol, agar biror vosita mavjud bo'lsa, biz ajoyib natijalarga erishishimiz mumkin. """	O'rtacha yordam bo'lmasdi.	contradictory
Xalqaro Olimpiya Qo'mitasi kabi ko'rinadi, ammo Utahda fahshbozlarni topadigan har qanday guruh men uchun mensimas ekan.	Guruh Utahda fahshbozlar yo'qligini isbotladi.	contradictory
Pochta xizmati va pochta markalari tomonidan kelishilgan narx va xizmatlarni o'zgartirish, agar uchta shart bo'lsa, qonuniy ravishda ruxsat etiladi	Narxlar va xizmatlarni sozlash uchun zarur bo'lgan shartlar mavjud.	neutral
Tahlil qilish uchun foydalaniladigan ma'lumotlar Ilovada tavsiflanadi.	Tahlildan olingan ma'lumotlar Qo'shimchada keltirilgan.	entailment
keyin to'lovni avtorizatsiya qilish.	To'lov ruxsatnomasi keyinroq keldi.	entailment
shuning uchun orqaga qaytib borib, yana ikkitasini sotib olishim kerak edi. Men bu bilan juda xafa bo'ldi, lekin uh	Men faqat sotib olishni rejalashtirgan edim.	neutral
An'anaga ko'ra, bayramlar 15-kun, Chap Goh Meh-da tugaydi, lekin savdo palatasi odatda bu yuqori saviyali mavsumni bir-ikki yoki ikki kunga uzaytirishni ma'qul ko'radi.	Xona savdo odatda foyda mavsumini bayramlardan so'ng bir yoki ikki hafta davomida uzaytiradi.	entailment
Surunkali bronxit (CB) holatlarining oldini olish uchun WTP ning eng yaxshi mavjudligi taxminan Viscusi, et al.	Viscusi bronxitni qochishga yordam beradi.	entailment
Lekin, deb o'ylayman, albatta, bu haqda endi mening fikrim	O'ylaymanki, mening fikrimcha, hozir nima qilamiz?	entailment
Xristian i like uh i like uh har qanday qo'l san'atlari va tikish qilishni yaxshi ko'raman, albatta, bu mening yagona versiyam	Ularni har doim qilaman.	neutral
U, u bilan birga tel qilmagan barcha qudratli imkoniyat.	Agar u tel ham olgan bo'lsa, u holda dahshatli bo'lar edi.	neutral
Va agar, albatta, Rennie'yi qidirsangiz, uni kursdagilardan topasizlar. Shannonning tabassumi yo'q edi.	Rennie mashg'ulotda to'xtab, Shannonni baxtsiz qilgan.	entailment
Muvaffaqiyatli bajarilgan vazifalar sonini taqqoslash, masalan, sotib olish jadvalida rejalashtirilgan raqamga sinovdan o'tishi kerak, masalan, tizimni sinovdan o'tkazish kerak.	Tizim tekshiruvini o'tkazish uchun hech qanday reja yoki ehtiyoj yo'q.	contradictory
Jon odamning ko'ziga pichoq urib, uning tomog'i bo'ylab chizib tashladi.	Jon odamning chap oyog'ini bıçakladı.	contradictory
va ha ha, lekin siz uni tikuv mashinasi bilan birgalikda ishlatishingiz kerak, siz tikuv mashinangizni sizdan tugma teshiklari va uh	Sizni qiziqtiradigan yana bir mashina bor.	neutral
Isoning oyoqlari ostidagi lotincha bormi? timpanum bir odamning ishi bo'lgan Gislebertus (Gilbert) ekanligini anglatadi.	Timpanom Gislebertus ismli bir kishi tomonidan yaratilgan bo'lishi mumkin.	entailment
2001 yilda LSC mijozlarga yordam berishga qaratilgan dasturlarning boshqa muhim mas'uliyatlarini o'lchash metodini ishlab chiqdi, bu esa mijozlarning ishlarini ko'rib chiqishdan tashqari.	LKSh mijozlar holatlarini o'lchash uchun qarz oldi.	contradictory
Biroq, u an'anaviy yapon qadriyatlariga putur etkazganini his etgan Portugaliya va Ispaniya katolik missionerlarini yoqtirmasdi.	An'anaviy yapon qadriyatlarini yo'qotish uning katolik missionerlari haqida yomon fikrga ega bo'lishining sababi edi.	entailment
Biroq, standartlardan chetga chiqish faqatgina guruh rahbariyatidan tasdiqlashni talab qildi.	Guruh rahbarlari biz ko'rsatadigan har qanday og'ishlarni ma'qullashadi.	neutral
Shenzhenning asosiy sayyohlik manzaralari uning ulkan mavzesidir.	Ko'pgina sayyohlar Shenzhenga tematik parklarga tashrif buyurishadi.	entailment
Konradning yuqorisida eshikni ochdi va Tommy kichik xonaga kirdi.	Tommy kichkina xona nimani nazarda tutganiga ishonch hosil qilmadi.	neutral
Ha, muammo, agar kimdir menga keldi va agar sizning itingizni saqlab qolish uchun sizga besh yuz dollarga tushishini aytgan bo'lsa, nima qilmoqchisiz, men ehtimol ikkinchi fikrga ega bo'lardim, nima qilishlarini yaxshi bilishadi, albatta, ular, albatta, narxlari to'lashadi	Men mamnuniyat bilan mening itim sog'lomligi uchun $ 10,000 to'lab beraman.	contradictory
FNAC do'konlarning yangi, yosh avlodiga tegishli.	FNAC uning barcha pariklarini sotib olgan Marie Antoinettening sevimli do'koni edi.	contradictory
Klub binosi va tarixiy buyuk uy gavjum o'simliklar tomonidan kamuflyansa-da, golf sahasının manikürlü ko'kalamzorlari, ota-qirg'oq yo'lining har ikki tomonida ham, yangilanib, hali ham qaytib kelgan o'simlik suv jantıyla ko'rish mumkin. daryo suvining og'irligi.	Golf maydonchasi aslida mavjud bo'lgan eski yo'l atrofida qurilgan.	neutral
Atlantika okeanining o'rtasida faqat loy, Madeira sirli tush dunyosining barcha elementlariga ega.	Madeira tinch okean o'rtasida joylashgan	contradictory
"Yaxshiyamki, eshik siyosati shafqatsiz edi, lekin hech bo'lmaganda, ""Village Voice"" g'iybatchiligi sharhlovchisi Maykl Mustoning tashqarisida."	"""Village Voice"" so'zi muallifi Maykl Mustoning javobi katta xato bo'lishi mumkin edi."	neutral
Ko'priklar o'ng (shimoliy) va chap banklarni o'rta orolning ikkala orolida, de la Cite va St-Louis bilan bog'laydi.	O'ng va chap banklar o'rtasida hech qanday aloqa yo'q.	contradictory
O'tgan yilning iyun oyida FBI Kongress a'zolarining 6 a'zosiga Xitoy hukumati o'zlarining kampaniyalariga noqonuniy ravishda pul to'lashga tayyorligini aytdi.	Xitoy hukumati da'vo qilingan niyatlarni rad etadi.	neutral
Simulyatsiya kelajakda 50 yoki 75 yillik iqtisodiy natijalar prognozi sifatida qaralmasligi kerak.	Masalan, kelajakda iqtisodiy natijalarga erishish uchun bashorat qilish mumkin emas.	entailment
Xonadan chiqib, yog'ni qayta tiklash uchun vaqt bermasdim.	Men yog 'vaqtini qayta tashkil qilish uchun vaqt bermadim.	entailment
Xo'sh, u shunday qildi, ser.	Eh, hazratlari, u qilmadi.	contradictory
6-iyun 1944 yilgacha, Ouistrehamdan Cotentin yarim oroliga qadar cho'zilgan Koburgning g'arbiy qirg'og'ida tinchlik-xotirjamlik, faqatgina Cete du Calvados, bir necha unspectacular tebeşirlenmemiş va qum tepalari singan tekis, sharsimon qirg'oq singari mashhur edi.	Cete du Calvados, 1944 yil oldin, dengiz sohilidagi sokin, ajoyib joy edi.	entailment
Poussin'ın achchiq Arkadiy Shepherds; Watteau ning xavotirlangan Gilles va Cythera uchun nozik burilish; Dela? kroix'in Ozodligi Xalqni boshqarish; va Courbet'in, burjua hayoti, Ornans'da Janoza bilan kirib, bir tadqiqot.	Courbet Frantsiyaning shimolida yashovchi xalqlar orasida viloyat hayotini o'rgangan.	neutral
Eng qizig'i, 1869-yil Florentsiyaning Kafe Mikelanjelo shahrida Risorgimentoning siyosiy ozodligi bilan parallel ravishda akademik san'atdan yangi erkinlik izlashga qaratilgan Tuscan pre-impressionistlar maktabining Macchiaioli (verb macchiare dan, blotch yoki leke) maktabidir.	Uchrashuvning birinchi yilida faqat bir marta uchrashishdi, biroq keyinchalik har 4 haftada 5 yil o'tgach davom etdi.	neutral
Pochta xizmati etkazib berish chastotasini kamaytirish edi.	Pochta xizmati haftada ikki marta etkazib berilishi mumkin.	neutral
"Men nima bilan shug'ullanganimni bilishni xohlayman. ""Men Raikes xonimning jilosiz yuzini va Evelyn Xovardning ogohlantirishlarini o'ylardim, ammo oqilona qaror chiqarishga qaror qildim, ammo Cynthia har qanday gipotezadan charchab, xursand bo'lib umid qilib:"" Emily xolasi uni qaytarib yuboradi va hech qachon gapirmaydi "" yana unga. ""Men Yuhannoni ushlab qolish uchun tashvishga tushdim, lekin u hech qanday joyni ko'rmas edi."	Men Yohannam bilan gaplashishni istadim, lekin uni topa olmadim.	entailment
Ular doimo u erga borishgan edi.	Ular diqqat bilan yo'l-yo'riqlarga amal qilgan.	neutral
Lekin, um, faqat, bu tibbiy yordam uchun to'lash kerakligini bilib, maoshingizdan ikki ming dollarni urib, so'ngra men farzandlarim yo'q, shuning uchun oilaviy qamrov haqida tashvishlanmayman	Faqatgina bir kishiga tibbiy yordam ko'rsatish uchun bir necha ming dollar turadi.	neutral
Ba'zi bir narsalar, ular ba'zi bir narsalar, uh real zavodlar va keyin uh	Lager, ibtidoiy.	neutral
Puerto-Riko doimiy hujumlardan aziyat chekdi.	Puerto-Riko hech qachon hujumga uchramagan.	contradictory
Qadimgi Xitoyning boshqa bir ko'rinishi uchun klassik Lou Lim Ieoc Gardenda bir necha jim vaqtni sarflang.	The Lou lim Ieoc Garden eski Xitoyni eslatib turadi.	entailment
oh bolakay, bu yer yuzidagi narsalardan biri, bilasizmi, bu ajoyib bir fikr kabi ko'rinadi, bir marta uh fil filialı sho'rva haqida eshitgan bir hazil kabi ko'rinadi, sen bir fil oyog'ini topganingizda qilish oson	Uning barcha atroflarida hamma narsa ajoyib	contradictory
Sanoat / universitetni baholash	Universitetda o'qish kerak	neutral
Men o'n qadam olmagan bo'lardim.	Men uni besh qadam tashlashga muvaffaq bo'ldim.	neutral
Agar RFP aniq va keng qamrovli bo'lishi kerak va standart talab hujjatlari bo'yicha GSA ko'rsatmalarida tasvirlangan elementlarni o'z ichiga olishi kerak.	RFP, standart talab hujjatlari bo'yicha RSA ko'rsatmalarida tasvirlangan omillarni e'tiborga olmaydi.	contradictory
ikki nuqta bitta tugma va siz yo'qolgansiz	2,1 tugmalari bilan yo'qolasiz.	entailment
Bu yangilikni qanday eshitdingiz? Men so'radim .	Yangiliklarni qanday eshitganingizni so'radim.	entailment
Oziq-ovqat va farmatsevtika idorasi (FDA) yakuniy qoida iqtisodiy ta'sirini baholash uchun xarajatlar va foyda tahlillarini amalga oshirdi.	FDA bo'yicha, xarajat va foyda tahlillari yaratildi va yakuniy qoida ustidan ta'sir ko'rsatdi.	entailment
Men o'z joyimni saqlab qolaman, dedi Bell, maslahatisiz, sudda nima deyishni bilmasdi va ishni yo'qotib qo'yardi.	Bellning maslahati unga sudda yordam berdi.	entailment
Ha, u yerda hakamlar brigadasidan chiqishning ancha oson yo'li bor	Juri qarori - bu hech kimning ko'nglini olmaydigan ishdir.	neutral
To'rtta bola yig'lab yubordi va yupqa tayoqlarni yirtib tashladi.	O'smirlar atrofida tayoqchalar otishardi.	contradictory
Quyosh bilan bir narsa yuz berdi.	Quyoshda hech qanday yomon narsa yo'q edi.	contradictory
Bo'sh joy bormi?	Siz bo'shliqni tortib olmaysiz.	contradictory
Uning ulkan guruch unumdorligi (milliy guruch ekinlarining 20 foizigacha) mamlakatning ehtiyojlarini ta'minlovchi Tohoku ni etkazib berdi.	Tohoku mamlakat uchun asosiy guruch ta'minotchisidir.	entailment
va men, albatta, televizorni juda ko'p tomosha qilmasligini aytdim	Men har kuni televizorni tomosha qilaman.	neutral
Aziz do'stim, siz ularni oddiy va faqatgina ularni birlashtiradigan sud ekanligini tushunmaysizmi?	Ular abadiy birga bo'ldilar.	contradictory
Tarixiy Kendal kal'asining qoldiqlari shaharga qarashli.	Kendal qal'asi kichik yapon shahriga qarashli.	neutral
ruslar bilan birga edi, ular bizni rus qurollari bilan urishgan va rus qurollari qanchalik yomon tarzda yomonlashganini bilishgan.	Ular bizni rus qurollari yordamida urishdi va ular samarasiz edi.	entailment
"Uchinchi kitobi - ""Promiscuities"" - bu o'z xotirasiga oid jinsiy kirish haqidagi hikoyani ayol kishilarning yashirin kurashini yagona qo'l bilan qo'lga kiritgan xotirasi."	Promiscuities - yoshligida uning jinsiy hayoti haqida hikoya qiladi.	entailment
Ikkala tayoq qo'lida bo'sh edi.	U tayoqlarni ushlab oldi.	entailment
Uning kuchining balandligida, II asrda B. , Pergam Egey sohilidagi eng ajoyib shaharlardan biri edi.	Pergam, Egey qirg'og'idagi kuchli shahar edi.	entailment
uh-huh sizning kompaniyangiz bo'lgan	Sizda hech kim yo'q edi.	contradictory
Ish mashinasi.	Avtomobil lizing.	entailment
U besh yil ichida shifoxonalar tashrifi davomida barcha bemorlarning 5 foizidan 10 foizigacha sinovdan o'tishi kutiladi.	Viktorina shifokorlarga eng yaxshi davolanishni aniqlashga yordam beradi.	neutral
Ushbu ikki senariy ushbu jarayon davomida professional yordamga ega bo'lish va kam daromadli soliq to'lovchilar klinikalarining muhim rolini ta'kidlaydi.	Professional yordamisiz jarayon buzilishi mumkin.	neutral
Qaytaraylik! '	Buni hech qachon qilolmaysiz.	contradictory
Sharhlar Jonsonning turlicha va jonli nasrlarini maqtashadi, ammo 30 yillik stipendiyani e'tiborsiz qoldirganligi va Amerikaning irqiy va iqtisodiy zulmini esankiraganligi uchun unga dalda berishadi.	Sharhlar gazetada bo'lgan.	neutral
Qal'aning g'arb tomoni 1834 yilda Muhammad Ali uchun qurilgan Ras el-Tinning eski shoh saroyidir.	Saroy ko'p yillardan buyon Muhammad Ali uchun qurilgan.	entailment
Forumda (kerakli tarzda tanlangan) fobikada u ko'cha namoyishlari uchun shiorlar yaratuvchi dastur yaratdi.	Namoyishchilar uchun shiorlar yaratishning usuli yo'q edi.	contradictory
Jangning har bir bosqichi prezident tomonidan qattiq nazorat ostida, uning bayrog'i ostidagi quti.	Prezident har bir jangni tribunalardan tomosha qilmoqda, ammo bunga aloqasi yo'q.	contradictory
va hatto bilib olamizki, biz, albatta, bo'sh joydan chiqib ketishimiz kerakligini bilaman, shuning uchun, bu to'satdan, albatta, uyga urilib, deb o'ylayman, deb o'ylayman, albatta, ba'zi olomon odamlarni	Hatto eng aholi punktlarida ham joylar uchun mo'l-ko'l joy bor.	contradictory
AQShning mualliflik huquqiga ega bo'lgan Penguin qora-oq Pooh kitoblari, rangli Pooh kitoblari, miniature Pooh hikoyalari, lotin tilidagi Pooh (Winnie ille Pu), Pooh for New Agers (Pooh Tao of Pooh va uning hamrohligining miqdori, Pigletning Tei) va hatto menejerlar uchun Pooh.	Penguin yangi Pooh hikoyasini nashr etishi mumkin.	neutral
Vashingtonda tarixning keksa poydevorini yotqizadigan yotoq, stul va pews bor.	Vashingtondagi yagona mebel yotoq, stul va pews-dir.	neutral
Agar ko'proq o'qishni istasalar, ular chorakka depozit qilinadi.	Agar ular ko'proq narsani o'qishga qaror qilsalar, 25c depozit kerak.	entailment
OK, ehtimol, barchamiz yaxshi, biz besh daqiqadan so'ng gaplashib olamiz deb o'ylaymiz, umid qilayapmiz, albatta, kechki ovqat uchun nima qilishingizni aytadi, faqat shanba kuni rejalashtirmoqchi bo'lgan narsalarni aytaman, um umid qilaman	Men shanba kuni kechki ovqatlarni rejalashtirmoqchiman.	entailment
AEO2001 hisobotida yuqori samaradorlik va texnologiyaning ilgari mavjudligi kombinatdagi 1,8 foizdan 1,3 foizgacha bo'lgan elektr energiyasini ishlatishni kamaytiradi.	AEO2001 hisobotida ta'kidlanishicha, elektr ehtiyojlari o'sishda davom etadi.	contradictory
Mister Meys sizni strikenni sotib olish uchun do'konga kirib borayotgan deb tan olgan paytda siz qaerda bo'lganingizni aytishdan bosh tortmoqchimisiz?	Shunday qilib, janob Mace sizni strychnin sotib olish do'konida ijobiy bo'lishiga qaramasdan, siz o'sha paytda aslida qaerda bo'lganingizni bilishdan bosh tortasizmi?	entailment
Luvrning rasmiy veb-sayti (& lt; www.louvre.fr & gt;), siz tashrif buyuradigan eng muhim galereyalarni tanlashda sizga yordam beradigan virtual turlar taklif etadi.	Luvrning rasmiy veb-saytidagi virtual ekskursiyalar juda mashhur.	neutral
Gongkong dollaridan bu erda foydalanishingiz mumkin, shuning uchun pulni almashtirishning hojati yo'q.	Bu erda Hong Kong dollaridan foydalana olmaysiz.	contradictory
Darhaqiqat, Sir Ernestning jag'lari shafqatsiz ravishda oldinga otilgan edi.	Birdan Sir Ernest xushchaqchaq kuldi.	contradictory
Biroq, Jaipur'un 9 km (5 milya) shimolida, Amber'de, harbiy ustunlik taklif qilgan, lekin uning poytaxti uchun kengaytirilgan shahar uchun to'g'ri bo'lmagan, bir tepalikda, bir tepalik ustida ko'tariladi.	Amber dengiz sathidan Jaipur shtatining 9 km shimoli-g'arbida joylashgan.	contradictory
yaxshi rahmat sizga uh-huh bye bye bilan yaxshi gapirish	Suhbatdingiz uchun rahmat.	entailment
U sho'rvaga joylashdi.	U sho'rva bilan yaxshi emas edi.	contradictory
"Faqatgina yorqin nuqta, Maykl J. Fox va Crispin Glover avlodlari bo'lishi mumkin bo'lgan Stiv Zahn, ular ""Kelajakka qaytish"" (1985) guruhiga qo'shilishlari mumkin edi."	Fox va Gloverni eslatuvchi xususiyatlarga ega bo'lgan Stiv Zahn yagona qiziqarli kishi.	entailment
Aksiyalarni sotib olish rejalari uzoq muddatli biznes strategiyasi kabi eskizdir, ammo IBMning aktsiyalarining baholanmaganligi, Gongkong kontserlarining yakuniy ta'siridan tashvishlantirmasligini ko'rsatmoqda.	Aksiyalarni sotib olish rejalari odatda u erda eng ishonchli uzoq muddatli strategiyalardan biridir.	contradictory
Bundan tashqari, dasturlarga o'z mablag'lari hisobidan konferentsiyaga qo'shimcha xodimlarni yuborish imkoniyati taklif etildi.	Ko'plab xodimlar borib, ketishga pul to'lashdi.	neutral
Hamkasblar Tom Cruise va Nicole Kidman, ularni hech qachon ko'rmagan kabi, qopqog'ida yalang'och ko'rinadi.	Tom Cruise va Nikol Kidman hech qachon uchrashmagan.	contradictory
Bemorlarning muayyan qatlamlarida davolanishni samaradorligini hujjatlashtirish kerakligi e'tirof etiladi.	Davolanishni hujjatlashtirish shart emas.	contradictory
Ikkalasi Gatexausdagi mehmonxonada turar-joylarini oldi.	Gatehausdagi mehmonxona shirin, qulay va yumshoq yotoqlari bor edi.	neutral
Va ajablantiradigan narsa yo'q edi, bugger ichkarida edi.	Bugger ichkarida emas edi.	contradictory
U kulib yubordi va ularga minnatdorchilik bildirdi.	Jiddiy yuz bilan, u ularni qabul qilishlarini aytdi.	contradictory
va uh, men Pretty Woman kino kanali yoqilganda har doim tuyulardi	Kino kanali Pretty Womanni hatto bir marta ijro etmagan.	contradictory
