premise	hypo	label
He was watching Muller as if the sergeant , rather than his men , was the focal point of any future attack .	Muller had something fascinating about him , so he attracted all the attention .	neutral
I could feel gazes on my back ; people peering out from between curtains , stealing glimpses through letterboxes .	It was very strange to feel like people were watching us .	neutral
Good . ' Natalia glared .	Natalia smiled .	contradictory
Sophisticated research is required to tease apart the complex interactions between These variables .	The variables are actually quite simple and easy to understand .	contradictory
What about me ?	Me too ?	entailment
they use the the injection thing or whatever it is	They use lethal injection .	entailment
He was here less than two days and already he thought of this town as home , something he wished to protect .	The man left the town after 24 hours .	contradictory
" All whose true names they could find , that is , " Garm amended .	Everyone 's true name they could find was added to the book .	neutral
Since 1917 , Grand Central Market ( at 317 South Broadway ) has provided the city with a daily cornucopia of enticing fresh produce , fish , poultry , meat , and exotic foodstuffs .	Up until 1917 was when the Central Market gave away free food .	contradictory
According to HUD staff , after the Economic Analysis was submitted to OMB , HUD made changes in the Analysis to maintain its consistency with the rule , to which minor changes had been made as described below .	It took staff one month to make the changes to the Economic Analysis .	neutral
Had they any clue , or 103 would the whole thing remain in the category of undiscovered crimes ?	These villains get more naive every year .	neutral
When he married in 1901 , he and his wife ( Olga Knipper of the Moscow Art Theater ) went directly from the ceremony to a honeymoon in a sanitarium .	His wife has never went to a sanitarium .	contradictory
2 ) House Judiciary Committee Chairman Henry Hyde said he has begun to examine impeachment procedures in the event they are justified .	Henry Hyde is a new house judiciary .	neutral
A few schools , including Harvard , New York and Georgetown universities , already have them .	They are already in Harvard , New York and Georgetown universities .	entailment
In such circumstances , auditors may issue a limited official use report containing such information and distribute the report only to those parties responsible for acting on the auditors ' recommendations .	Auditors can issue a limited official use report that has such information .	entailment
The point isn 't that polls are dishonest .	Dishonest polls is not the point being made .	entailment
but uh what 's that	However , what is that ?	entailment
APHIS rejected the first alternative because it believed scientific evidence permitted importation of beef from Argentina under certain conditions and not permitting such importation would be contrary to trade agreements entered into by the United States .	The trade agreements would be in conjunction with the agreement .	contradictory
and they 're going yes but in general i like to exercise i i like dance a lot so i mean i aerobics is something i 'd hate to give up but	I hate exerising .	contradictory
He was writing a warning , not a prescription .	The police officer was writing a warning ticket , not a prescription from a doctor .	neutral
119 Cynthia was back from the hospital , and I placed my chair beside her , and told her of Poirot 's wish to visit the dispensary .	Poirot talked to Cynthia himself , asking to visit her at work at the hospital .	contradictory
Sometimes such funds are devoted to retraining existing nontechnical personnel to supply them with IT expertise .	Sometimes the funds are devoted to retraining existing nontechnical personnel so they understand how to program their computers .	neutral
Rips was sufficiently enraged by Statistical Science ' s acceptance of the rebuttal paper that he retained a lawyer , who advised the journal that the accusations in the article about to be published ...	Rips was enraged by Stastical Science 's acceptance of the rebuttal and their nonchalant attitude so he retained a lawyer who would advise the journal that accusations about to be published ...	neutral
Stop blaming John .	Quit holding John responsible .	entailment
i think on the local elections it 's actually um i think um i think people vote in the larger elections because they feel like well you know the country 's real important and you know if i elect if we help elect a president who 's going to save us then the then the whole country will be saved but they figure local elections don 't mean that much i suspect so people don 't really worry about their local mayor or something figuring that you know um and i think wrongly figuring that that well what good is another mayor going to do anyway because our federal taxes are more important right now and you know and stuff like that so people think that that that they don 't have um that that it doesn 't doesn 't matter as much whereas i think it 's probably just the opposite is true i think it 's probably the case that people could have more effect on a local level	I think more people vote during the presidential elections than local elections .	entailment
Kashmir remained an unresolved problem of Partition .	The partition problem of Kashmir remained unresolved .	entailment
Given the assumptions and economic drivers in each of the scenarios , the AMIGA model calculates the capital investment , operation and maintenance , and fuel costs necessary to meet consumer demand for electricity .	The AMIGA model finds the capital investment .	entailment
and then i have a cauliflower that i would cook garlic bread green salad tea and we 'd have a lemon pie for dessert	For your birthday dinner , I will make cauliflower , garlic bread , and green salad with tea to drink , and lemon pie for dessert .	neutral
All the discoveries have been made by Japp , and Japp will take all the credit .	Japp made no discoveries , and will not be honored .	contradictory
You outwitted me .	You have never outwitted me .	contradictory
yeah but that 's that 's true just about every	That is false .	contradictory
He was lecherous and strange .	He had a normal attitude .	contradictory
For Columns 5 though 8 , the only amounts that change in lines 1 and 2 , compared to columns 1 through 4 , are outbound attributable cost and inbound revenue .	Only the outbound attributable cost and inbound revenue change in lines 1 and 2 in columns 5 through 8 .	entailment
You did not mention his name this afternoon , or I would have suggested your going to him for further information with my card as introduction .	He and I are good friends .	neutral
This brought forth a small number of articulate dissensions .	This brought up happy feelings and warmth .	contradictory
oh yeah no that 's uh that 's a that 's a real interesting movie and it 's got a good historical perspective to it	That movie was thought to provoke and brought up many good points .	neutral
The troopers behind Muller stiffened into wooden soldiers , all expression vanishing from their features until they matched each other in exact anonymity .	Muller was with soldiers .	entailment
Meanwhile , lawyers were at a premium Indians love litigation and it was ideal training for future politicians and politics had been clandestine , because it was so often fatal to express an opinion on the wrong ( i.e. , losing ) side .	Lawyers were at a premium and it was ideal training for future politicians and politics .	entailment
In some states , it may be possible to develop and implement statewide initiatives to improve service delivery , increase resources , and enhance the capacity of the system to meet the civil legal needs of all low-income people without altering service areas or historical relationships .	In no states will it be necessary to develop and implement statewide initiatives .	contradictory
Your guess is as good as mine .	I don 't know how many votes he got .	neutral
Someone was applauding .	A person applauded .	entailment
my dad 's got a new um i guess it 's an eighty nine or ninety uh Chrysler something or other it 's one those transverse mounted V sixes front wheel drive	My dad has a new eighty nine or ninety Chrysler with a transverse mounted V and front wheel drive .	entailment
Five forks guarantee real comfort , but the food will not necessarily be better than in a two-or three-fork establishment , just more expensive .	Five fork restaurants are rated higher because they are more popular and have celebrity appearances .	neutral
you know used to play it a lot when i was in school but now that i 'm married and stuff i	I stopped playing it the day I got married .	neutral
This is a colourful Middle Eastern-Yemenite restaurant ( where the downstairs is expensive , and the upstairs is less formal ) with an interesting menu of meat and offal .	The restaurant serves Middle Eastern-Yemenite food .	entailment
Table 7-1 shows a summary of resource demand and its effect on current supply .	The table shows a summary of the resources in demand .	entailment
Age , Health , and the Willingness to Pay for Mortality Risk A Contingent	Age , Health , and the Willingness to Pay for Mortality Risk A Contingent are very important topics being talked about worldwide .	neutral
Yes , continued Whittington .	Whittington said no .	contradictory
Unless otherwise noted , hotels take all major credit cards .	Hotels accept credit cards as payment unless otherwise stated .	entailment
Of course , there is always the chance that the company 's management has simply gone mad .	It 's possible that the company is not affected at all .	contradictory
This factual record provided an important context for consideration of the legal question of the meaning of the presence requirement .	The record gave no context regarding the legal question .	contradictory
The rest of the industry is waiting to see how much control the government demands over recovered keys .	The industry waits for nothing .	contradictory
The mosque is unusual in Cairo in that it has no facade it is hidden behind a protective wall with nineteen openings .	The mosque in cairo is protected by walls .	entailment
Warn 't no Apaches , that 's for certain .	It wasn 't the Apaches , certainly .	entailment
The Commission prepared a Final Regulatory Flexibility Analysis pursuant to section 604 .	The Commission put together a Final Regulatory Flexibility Analysis that went against Section 604 .	contradictory
Kuala Kangsar has long been famous for Malay College , set amid spacious grounds near the center of town , a prestigious and exclusive school for the Malay aristocracy since it was founded by the British in 1904 .	Malay College was know for taking in any student regardless of their background .	contradictory
By the 11th century , the caliphate had splintered into a mosaic of fractious states 26 at one point , and the Balearics became an independent emirate .	The caliph was still a very important position of power .	neutral
right i think we 'd have the same type of problem say with Mexico uh Canada on the other hand uh English is one of their national languages they have	We probably have the same issues as Mexico and Canada with regards to the use of the English language .	entailment
In this paper we examine the hypothesis that the cost model provides reasonable estimates of the unit costs of other posts of industrialized countries .	It isn 't possible to estimate costs without going through the budget office of each country .	contradictory
Should the intervention include the family ?	Should the intervention include the girlfriend 's family ?	contradictory
It 's now a school , the Colegio de Santo Domingo .	It was established in 1854 .	neutral
These laws emphasize involving senior executives in information management decisions , appointing senior-level chief information officers , and using performance measures to assess the contribution of technology in achieving mission results .	There are laws that involve how senior executives make information management decisions in public companies .	neutral
i think then that 's a step away from even duty i don 't think they even have a sense of the responsibility	I don 't think they feel responsible for keeping others safe .	neutral
It was a smaller room than the one downstairs , and there was something peculiarly airless about the atmosphere of it .	The room had a stifling atmosphere with a boarded up window .	neutral
A delightful series of dioramas then introduce Peter Rabbit , Mrs. Tiggi-Winkle , and Squirrel Nutkin , among others , set in scenes taken from Potter 's books .	Potter 's Peter Rabbit is a popular childhood character .	neutral
He held out a hand to the salamander , petted it to a gentle glow and put it back over Dave 's chest .	The salamander was receptive to his friendly gestures .	neutral
um-hum yeah it takes a lot of concentration i mean it was the type of thing i was i was making some little things for Christmas and i also made a little thing for a baby gift and uh i thought oh i can do this while i watch TV wrong	I was making some things for gifts .	entailment
Its principal scandal reporter , Ambrose Evans-Pritchard , has published lots of stories on the suicide .	The suicide being covered was caused by a self-inflicted gunshot wound to the head .	neutral
I never like to leave Canada , because I 'm disappointed every time .	There is no way I will ever travel outside of Canada again since it is disappointing .	neutral
Jon ran behind a building not yet aflame , the house where Susan had stayed a few days earlier , and prayed to any god who might be listening that they would not find any enemies behind it .	Every building was on fire .	contradictory
In her soft grey frock , with white ruffles at the wrists falling over her slender hands , she looked very beautiful .	She looked hideous in her frumpy gown .	contradictory
and uh i have a few health food stores that i send it to i can buy the cookies in a larger quantity than they can so i can get a deal from the uh from the main from the supplier	There are a few health food stores that can buy the cookies in bulk for a better deal .	entailment
At the sight of Tommy , Julius 's eyes seemed as though they would pop out of his head .	Julius turned and walked away as soon as he saw Tommy walk through the door .	contradictory
Seemed that whoever the killer was , she 'd let him into her home voluntarily .	The killer broke a window in order to enter the home .	contradictory
and even the painter couldn 't give me a good estimate he said well i 'll be done this afternoon you know	The painter told me exactly when they were going to finish .	contradictory
There 's a pile of money called the Social Security Trust Fund .	The Social Security Trust Fund is made up of money .	entailment
Dave Hanson , to whom nothing is impossible , he said .	He said Dave Hanson .	entailment
If Moynihan has anything to do with it , Al Gore will not get Bill Clinton 's .	Moynihan most likely has nothing to do with it .	neutral
Still , Miyajima manages to be both solemn and lively .	There is no feeling of somberness at Myajima .	contradictory
expressed about the methodology and results of the procedures to determine the federal pay gap .	The methodology and results were used to determine the federal pay gap .	entailment
Old salts may want to skipper their charter craft acroseopen sea to the smaller Dutch islands of Sint Eustatius or Saba , or to French Saint-Barthelemy .	If you are looking for a different options you can take your charter ship to one of the less popular islands nearby .	entailment
Tomb 57 , that of Khaemhat , was decorated with statues of himself and his family very rare for tombs of his class .	The tomb was decorated with statues .	entailment
Chambers developed increasing reservations in his later years about the direction the American right was taking , distancing himself first from Joe McCarthy , then from Richard Nixon , and even from William Buckley Jr . ' s National Review . But Chambers ' importance lies , finally , not in his politics but in his romantic penchant for the extremes of the psychic and political undergrounds .	Chambers built a wall between himself and McCarthy and Nixon .	entailment
Thank you . Tuppence felt a terrific rise in her spirits .	Tupperence felt better after this event .	entailment
The place was a living tomb … .	It was no more than a living tomb .	entailment
He hired a room , and I hired one too .	He hired a room , but I didn 't have enough money for one myself .	contradictory
The dramatically rising cliff of black basalt stone made the castle impregnable to all but the most wily commander .	The castle was secure due to its proximity to a cliff .	entailment
somehow i hoped that as a people we could be better than than um expecting	I hoped we could be better than that .	entailment
He gasped for air and his head throbbed .	His head hurt terribly .	entailment
If food and medical care tripled in cost , people would of necessity spend less on other things to pay for the increase or cut down on the food and medical care they purchased .	People would have to cut spending in other areas if food and medical care increased .	entailment
yeah i i think you really have to be disciplined	It really doesn 't require much discipline to do .	contradictory
oh okay i 'll let you go	I will only let you go if you agree to take out the garbage .	neutral
In that regard , they evaluated a set of about 50 policies to improve the technology performance and characterization of the residential , commercial , industrial , transportation , and electricity generation sectors .	At least 25 of the policies were responsible for the growth of the residential sector .	neutral
Authentic Jamaican cuisine ( including jerk chicken , pork , and fish ) , or choose your own lobster .	Jamaican cuisine includes jerk chicken .	entailment
Now , the resort and hotel complex is variously described as simply noisy to a one-stop destination for fantasy , excitement , and adventure ; your conclusion obviously depends on your point of view .	The resort and hotel complex are very quiet .	contradictory
Given the extent of wealth it has brought to the country , it is not surprising to have a Natural Rubber Museum , which opened since 1992 at the Rubber Research Institute 's Experimental Station in Sungai Buloh .	Rubber has not contributed to the wealth of the country .	contradictory
Encapuchadores bind these male trees in spring to produce the pale , bleached fronds that are used in Palm Sunday celebrations .	There are no celebrations on Palm Sunday .	contradictory
up to a forty four magnum any any of them in the correct hands they 're an absolutely fantastic weapon	A 44 magnum is a total piece of junk .	contradictory
i i seems like it was on a Friday Friday or Saturday	I think it was a Tuesday .	contradictory
I beg your pardon . A man 's voice beside her made her start and turn .	She was startled by the man and turned when he said I beg your pardon .	entailment
However , an interim program was instituted between April 4 and October 4 , 1996 , to maintain a basic program until EQIP could begin .	They had a temporary program in place .	entailment
The Zapruder family is demanding $ 18 million , wanting no blood money but figuring it could fetch $ 70 million on the open market .	The Zapruder family wants nothing in return .	contradictory
I am not keeping back facts .	I am keeping back facts .	contradictory
Around him stood the remainder of the Sticks .	There weren 't any members of the Sticks left .	contradictory
He scanned the great lawyer eagerly .	He ignored the lawyer .	contradictory
Most organized tours generally include a night at a gazino as part of the package ; otherwise you can book a table through your hotel or through a travel agent .	No tours include a gazino night , you can 't book one .	contradictory
I 'm in a huge , overwhelming sea of debt , said Jennifer Arons , 28 , a criminal defense staff attorney at Manhattan Legal Aid .	Jennifer claims her debt is over the six digit mark at this point .	neutral
CDC Centers for Disease Control and Prevention CERT / CC CERTa Coordination Center	The CDC in New York was rounded and grey .	neutral
and uh when i played softball it was with the church team it was just for fun although the church team we made it to the nationals we were ranked fifteenth in the nation so i you know i 'm proud of that	I played softball with the church team for the fun of it .	entailment
It was at that moment that the full realization of his folly began to come home to Tommy .	He realized the folly and became sad .	neutral
As such , they were reviewed by OMB based on information supplied by the Departments , which included planned regulatory action documents describing the reason for the rules and an assessment of the costs and budgetary impact of the rules .	The review by OMB included a description of the reason for the rules .	entailment
that it would just have to be a hobby and i 'm i 'm very mechanical and mechanical engineering interested me so i did that and then i you know i did that for six years and then i stayed home with my son and did nothing and found out that i was that you know it was great but i was bored part of the time too and i wanted something else	I am bored with mechanical engineering and I should seek some hobbies .	neutral
um-hum yeah it 's kind of it 's kind of strange here the way things go uh here if you have an accident and no one 's injured the police won 't even show up	The police don 't show up if nobody is injured .	entailment
but uh Yount has been a he 's a player uh year in year out and always uh is leading the team in uh most of most of their offensive categories	Yount has not been very helpful with their offensive categories .	contradictory
This is very sad news , but you will excuse me if I say that I do not see how it bears on the subject of your inquiry ?	The inquiry is about birth records and the sad news is a death in the family , but the speaker is insisting on following protocols .	neutral
The next witness was Mary Cavendish .	There was another witness .	entailment
and you got to have your cranberry sauce now i like jellied kind	I only like homemade cranberry sauce , not the jellied kind .	contradictory
plant that emits 0.1 pounds of mercury and a plant that emits 2000 pounds of mercury - regardless of cost - is neither efficient nor necessary .	Plants that emit mercury are not necessary .	entailment
It was dead quiet .	There wasn 't much noise in the air .	neutral
it really is our kids are all grown and gone and away from home so our our new family is the you know our two cats and our dog we never really well we had we did have some time to devote to them you know but not nearly as much time as we have now so they 've really become children they 're they 're real characters they really well all of them are	Since our kids are all grown and gone , we have the pets to fill their spots .	entailment
As noted above , the LSC case count for 1999 includes all cases that meet LSC eligibility criteria , regardless of the funding mix of any particular grantee .	The LSC included cases of any tupe of funding .	neutral
no um my husband has a grandmother in a nursing home and that has been a real mess to say the least	It 's been a dream once we moved my husband 's grandmother into the nursing home .	contradictory
but uh because i work for uh Hal Ammon	I work for Hal Ammon .	entailment
yeah the current average or whatever	Yeah the average right now .	entailment
She had decided not to ask if Sir James was " at home , " but to adopt a more personal attitude .	She straight up asked if Sir James was " at home " .	contradictory
Nor was a common start or end point identified for design review as an element of the facility acquisition process .	A common start or end point was not identified in the facility 's construction .	neutral
A company of handweavers has been working here since at least 1723 , and visitors are able to watch them at work , but their products have become less distinctive since they expanded into a popular tourist attraction .	Tourists can view the company of handweavers work , but the historic company have less distinctive products now due to becoming a popular attraction .	entailment
And so there are self-righteous demands for international labor We should not , the opponents of globalization insist , be willing to buy those sneakers and shirts unless the people who make them receive decent wages and work under decent conditions .	There is very little demand for cheap goods through international labor .	contradictory
Dublin is an intimate city , physically small but tightly packed , a perfect place for walking .	Dublin is a dense city made for foot travel .	entailment
You will be able to buy it at the giftshop adjacent to the ship on your visit .	You can buy the item at the giftshop on your visit .	entailment
A third Asian neighborhood , Koreatown , lies west of downtown along Olympic Boulevard between Vermont and Western avenues .	The Olympic Boulevard is east of Koreatown and so is Vermont and Western avenues .	contradictory
The others followed .	The others had followed Jon .	neutral
Gigot thinks the tax fraud proceedings against Hubbell are legitimate and ordinary , while everyone else regards the indictments as trumped-up mini-crimes meant to squeeze Hubbell into giving Starr what he wants--cooperation .	There is a disagreement as to whether Hubbell 's tax fraud charges are being conducted in a proper manner .	entailment
U.S. economic interests through the prevention and mitigation ofmarine incidents .	Prevention of marine incidents for U.S. economic reasons .	entailment
It could be very confusing .	It is always clear and easy to understand .	contradictory
Room 5 holds objects from the final phase of Minoan civilization ( 1450-1400 b.c. ) .	Room 5 has stuff from the middle ages .	contradictory
right yeah i i spend a lot of time down in Charlotte uh and on their just the the regular TV not cable you can pick up four PB or three PBS channels	You can get all sorts of cable channel access in Charlotte .	contradictory
The magazine 's humor often depended on racist and sexist stereotypes , such as wide-grinned , watermelon-eating blacks .	The magazine depended on this type of humor .	neutral
When he looks back a year from now , Rubin said he hopes the foundation has new programs , a higher profile and a rejuvenated board .	Rubin does not want to be working on the program in a year from now .	neutral
But , says Lindburg , ' if you protect the panda , you 're protecting the golden monkey , the monal pheasants , the takins .	Saving the Panda will not help any other animals .	contradictory
Adopting a unified approach to reduce SO2 , NOx and mercury is better than looking at each pollutant separately because of synergistic effects .	Mercury , NOx , and SO2 are best considered in harm reduction by themselves , since they bear no relation to each other .	contradictory
In the southeast corner of the courtyard is the Turkish Sultana 's House , or Hujra-i-Anup Talao ( the Chamber of the Peerless Pool ) ; animals covering every wall panel and pillar create the illusion of woodwork rather than stone .	There are a number of animals on the wall panels .	entailment
It was refurbished in the Victorian era but rendered useless by succeeding Nile dams .	The Nile damns were useless .	contradictory
so what do you think about it	What do you think about flying across the country ?	neutral
Women are so large a part of the labor force that it is hard to believe that this could be true of the total if it were not also true of women .	Men are a huge part of the labor force so they are the only ones that matter .	contradictory
Breyiana Breyiana look at me please just a second be quite please i can not hear i will talk to you in just a second go ahead so she went to school out here	Please be quiet for a second ; I cannot hear and will talk to you in a second .	entailment
yeah actually when we were up north um but some family things changed so we ended up coming back down here and all that because it helped my husband 's work but um we really would like to but we don 't know if we 're going to do it unless we stay here you know it	We are certain of what we are going to do if we stay here .	contradictory
yeah well i think they got i think that was almost everyone of them that he recruited uh recruited for this year	He recruited everyone for this year .	entailment
As a matter of fact he is .	He is , actually .	entailment
here , where you should click the FIFA Online link , which you 'll find on the left ( under THE BASICS ) .	You 'll have to click the FIFA link over to the right , above THE BASICS .	contradictory
Town End is full of wonderful artifacts from 17th-century daily life , such as cooking utensils bowls , pans , crockery , and hooks to hang hare and pheasants rag rugs made by the women of the household , and laundry implements such as a dolly used for stirring the clothes in the washing tub .	There are many artefacts in Town End which date back to the 1600s , including laundry tools and cookware .	entailment
She had come to know Betty Currie very well .	She had come to quite dislike Betty Currie .	contradictory
Why come here ? The torrent has started already and many other southern villages surely draw the interest of bandits .	There were villages in the south .	entailment
It took the advent of jetliners and cruise ships for that to happen .	There are no cruise ships in the area .	contradictory
uh Malaysia four years in Malaysia and three years in the Philippines	Six years in Malaysia and two years in the Philippines .	contradictory
By these criteria Kinsey fares well .	Kinsey 's research is useful in the modern era .	neutral
Longabaugh noted that new and creative interventions may be developed in the ED that the rest of the field will want to adapt and explore .	Longabaugh is an investigative journalist with more than thirty years experience .	neutral
Adrienne Worthy , executive director of Legal Aid , said her agency will receive $ 400,000 less in federal funds in 2003 , because the 2000 Census found 30,000 fewer poor people in West Virginia .	Federal funds are dependent upon the populous which they serve .	entailment
The show is at its best on weekend afternoons , with everything from beach boys on unicycles to rock musicians on roller blades .	The show is still pretty good in the morning , but not its best .	neutral
After years of neglect it was restored , beginning in the mid-1970s , and opened to the public in 1984 .	It was left to rot .	contradictory
uh the ones we see are Americans by marriage a huge number here in Colorado Springs there 's an Air Force base and an army base	There aren 't any army establishments in Colorado .	contradictory
that 's right uh-huh well you know it 's just like you say there 's so much stuff that needs to be done here in this country and uh you know if if you could have a thought of something like uh like a uh uh a Peace Corps sort of organization i mean this would be so useful just in uh for instance just helping old folks	There 's a lot of stuff we need to do in this country .	entailment
Flanked by some of the city 's most stylish fashion boutiques and shoe stores , the quarter 's main street retains the commercial tradition of its medieval name , Via de ' Caleiuoli ( stocking- and shoe-makers ) .	The main street has shops where you can buy shoes and stockings .	neutral
Randall tells the Enquirer the baby , Jefferson , is named after 19 th century comic actor Joseph Jefferson but does not say if Randall actually attended any of the actor 's performances .	Randall did in fact attend many of Jefferson 's performances .	neutral
The inner courtyard , the Nasal Chowk , is one of the few that can be visited .	Nasal Chowk is not open to the public .	contradictory
We established the program because we were concerned about the changeover , Wheeler said .	Wheeler said that the program was established because of the changeover concern .	entailment
Sir James Peel Edgerton said you would be able to manage that for me .	Sir James Peel Edgerton was lying when he told me you could manage that for me .	neutral
' There were even days when I would wake up and think , ' Please God , let me die .	I had suffered severe depression during those days .	neutral
A rickety flight of steps links with the tomb entrance before you make your way down inside to the ornate burial chamber .	The steps which link the burial chamber to the entrance are quite dangerous to walk on .	neutral
yeah but well they vary from from place to place it 's hard to tell you know how well they 've been kept up how old they are and these are probably oh one of the nicest that i found and uh	It 's hard to tell how things have been kept up and their age because they vary so much from place to place .	entailment
So the reverse hypothesis could be just as valid .	The opposite theory could be just as valid or worse .	neutral
In the new version , Reich sticks to the transcript and accurately quotes Saxton droning on at length about studies and Godfather 's Pizza .	Reich 's version is accurate .	neutral
um i don 't know i you know i heard a very interesting and maybe it 's just the TV show or movie i was watching they were going through a trial and i think it was like on one of the the documentary TV shows where they ask for the the verdict by the jury	It 's interesting , I heard it while watching the TV .	entailment
But what about the other editors of the Daily Cal who couldn 't say they 'd been martyred at a campus once renowned for its leftism ?	Some editors of the Daily Cal mentioned that the campus was once leftist .	neutral
Sewage was thrown into the streets from upstairs windows , accompanied by shouts of Gardeyloo !	Sewage poured into upstairs windows from the streets while people whispered to each other .	contradictory
Such a program , coupled with appropriate measures to address local concerns , would provide significant health benefits even as we increase energy supplies and maintain reasonable electricity rates .	Significant health benefits are worth many costs , as they save the economy a lot of money anyway .	neutral
At first this resulted in an Independent Kingdom of Mallorca , under Jaume II , followed by Sanc and Jaume III .	Jaume II followed Jaume III as leader of Mallorca .	contradictory
An environmental expert may study the winds that flowed from the old Wingate landfill incinerator 's smokestacks , and identify wide areas where people may have been exposed to toxic chemicals .	Trying to identify placed where people could have been exposed to toxic chemicals is impossible .	contradictory
You and Tuppence have been sticking together like Siamese twins .	You and Tuppence have barely seen each other .	contradictory
if a person has done a crime so bad that the jury gives them the death penalty now the Supreme Court says we 've got to give them one appeal okay i agree give them one appeal when that appeal fails within thirty days execution of sentence	You are allowed to appeal the death sentence .	entailment
you mean it 's that at a like a stranger a total stranger	You mean it 's like your childhood best friend ?	contradictory
Western Spruce Budworm in the Carson National	In the Carson National , Western Spruce Budworm , continued the presenter	neutral
News accounts agree that Arafat has finally shed his image as a terrorist and is now being honored by the White House not only as a virtual head of state but as the indispensable player in the peace process .	Arafat has a distaste for terrorism and wants to be peaceful in america	neutral
We have the advantage tonight .	We do not have the advantage tonight .	contradictory
Locked up in the desk in the boudoir , they found a will of Mrs. Inglethorp 's , dated before her marriage , leaving her fortune to Alfred Inglethorp .	They found Mrs. Inglethorp 's will , which left all her fortune to Alfred Inglethorp .	entailment
His next two shots landed in the chests of two riders carrying long bladed sticks .	He missed the riders completely .	contradictory
um i haven 't kept up with uh the Texas politics other than that dirty little uh governor fight	There was a governor fight in Texan politics	entailment
Financial Examination of IRS ' Fiscal Year 1995 Financial Statements ( GAO / AIMD-96-101 , July 11 , 1996 )	There was no examination of the 1995 year .	contradictory
Insofar as the best Japanese corporations are not the global hegemons we once thought they would be , it may be because everyone else has learned from them , which is of course exactly how competitive markets are supposed to work .	Japanese corporations were global leaders in the 20th century .	neutral
uh let me ask you something did you get a catalog or something from these people yet	Did those people send you anything ?	neutral
We 'll handle this . ' 	It is too much for us .	contradictory
It conducts numerous CLE accredited trainings each year , and coordinates bi-monthly statewide task force meetings in the areas of family , housing , public benefits , consumer , immigration and seniors law .	Many people attend statewide task force meetings in all offered topics .	neutral
but she seems to me to be you know pretty quick and smart and she 's already reading and writing and stuff like that and she just turned five last month	She can 't read at all .	contradictory
For example , one industry case study organization sponsors a 3-month course to retrain about 2,000 legacy employees in project management skills .	One case study organization sponsors a course that lasts 3 months and costs $ 10,000 for the company to enroll in .	neutral
Great billowing streaks of flame , snaking to heaven and coiling up the sky .	There was no fire , smoke or flames .	contradictory
TV is the most important medium for conveying history .	TV is the most important medium for showing history .	entailment
It is especially renowned as the last center of training for the city 's most celebrated residents , the geisha .	Geisha have never trained there .	contradictory
One might think they 'd team up , to feature a monthlong show of John Gielgud , sitting in Archie Bunker 's chair , explaining the pilgrims to passers-by .	The show was made .	neutral
Israelis are delighted that people from everywhere visit their country , and welcome you with genuine warmth .	Israelis are cold toward travelers .	contradictory
Oh well , if we 're not destined for matrimony in this lifetime , perhaps circumstances will someday allow me to buy you a beer or Dr Pepper or something .	If we are married , I will buy you a beer or a Dr. Pepper .	contradictory
Adrin said nothing and Gabriel continued .	Gabriel quietly listened to Adrin recite his poem .	contradictory
yeah i do that too	Yes , I do that as well .	entailment
Praise goes to Kirstie Alley , who plays an aging ex-model now in the lingerie Less frenetic than Lucy , more mature than Mary ( Richard Corliss , Time ) . The Washington Post ' s Tom Shales dissents , calling Alley unwatchably neurotic and in a virtually perpetual feverish tizzy .	Kirstie Alley plays an older ex-model in the tv show .	entailment
Trade publishers sold 5 percent fewer books than they did the year before .	Trade publisher 's sell rate is increasing when compared to last year 's .	contradictory
oh yeah that yeah they they just run all over the place don 't they	Don 't they just run all over the place ?	entailment
yeah these these people they have the big loudspeakers because they have uh democratic system just like ours where they elect their mayors and their councilmens it 's really kind of funny it 's it 's kind of an invasion of your privacy privacy too they 're going down these streets with these really loud speakers	Those people with the loudspeakers are very annoying .	neutral
I could .	I am able to .	entailment
For the same reason regarding the statutorily mandated effective date , the 30-day delay in the effective date of a rule required by 5 U.S.C.	The rule came into immediate effect .	contradictory
It assumes for cost-of-service areas ( where most of power sales are likely to occur ) that allowance allocations will not alter pricing of electricity .	Allowance allocations will definitely not alter the pricing of electricity in cost-of-service areas .	neutral
no i 've uh you you can rent people 's kiln they they uh you take your pieces to their house or their ceramic shop and uh pay them there 's one woman that charge ten dollars a month for fire all that i wanted	There are people that let you rent their kilns to finish pieces at their shop .	entailment
well another thing that we 've noticed that 's uh changed over the years and uh we 're not really sure exactly what we 're going what we want to do with it publicly but uh the teachings uh the ideas that are taught uh don 't always agree with what we would teach them either from a standpoint of morals or from a standpoint of how to handle a given situation	We noticed that the teachers say things we don 't agree with .	entailment
My beloved Sox beat the Indians .	The Sox have never played the Indians .	contradictory
I do , Dave Hanson .	Dave Hanson refused to admit anything at all .	contradictory
After relying exclusively on overseas trade , Venice created a new land-owning aristocracy through this expansion .	Venice never traded with anyone .	contradictory
He 's a freakish Peter Pan--the juvenile delinquent who wouldn 't grow up .	He always acts very seriously and has never behaved childishly .	contradictory
oh yeah they they spent more money last year than any other team in the in the league and they were you know toward the bottom of the league uh so it 's like i said spending money doesn 't guarantee you uh winning a pennant it really doesn 't so	The amount of money you spend does not always indicate your level of success .	entailment
But too often downsizing means what it has in the Union Pacific fewer people doing more work .	Downsizing in the Union Pacific leads to more people doing less work .	contradictory
so i i know the people at TI who are doing this and i heard about it so i called them and ask if i could could participate and uh	I don 't know anyone at TI and that 's okay because I don 't want to participate anyway .	contradictory
