premise	hypo	label
Benim kişisel favorim -- seyahat acentası bir yahudi bekarlar hafta sonu , bunun yüksek noktası Washington Soykırım Müzesi ' ne ziyaret edildi .	Seyahat Acentası , Yahudilerin özür talep eden uygunsuz bir reklam yaptı .	neutral
Nixon avukat ve avukat leonard giyim , anti-Dick Morris olarak ortaya çıkıyor -- büyüleyici bir nevrotik , kendine önem veren ve duygusal ayrıntı unutmayan .	Nixon ' ın avukatlarının hiçbiri bugün çalışmıyor .	contradictory
Revizyon aşaması başka bir test safhasına yol alabilir , eğer ikinci tur veri toplama ' dan gelen bilgiler , alternatif alternatifler için yetersiz olsaydı veya revizyon sırasında yeni yorumlar ortaya çıkmıştı .	Ikinci turda bilgi yetersiz ise , başka bir test aşaması olabilir .	entailment
Ve Edwin s . Matthews Jr . New York ' taki coudert kardeşler , Idaho ' da 14 yıl sonra hapisten çıkan don paradis ' i temsil etti .	Edwin S Matthews Jr , don paradis ' i temsil etti .	entailment
Başka bir isimle bir kurum ...	Bu kurumun bir adı var .	entailment
Bugün Yasal hizmetler ' de asıl zorluk , etrafımızda yoksulluk yeni ve yenilikçi yaklaşımlar yoluyla görevimizi nasıl için ve genişlet .	Yasal hizmetler ' in , etrafta adresi hitap etmek için çözüm yaratması mümkündür .	neutral
Birkaç mimari övgü sahibi olabilir ama odaları rahat ve çok iyi döşenmiş .	Odalar çok rahatsız .	contradictory
ABD , ABD Deniz Kuvvetleri ' ni bölgede Özdağ karşılık verdi .	ABD yanıtı olumlu görüntülendi .	neutral
8 milyon , ilk bölümde yoksul suçlu sanıklar için itiraz eden temyiz savunucusu makamına .	Itiraz eden bir sürü suçlu var .	neutral
Ilk olarak , arkadaşlar için rekabet çok fazla para kurtarmak için çoğu insanı kullanıyor .	Arkadaşlar için rekabet , harcamaya bağlı olan ekonomi için iyi değildir .	neutral
1915 ' de ölen sir hugh lane , irlanda hükümetine ve Londra ' daki ulusal galeriye tablo koleksiyonunu miras bıraktı .	Sir Hugh Lane ' in tablo koleksiyonu irlanda hükümeti ' ne verildi .	entailment
Valla onlara gösterdi	Onları yanlış kanıtladı .	entailment
Londra ' dan ya da her yerde bu oyunları görmek ilginç olacak	Bunları Londra ' da mı gösteriyor ?	neutral
Posta Servisi ' nin , posta toplamanın , işleme , işleme ve teslim etme pahasına gelecekteki en iyi tahmin tahmin , bir minder için gerekli olan ihtiyaçları meydan zorlu .	Kanıtlar , posta servisinin bütçesi içinde bir minder için ihtiyaç duyuyor .	neutral
Eninde sonunda dünya ' ya geri dönmek zorunda olacaksın .	Uzay Mekiği ' nde yemek bitince Dünya ' ya dönmek zorunda kalacak .	neutral
Guadeloupe ' da 1,500 çeşit flora olduğunu bildiren bir tabela göreceksin ve yolun hemen dışında numune satan bir kreş bulacaksın .	Ayetlerini ' da henüz icat edilmiş değil , seralar bırak .	contradictory
Bunların hepsi saf yüksek gibi ve sinir bozucu , zar zor azaltılması snobbism , ama aynı zamanda sert sorgular ve sevilmeyen tepkiler de beldeleri .	Bu sevimli , keyifli ve cömert .	contradictory
Bir kere restore edildi mi , 1872 ile 1876 arasında saray saygın oldu .	Saray ' ın restorasyonu hükümete büyük bir ücret aldı .	neutral
E-postaları farklı mesajlara derleyen ve onları avukatlara dağıtıyor , gönüllü olan , bazen e-posta yoluyla , davaları almak için .	Bazen davaları almak için gönüllü olan birkaç avukata mail attı .	entailment
Bugün oldukça dağınık , sıradan bir kasaba , titizlikle şanlı geçmişini görmezden geliyor .	Bugün , şanlı geçmişine rağmen çoğunlukla dağınık .	entailment
Lise ' de sporcular üstte ( tabii ki , silahlı ezikler bir gün kafeteryaya fırtına atıp onları biç ) .	Lisede sosyal sınıfın üst kısmı sporcular , spor yapanlar .	entailment
Lubbock ' a çok iyi geldi zaman geldiğinde aynı türden olduğunu biliyor muydun onun çok iyi sonuçları vardı	Lubbock için pek iyi değildi .	contradictory
Muller ' in arkasındaki askerler , tahta askerlere ağırlaştırıldı , tüm ifade , tamamen gizli olarak birbirleriyle eşleşen kadar onların ortadan kayboluyorlar .	Muller öğretmenler ile idi .	contradictory
Evet öyle bir şey ama sermaye cinayet sermaye cezası ile sorunum onu taşır	Sermaye cezası ile ilgili güzel şey , cümlelerin her zaman taşıdı .	contradictory
Yetmiş yıllık oyma , eski bir tane büyük bir bagaj-benzeri ayak tırnağı bile çizik .	Eski olan uzun yıllardır oyulmuş .	entailment
Biz satın olabilir değil ama ah	Bizi kolayca satın alabilirsin , şüphesiz .	contradictory
' hala şehre gidiyoruz , ' natalia / Lincoln ısrar etti .	Lincoln yine de şehre gideriz dedi .	entailment
Özellikle sen bilirsin ve ben de bir gün oyunu falan yaparım ama gerçekten insanlar gerçekten içine giriyor . Yani ben	Hiç bir oyuna katılma arzum yok .	contradictory
Bu tür kayıtlar risk değerlendirmeleri ve bütçe kararları için değerli bir giriş sağlayabilir .	Bunun gibi kayıtlar risk değerlendirmesi veya bütçe kararlarını belirlemek için yararlıdır .	entailment
Oh tamam tamam tamam tamam bu gerçekten komik	Bu komik değil .	contradictory
Bilim adamları ve liberal yorumcular , 19 yüzyıla geri dönüp çocukları bilimsel bilirler , ikinci tahmin uzmanları ve yüksek mahkeme ' ye çevirmek için değinerek alay etmeyi seviyor .	Yaratılışçı ' in yüksek mahkemede görüşleri yanlış .	neutral
Bence bartman the simpsons	Simpsonlar ' dan olduğuna inanıyorum .	entailment
Gao ' nun planı , Kongre ' nin anayasal sorumluluklarını yerine getirecek ve gao ' nun müşterilerine etkili , kaliteli destek sağlamaya devam etmesini sağlayacak dört stratejik gol sunar .	Gao ' nun şu anda müşterilere destek vermek için bir planı yok .	contradictory
20 yüzyılda edinburgh , Avrupa öğrenme ve kültür merkezi haline geldi .	Edinburgh 1920 ' lerde doruk popülerlik kazandı .	neutral
Michael Kennedy ' nin çocuklarının ergen bebek bakıcısı ile ilişkisi olduğu iddia edilen soruşturma , bebek bakıcısı işbirliği yapmıyor diye düştü .	Michael Kennedy ' nin çocuklarının bebek bakıcısı ile olduğu iddia edilen ilişkiye hiç bir soruşturma başlatıldı .	contradictory
Mesele yabancı şirketlere yatırım yapmak ille de bir hata olması .	Yabancı işletmelere yatırım yapmak mümkün değildir .	contradictory
Isaac Benjamin , iki yıldan uzun süredir sosyal güvenlik engelli ödemelerini elinden alan bürokratik bir karmaşa içinde tuzağa düştü .	Isaac Benjamin Sosyal güvenlik engelli ödemelerini gördü .	contradictory
Ekim , ensest ve sapıklık meselelerini biraz daha zevkli bir şekilde tedavi eden bir danimarka işlevsiz aile dramı .	Show ' da çalışan büyük bir oyuncu var , çoğu gerçek-Can kardeş ve kız kardeşler .	neutral
Örneğin , evler artan stok veya konut değerleri nedeniyle daha fazla mal karşılık olarak daha fazla ( veya daha az tasarruf ) olsun .	Bazen insanlar daha zengin hisseder çünkü ev değeri artar ve daha fazla harcarlar .	neutral
Ve Tabii ki de var lazım . Sahte olduğunu biliyorlar ve bu her zaman çok zor .	Sahte olduğunu kanıtlamak çok zor , özellikle altın paralardan söz ediyoruz .	neutral
Bir Zamanlar Steelers ' daki tüm oyunculara isim olabilir ve ama bradshaw oynarken bile bilmiyorum ben ona özellikle değer vermedim . Kendini beğenmiş falan sandım .	Hiç bir takımda herkese isim olabilir .	contradictory
Her şeyi toplam inanıyorum .	Bence tam da bu kadar .	entailment
Çok zor olduğunu biliyorsun seninle sohbet etmek güzeldi	Bunun zorluğunu biliyorsun .	entailment
Hungerford , konferansın özeti acil Tıp dergisinde yayınlanacak ve okuyucular bu grupları dahil edecek diye cevap verdi .	Okuyucular Tıp dergisine erişim kazanç .	neutral
Bu çok zekice bir şeydi , kabul etmeye yardımcı olabilir .	Berbat bir fikirdi !	contradictory
Kanıtlar değil daha tutarlı olduğu zaman , analist şablonu doğruluyor ve bununla ilgili başkalarını arıyor .	Kanıtlar tutarlı olduğunda , analist şablonu doğrulayabilir .	entailment
Ve Bu yüzden , bir şekilde benim için organizasyon alıyor . Çok daha kolay . Sadece sabit bisiklet . Evde olduğunu biliyorsun .	Gerçek bir bisiklet kullanacak kadar çok iş var .	neutral
Yaaa valla ben her gün gazete almam ama ben anladım ben alırım sana satın almaya çalışıyorum kuponlar için erken baskısını biliyorsun pazar baskısı yani	Gazetenin her kopyasını alıyorum .	contradictory
Makine tarafından örülmüş bir tartan desen ve sonra dükkanda 150 ' den fazla tartans seçebilirsiniz .	Dükkan 150 tartans üzerinde taşır ve satar .	entailment
M.ö. 600 ' e kadar , Hint-Aryan ' lar Ganga Ovası ' nda monarşi kurdu , çevrili ortodoksluk ve onun otoriter karşı daha küçük kabileler tarafından çevrili .	Hint-Aryan sosyalist bir hükümet yarattı .	contradictory
Tüm uygun seçmenlerin yarısından azı milli seçimlere katılıyor	Uygun seçmenlerin % 99 ' i milli seçimlerde oy veriyor .	contradictory
Her şey gün , ruh halleri ve görüş alanında ayna sayısı ile bağlıydı .	Hiçbir şey değişiklik .	contradictory
Klayman , tartışmalı yasal atsineği olarak bu şekilde tanımlanır .	Klayman , mahkeme odasında kargaşa çıkaran tartışmalı sorular gündeme getiriyor .	neutral
Evet bu tanrım	Harika olur .	neutral
Ikincisi , tüm müşteriler sözleşmenin şartlarını tatmin eder mi ? Aynı oranları kullanmaya izin verilir mi ?	Müşteri oranları kontratlar tarafından tanımlanmış .	contradictory
İtalyan tabloları , Bellini ' nin l ' ivresse de hayır ? ? ( Nuh ' un sarhoşluğu ) ve gior ? Dano ' nin philosophe cynique olağanüstü .	Bellini ' nin l ' ivresse italyan tabloları .	entailment
Rajpoot olarak bilinen ve Delhi ' den Pakistan sind ve punjab ' a uzanan bu topraklar , rajput savaşçılarının çöl ve dağ redoubts inşa ettiği yer .	Rajpoot , rajut savaşçılarının çölü ve dağ redoubts büyüttü yer .	entailment
Nüfus Çağlar boyunca sosyal güvenlik ve federal sağlık programları için harcamak , diğer ulusal öncelikleri harcama için giderek daha az yer , .	Sosyal güvenliği harcama daha fazla yetenek olacak	contradictory
' zaten üzerinde efendim , ' natalia kibirli gülümsedi .	Kendini beğenmiş bir gülümseme ile natalia , konuyla zaten ilgili olduğunu doğruladı .	entailment
' intihar senin doğasında yok ben , ' lincoln konuştu .	Lincoln , Ben ' in kendini öldüreceğini söyledi .	entailment
Sonra yine geldi	Eve döndü .	neutral
Çok çok o yüzden her yıl bir milyar dolar sorun var her yıl bizim şirket vardı benim için geçerli değil şükürler olsun sizin için geçerli daha genç çalışanlara bilin ki siz daha çok bilirsiniz sağlık sigorta maliyeti kendilerini bilirsiniz oyumu yukarı çıkıyor ve yardımcı ödemeler yukarı çıkıyor	Genç çalışanlar para kurtarmak için sağlık sigortası için tercih ederler .	neutral
Son teori ne olursa olsun , giza piramitleri ( en iyi bilinen ) , şüphesiz , onlardan önce sizin gibi muhteşem bir manzara .	Giza Piramitleri hakkında birçok teori vardır .	entailment
Yazar , dala ' nın , Matisse ' le olduğu gibi , verilen değil , büyük bir ressam olduğunu düşünüyor .	Yazar , hem dala hem de Matisse ' in korkunç ressamlar olduğunu düşündü .	contradictory
Ah-huh ne tür kamp yaptın	Hiç kamp yapmıyor musun ?	contradictory
Meydanın ortasında kutsal bahar tarafından beslenen bir havuz .	Meydanın ortasındaki havuz kutsaldır .	neutral
96 ve 97 . ' de kızım karena ' in çalıştığı sayfa .	Kızım daha iyi bir iş için gitmeden önce birkaç yıl onlar için çalıştı .	neutral
Denetçiler , önceki denetimler ve attestatıon etkileşimleri sonuçlarını dikkate almalı ve attestatıon nişan konu ile doğrudan ilişkili olan bilinen önemli bulgular ve tavsiyeleri takip etmelidir .	Genellikle attestatıon etkileşimleri başa çıkan çoklu denetçiler vardır .	neutral
Ününü , hediye , hediye , güzellik , güzellik borçludur .	Itibarı , geçmişteki güzelliğinden , ' daha çok gelir .	entailment
Suçu Eve Lawrence ' a getirmek onlar için çok daha kolay olurdu . 172 Evet , ama bu sadece bir şans .	Lawrence suç evi ona getirildi .	contradictory
Jon büyük adama yaklaştı .	Jon hayatı için korku içinde kaçtı .	contradictory
Diğer hikaye , msnbc ' daki genç uzmanlar amerikan siyaset bir deniz değişimi temsil ettiğini gösteriyor .	Genç uzmanlar öncekilerden çok farklı görüşleri var .	neutral
Kadınlar ve azınlıklar , ABD ' de daha büyük istihdam fırsatlar istifade ediyor gibi görünüyor , ancak ayrımcılık , Newark ' taki Rutgers Hukuk Fakültesi ' nde iki öğretim üyesi tarafından bugün yayınlanan bir araştırmaya göre , ayrımcılık önemli bir sorun olmaya devam ediyor .	Kadınların ABD ' de employement fırsatları yok	contradictory
Noyers , raf 16 kule ile güçlendirilmiş bir ortaçağ köyü .	Noyers ' in 10 ' den fazla kulesi var .	entailment
O zaman benden çıkardı ve şimdi bana ne yapacağını düşünmek bile istemiyorum	Eskiden beni yorgun o yüzden bana ne yapacağını düşünmek bile istemiyorum .	entailment
Hindistan ' ın kapısı , Bombay ' ın 1995 ' e kadar bilinen mumbai ' nin ana işlevini hala anlatıyor .	Mumbai Adını 1995 . Yılında Bombay ' a değiştirdi .	contradictory
Ancak son yıllarda , şekil 4.1 ' in , , özel tasarruf-ki bu da , nonfederal denklik hipotezi ile tutarlı olan federal kurtarma gülü olarak kurtarmak ' in büyük bileşeni .	Şekil 4.1 , son yıllarda davranışları kurtarmanın ricardian denklik hipotezi ' ni desteklediğini gösteriyor	entailment
O parçalardan gelen ısı havadaki sakin kes ve kampın çoğu için ışık eşyalı ışık .	Gece , parçaların aksine oldukça sıcaktı .	contradictory
Ve bu konuda kes bir şey olduğunu umuyorsun	Umut ettiğin hiçbir şey yok .	contradictory
İlkokul Eğitimi Çin , Hint veya ingilizce olabilir ama ikincil eğitim malay olmalı .	İlkokul Eğitimi için tek seçenek Hintli .	entailment
Insan sermayesi yıllık yönetim bilgileri	İnsan başkenti yıllık okul hakkında bilgi sahibi .	neutral
Hanson Ona Bakan Gözetmen ' e baktı .	Hansen müfettiş korkmaz .	neutral
H çok , evet , olabilir , dedi john .	Evet , bu olabilir , dedi john .	neutral
Nbc , basketbol playoff oyunları ' na devam edeceğini duyuran Albert tarafından dikildi .	Nbc ona karşı gelmedi ve Albert ' ı kovdu .	contradictory
Bir ajansın müşterileri , programları tarafından hizmet edilen bireyler veya kuruluşlar .	Bir ajans müşterileri , programları tarafından hizmet edilen bireyler veya kuruluşlar değildir	contradictory
Valla bu doğru çünkü bu kadar para yap ve o kadar toplum var ki çiftçilik için buna sahip olmak lazım ve senin bildiğin kadar	Bölgeye daha gelişmiş tarım teknikleri karşınızda onlara yardımcı oluruz .	neutral
Federal düzeyde , vatan güvenlik görevleri merkezi istihbarat teşkilatı ( cıa ) , federal soruşturma bürosu ( fbı ) , ABD ' nin katılımı gerekecektir	Iç güvenlik görevleri cıa genel merkezinde planlanan .	neutral
Onun arkasında , jon atladı sürücüler duydum dön ve diğer ayak askerlerinin saldırılarını tut gördü .	Sürücüler yerini görmek için arkasına baktı .	contradictory
Poirot ' nun Lawrence ' a verdiği mesajı geçen için hiç fırsatım olmadı .	Poirot ' nun Lawrence ' a verdiği mesajı ele geçirmek için fırsat henüz ortaya çıkmadı .	entailment
Raf gölgeli tepesinde bir yürüyüş yarım saat sürer ve çevredeki kırsal kırsal güzel manzaralar sunar .	Rampart tepeden manzara çok güzel	entailment
Her ne olursa olsun , Clinton ve gingrich ve starr döneminde Washington muhabiri değilim , Watergate ' den beri inşa edilen sağ ve sol arasındaki bu korkunç kin maçını örtbas ediyorum .	Kin maçını gizlemek için her şeyin daha iyi olacağını düşündü .	neutral
Şimdi ınglethorp yoldan çıktı , başka kimse yok ; kimse , yani birimiz hariç. evet , gerçekten , bu her erkek için yeterince kabus !	Katil dışarıdan biri olmalı .	contradictory
Ve sanırım orada bazı insanlar var , bilirsin , hep düşündüm belki daha fazla ilgi çekti ve ne yaptığımı biliyorsun ve belki daha iyi iletişim var	Her zaman iyi iletişim biz ve benim işime ilgi o pişman değilim .	contradictory
Biz burada heykelleri yargılamak oturuyoruz ama biz orada değiliz ama bu tamamen duyulmamış bir şey .	Biz orada olmasa da neler olup bittiğini tam olarak biliyoruz .	contradictory
9. ters fiyat caps	Fiyat üzerine 9 iç caps .	entailment
Evet biraz küçük	Bir stadyum için küçük tarafta .	neutral
Hayır sen bir çift al yaaa çift yaaa gerçek bir yemek değil	Bir çift tavuk kanadı alırsın .	neutral
Orijinal Tasarımcı Erwin von steinbach , 1277 yılında pembe vosges kumtaşı cephe başladı , ancak sadece merkez rosewindow üzerindeki muhteşem muhteşem galeri ' ye kadar ulaştı .	Erwin von steinbach ön cephe tam .	contradictory
Grantees , temsil sonra bir anayasal veya yasal geçerlilik mücadelesi bile , bir refah meselesi olarak temsil edilemez .	Grantees refah konularda insanları temsil edemez .	entailment
Ve her şeyi bir daktilo üzerinde yaptık , her şeyi biliyorsun ama harika bir şey biliyorsun o zaman birini bildiğin yerde bir mektup yaz	Bir daktilo üzerinde her şeyi nasıl biz etkileyici .	entailment
Tek bir ölümün istatistiksel görülme oranı , bir nüfus riski kez eşdeğer bir nüfusa eşdeğer bir nüfus boyu 1999 milyon dolar olarak tahmin edilmektedir .	Tek bir ölümün istatistiksel görülme oranı her türlü demek ölçülemez .	contradictory
Ertesi sabah yorulmaz albert , Manav ' ın çocuğu ile ittifak kurarak , ikinci yerini aldı ve malthouse ' de aşçı ile kendini ' .	Albert Manav çocuğu ile ittifak yaptı .	entailment
Anayasa , her şeyin baskı olarak tanımlanmış spontane ve iyi olarak say .	Anayasa ' nın dışındaki zorlayıcı tehlikeler , bireysel özgürlük üzerine demokrasi isteklerine vurgu yapıyor .	neutral
Omb Ayrıca , genel olarak nizami x meseleleri ' nin yönetici düzeni altında büyük kurallar belirlenmiş da bildirdi .	Omb , tüm zamanın en az popüler hükümet organizasyonu .	neutral
Ah-Ha-Ha-ha şu an düşmanla yatmayı görmek istiyorum	İmparator ile yatmayı izlemek gibi bir arzum yok .	contradictory
Glassman ve hassett şimdi , yakın kazanç iki katına çıkmasını önlemek için tutulan kazancın parçalarını bir iddia ediyorlar .	Glassman and hassett will attempt to avoid double-Counting of retained earnings in their next book .	entailment
Iş eğitimi programı için Yerleştirme Oranları ile yerel işsizlik oranları ile karşılaştırma bir zaman dizisi , program hakkında daha nitel zaman dizisi verileri aracılığıyla yorumladı kantitatif ve değişiklikler olabilir .	Zaman serisi son sekiz aydır devam ediyor .	neutral
Bayan tuppence beni hemen buna bilge .	Bayan tuppence bana durum hakkındaki gerçeği anlattı .	entailment
Batı Çölü ' nün her yerinde ünlü oldum .	Batı Çölü ' ndeki herkes benim kim olduğumu biliyordu .	entailment
Kardeşim kardeşim imkansız ne zaman futbol ligi ve beyzbol ligi ve her türlü şeyi yapıyor ve bir oyun varsa onu izliyor demek istiyorum yani hepsi bu kadar ve TV ' de yapıştırılmış gibi	Kardeşim kapalı ve spordan nefret ediyor .	contradictory
İntragovernmental Satışları , ya döner fonu ( savunma işletme operasyonları fonu gibi ) veya kamu kuruluşu döner fonu ( posta hizmeti gibi ) bir organizasyon tarafından korur .	Tarım Bakanlığı , döner fonu olmayan birkaç büyük ajansları biridir .	neutral
Orta Menzilli Oteller arasında yoğun rekabet , genellikle daha düşük bir oran için pazarlık yapabilirsiniz , özellikle de iki geceden fazla kalmayı plan .	Orta Menzilli Oteller arasında rekabet yok .	contradictory
Örneğin , son araştırmalar , sermaye mallarının ABD ' de diğer ülkelerde daha ucuz olduğunu gösteriyor , bu da belirli bir miktar satın almak için daha az tasarruf gerektiriyor demektir	Araştırmalara göre sermaye malları ABD ' de başka yerde daha pahalı .	contradictory
İçişleri Bakanlığı , kabileleri doğrudan sekreter ile getirin izin veren alternatif prosedürleri araştırıyor , ABD ' yi denklemin dışında kesiyor .	Departman , doğrudan sekreter ile pazarlık yapan kabileleri durdurmak istiyor .	contradictory
Herhangi bir yarı bilincini ekonomi öğrencisinin size olabilir gibi , daha yüksek bir oran , söz konusu kredinin başka bir daha daha fazla hak ettiğini , fakat daha ziyade , bu yatırımcıların ekstra risk için tazmin edildiğini , alternatifler arasında marjinal borç borç terk ettiğini .	Yatırımcılar için daha yüksek kredi oranları her zaman daha iyidir .	contradictory
Şehrin en yüksek noktası olan piazza grande , griffin ve aslanlar ile süslenmiş zarif kasabanın sitesi .	Piazza Grande şehrin en düşük noktası ve kanalizasyon hemen yanında .	contradictory
Not ayrıca o denklemler ( 1 ) ve ( 2 ) 1996. de dahil her gözlem noktası için evb / ed = -Evws / Ed ' in karakteristik özelliği vardır .	Denklemler ve karakteristik / ed = -Evws / ed ve o da e = mc ^ 2	neutral
Özel sektör şirketlerini ( 1 ) seçkin finansal yönetim uygulamaları ve / veya başarılı mali topluyormuş çabaları , ( 2 ) beden ve karmaşıklık federal hükümet ajansları karşılaştırılabilir ve ( 3 ) üyeleri tartışmalar danışma grubumuz .	Şirketler , federal hükümet teşkilatları ile eşdeğer boyut ve karmaşıklık doğrultusunda seçildi .	entailment
Grant , 70 Washington ' DA SALEM ' in eski mason binası ' nda kiralık uzayda faaliyet gösteren 18 ay boyunca iki avukat ve bir giriş uzmanı maaşlarını ödeyecek . Merkez Organizatörler programı uzatmak için daha fazla kaynak elde etmeyi umut ediyor .	Iki avukat da hibe tarafından ödenecek .	entailment
Düz görmek zordu .	Doğru görmek zordu .	entailment
Paydaş isteği üzerine , trend verileri sağladı ve çevre kilometre taşlarını elde etmek için stratejiler ortaya koydu .	Paydaşlar daha önce çevre kilometre taşlarını elde edip etmediğinden emin değillerdi .	neutral
Büyük bir şirket için çalışmak için düşündüğüm dezavantajları biri sık sık takip etmek gerekir . Eğer bir çalışan özellikle örnek olursa , bence genelde daha küçük bir şirkette olur . Onlar selam demek için bu kişi harika bir iş yaptı ona büyük ikramiye ver bir çok kez	Söz konusu firma büyük bir şirket .	neutral
Yorum Yorum Usace ' in en son yazılım programı belgeleyen , toplama ,	Analiz etmek için NASA ' nın en eski yazılım uygulamasını inceleyin , modifiye edin ,	contradictory
Ne hepimiz insanları etkilemek istiyoruz .	Herkes iyi görünmek ister .	entailment
Yerliler , ' in henüz onları daha katı etik standartlarına yukarı için , yönetimde kilit pozisyonlar çıkarıldı .	Cornwallis , kızılderililer kilit idari pozisyonlar için uygun olmadığını düşündü .	entailment
Michael Goff ' ın Microsoft Moda yükseltme stratejisi ile ilgili önerisini , inekleri giydirmek için büyük ölçüde teşvik ettim .	Microsoft ' un çalışanlarının modayı yükseltme stratejisi daha yüksek satış sonuçlandı .	neutral
Ipm , en verimli bulan elektrik sektörünün doğrusal programlama modeli	Ipm , elektrik sektörünün doğrusal olmayan bir değerlendirme modeli .	contradictory
Sporades dağılmış demek ve bu dört ada grubu yunan karaya sadece bu moda içinde yatıyor .	1 km civarında birbirlerine yakınlar .	neutral
Evet ama açık bir ateş üzerinden yemek bile biraz daha eğlenceli değil mi	Yemeğin tadını beğendim .	neutral
Ne biliyorlar ?	Onu kimin öldürdüğünü biliyorlar mı ?	neutral
3. en kötü / en iyi filmler 1999	1999 ' in en iyi komedisi .	neutral
Herbert Gutman ' in kölelik ve özgürlük ' ün kara ailesi 1750-1925 ( 1976 ) köle ailelerin , üyelerin sattı veya farklı plantasyonları atanan zaman kırık , son derece tek eşli ve istikrarlı olduğunu gösterdi .	Gutman ' s work showed slaves cared a lot about having productive families .	neutral
Ah evet dostlarım , bir mektup .	Evet , bir mektup .	entailment
( sözde olacak domino etkisi için , gör / / www.garynorth.com )	Bu yıl bir domino etkisi oluşması ikinci kez oluyor .	neutral
Benim beni o ödül avcıları tarafından esir aldı ve neredeyse kölelik hayatına sattı .	Aptal olduğum için yakalandım .	entailment
Bir sürü maddi yardım ve şu an olduğum yerde sadece mezun olduğum için mezun oluyorum ve okul harcı feragat ediyorlar	Mezun okulum harç ücretimi feragat etti .	entailment
Marguerite ' e olsun istemekle ilgili bir şey ?	Marguerite gitmek için iyi bir plave olurdu .	neutral
Iki peni birden kabul .	Iki peni daha da yoğun oluyordu .	contradictory
Ve daha da fazla insan elde eder , çünkü bu , sizin gibi sıradan bir zeka ya da her zaman öğret bir şey .	Insanlar orada bitiyor çünkü orası güvenli bir yer .	entailment
Diğer bir deyişle , dikkate değer sonuçlar dikkate değer kanıtlar talep ediyor .	Diğer bir deyişle , olağanüstü sonuçlar , rakip fikirler nedeniyle dikkate değer kanıtlara ihtiyaç duyuyor .	neutral
Ve sen her zaman her zaman tekrar ısıt ve kaydet	Daha sonra ısıtmak için kurtar .	entailment
12 Yeniden ' den kaynaklanan 2000 yönetim ve değişim ofisi	2015 ' den sonuçlar çıkana kadar değişiklik .	contradictory
Tarihsel olarak Savunma Bakanlığı ( Savunma Bakanlığı ) çok daha uzun süre aldı ve	Savunma Bakanlığı her zaman işleri çok çabuk yaptı .	contradictory
Sayfa , ABD ' nin yasalarına uymak için içerik , hatta yasalar bile .	Devlet her zaman ABD kanunlarını takip etmiştir .	neutral
Sovyet sonrası kaos içinde gençler zorunlu askerlik yapmak için daha çok yol buldu ve ortalama askerin kalitesi düştü .	Genç adamlar askere almaktan kaçınmak için masa altı taktikleri kullandılar .	neutral
Mahkeme ön mahkeme emrini reddetti , hak başarı olasılığı yok .	Mahkeme , bir mahkeme kararı haklı olduğunu düşünmüyor .	entailment
Bunlar ( 1 ) açık görevleri ve istenen sonuçları tanımla ,	Sadece istenilen sonuçları tanımla .	contradictory
Çok sayıda kredi kartı vardı ve daha sonra birkaç iş daha vardı ama sanırım ilginç olan şey şu ki , Kredi Birliği ' nin teklif ettiği gibi bazı konularda ödemeleri uzatmak için sundukları reklamlar	Tek bir tanesi bile o gün teklif yoktu .	contradictory
Ya da en azından bu , aynı modeli kullanan anglo-Amerikan hukuk öncül .	Bu en azından anglo-Amerikan toplumunda hukuk fikri .	entailment
Casa de la trova ( calle heredia ) , casa de las tradiciones ( calle genel lacret ) .	Casa de la trova calle heredia ' da değil .	contradictory
Onun için yeterli olmadığını hissettiği için spin ' i boykot ettiğini biliyor muydun ?	Spin boykot ettiğini biliyor muydun ? Çünkü onun fikrine yeterince derin .	neutral
Alaska Yerli nüfusu bile , çoğu üyesi hala av ve balık avı ile yaşıyor , potansiyel gelirleri geleneksel ilgi ve mali kazıklar göre bölünmüş durumda .	Alaska Yerli nüfusu hala av ve balık tutmaya bağlı .	entailment
Ben de bir çelik fabrikası için çalıştım son iki yaz	Geçmişte kazançlı bir iş yaptım .	entailment
Çeyrek milyondan az olan nüfusu , çoğunlukla bastia ( Sanayi ve gürültülü , ama renkli eski bir kasaba ile ) ve daha çekici ajaccio ' nın iki büyük kasabasında yoğunlaşmış durumda .	Ajaccio yaşamak için en az çekici alan .	contradictory
Yüklemeyi bitirdi ve köşeyi döndü .	Silahını tekrar yeniden karar verdi ve eve doğru yola devam etti .	contradictory
Ve ben her zaman iki seksen beş ' in diğer ucunda , iki seksen beş civarı gitmek zorunda kaldım ve sonra seksen beş , eve gitmek için ve her zaman günün sonunda	Onca yolu gitmek 45 dakika sürdü .	neutral
Sonuç - ( 1 ) Sfac No ' da geniş şartlarda tanımlanır .	Sonuç geniş şartlarda tanımlanmış .	contradictory
Missouri Devlet planını 1 Ekim 1998 . ' de lsc ' a sundu .	Planı zamanında sundular .	neutral
Nişan workpapers dahil olmak için senin bir dökümünü devam emin olun .	Bir Test Günlüğü yardımcı olur .	entailment
1980 nüfus sayımı 100-Yüzde 100 detay dosyasından üretilen örnekleme çerçevesi .	Veriler 1980. yılında yapılan nüfus sayımına göre toplanmıştır .	entailment
Mary ' nin kişisel eşyalarının bir sayısını gösterilecek .	Mary ' nin saç fırçası ve bazı mücevherleri var .	neutral
Ben soğuk hava hayranı değilim ülkenin kuzey kısmında yaşadım ve hiç soğuk havayı bu kadar mi	Kışın yüzümü dondurucu yoruldum , bu yüzden güneye taşındım .	neutral
