premise	hypo	label
Ostateczna analiza wskazuje, że przyspieszone procedury składania wniosków / zawiadomień oraz usunięcie zbędnych i przestarzałych ograniczeń regulacyjnych będą szczególnie pomocne dla małych banków holdingowych.	Małe banki są w dużym stopniu zależne od starych przepisów i ograniczeń.	contradictory
mają po dwadzieścia siedem komputerów dla każdego małego laboratorium, a każde laboratorium służy dwóm klasom, więc pierwszoklasiści mają swoją własną grupę komputerów, którymi przetransportowali dzieci i	Szkoła postanowiła kupić komputery Apple do swoich laboratoriów.	neutral
Eilat cieszy się doskonałą lokalizacją na ścieżce migracji ptaków przelatujących z Europy i Azji do Afryki.	Eilat to świetna lokalizacja na ścieżce migracji ptaków.	entailment
Umiarkowana i spontaniczna zabawa brzmi jak coś, co można zrobić w obozie pracy.	Obóz pracy miałby umiarkowaną zabawę.	entailment
Przedsionek Króla był miejscem, w którym bawił swoich bardziej uprzywilejowanych gości.	Król zabawiał gości, których lubił bardziej w przedsionku.	entailment
och, to świetnie, nie, moja córka rozmawiała z moją córką tutaj z nami, mam jeszcze jedną i rozmawia z uczniami, więc myślę, że wysłali to do swoich klientów i ludzi w college'ach i tak dalej jeśli jesteś użytkownikiem komputera, więc moja córka rozmawiała z dwoma studentami, którzy nie byli nastolatkami, więc chyba tak	Nie miałeś żadnych córek, które rozmawiałyby ze studentami.	contradictory
„Słyszałem, jak wy, chłopcy, nie sądzicie, że wojna się skończyła,” zauważył Fenner.	Fenner usłyszał w barze, że ci chłopcy nie sądzą, że wojna się skończyła.	neutral
Od prostych porad telefonicznych po pełne zastępstwo prawne w sądzie, agencja zapewnia bezpłatne usługi konsumenckie, zdrowotne, rodzinne, imigracyjne, mieszkaniowe, świadczenia publiczne i usługi prawne dla osób, które zarabiają poniżej 1380 USD miesięcznie.	Agencja świadczy usługi osobom zarabiającym poniżej 1380 USD miesięcznie.	entailment
tak, myślę, że to był jeden z głównych powodów, dla których zrezygnowałem, ponieważ chciałem, żeby moje dzieci miały moje wartości i czułem, że kiedy byli młodzi, to był czas, aby zaszczepić to, że to może być dodane i wzmocnione jako dorastali, ale kiedy byli mali	Mam okropne wartości i nie chciałbym ich uczyć moich dzieci.	contradictory
Wlał sobie trochę kefiru, a potem przez pomyłkę do kadzi.	Błędem było wlewanie go do kadzi, ponieważ może wybuchnąć.	neutral
LSC chce, aby tytuł trafił do centrum sprawiedliwości w Charleston lub chcemy, aby 100 procent wpływów ze sprzedaży budynku pozostało w Charleston.	Chcemy, aby wpływy trafiły do Gruzji i Alabamy.	contradictory
cóż, to wszystko, co naprawdę wiem o recyklingu	to wszystko, czego kiedykolwiek nauczyłem się o recyklingu, choć chciałbym dowiedzieć się więcej	neutral
Wraz ze swoim młodszym bratem, Jean-Baptiste, Sieur de Bienville, założył kilka niepewnych osiedli wzdłuż Missisipi.	Jean-Baptiste wierzył, że te osady będą się dobrze rozwijać, ponieważ mają w pobliżu tak niesamowitą rzekę.	neutral
W rzeczywistości były one powiązane z zamówieniem. „	Faktem było, że musieli zamówić.	entailment
kiedy dni zaczynają być trochę dłuższe, wiesz, że mogę zacząć robić to wieczorem po pracy	Robię to o tej samej porze każdego dnia, niezależnie od tego, jak jasny jest.	contradictory
Kaufman był niepalącym, co naturalnie sprawiało, że ludzie wątpili w niego.	Kaufman był palaczem.	contradictory
Znam Del 'Rosę, powiedział Jon.	Jon nie znał Del 'Rosy i to właśnie nam powiedział.	contradictory
Ostrze Ciernia zamachnęło się i pocięło ramię mężczyzny i otworzyło brzuch.	Cierń otworzył brzuch mężczyzny swoim ostrzem samuraja.	neutral
Ten wspaniały budynek z korynckim portykiem został zaprojektowany przez Thomasa Cooleya.	Thomas Cooley zaprojektowany w stylu korynckim.	entailment
Nie masz zbyt wiele do oglądania, ale jesteś najlepszy, jaki możemy znaleźć w sposobach, do których możemy dotrzeć.	Jesteś więcej niż oczekiwaliśmy.	contradictory
Ze względu na ograniczoną liczbę pracowników i budżet LSSM może obsługiwać jedynie ułamek osób, które potrzebują reprezentacji prawnej.	LSSM nie ma zbyt wiele w kwestii personelu i budżetu, więc nie będą w stanie obsłużyć wszystkich, którzy potrzebują reprezentacji.	entailment
LSC odkryła, kiedy rozpoczęła ocenę systemu CSR, od dwudziestoletniej struktury sprawozdawczej, której wytyczne nie były aktualizowane od 1993 roku.	LSC odkryło, że wytyczne nie były aktualizowane od lat.	entailment
Rysunek 3: Rysunek 4: Rysunek 5: Rysunek 6: Rysunek 7: Czynniki, które należy wziąć pod uwagę przy podejmowaniu decyzji o wykorzystaniu danych 1 Proces decyzyjny w celu określenia, czy wymagana jest ocena wiarygodności danych 7 Proces oceny niezawodności danych 13 Pierwsze kroki oceny 14 Ocena wstępna 19 Wybór i przeprowadzenie pracy dodatkowej 23 Ocena końcowa 28	Rysunek 3, rysunek 4 i rysunek 8 są zawarte.	entailment
cóż, robię to wszystko uh tak, staram się dorastać w ogrodzie warzywnym i	Zwykle czekam do maja, aby rozpocząć sadzenie warzyw.	neutral
- Och, Natalio - zawołał Greuze.	Greuze zignorował Natalię.	contradictory
Federacja Państw Malajskich Selangor, Perak, Negeri Sembilan i Pahang została ogłoszona w 1896 r. Koordynacją organizacji gospodarczej i administracyjnej.	Ta organizacja przyniosła tysiące nowych miejsc pracy w tym sektorze.	neutral
Dodała, że brzmi to skomplikowanie, ale naprawdę pozwala osobom nietechnicznym, takim jak ja i inni prawnicy, dodawać treści bezpośrednio do stron internetowych, aby stać się społecznością pomocy prawnej online.	Umożliwienie innym osobom dodawania treści zwalniających IT do innych zadań.	neutral
Kiedy poszedłem się zamknąć, sir.	Kiedy poszedłem porozmawiać, proszę pana.	contradictory
czy kiedykolwiek służyłeś na ławie przysięgłych?	Ankieter pytał o podstawy prawne klienta.	neutral
Położył drewnianą dłoń w mojej i powiedział: „To przyjemność, panie Hastings.” Następnie, zwracając się do żony: „Najdroższa Emily, myślę, że poduszka jest trochę wilgotna.” Promieniowała go czule, jak on zastąpiłem inną każdą demonstracją najczulszej opieki.	Spojrzał na żonę i tylko się uśmiechnął.	contradictory
o różnych obszarach stanu, czytając go	Żaden z obszarów nie jest inny.	contradictory
Rezydencja brytyjska, dziś zachowana jako pomnik, początkowo upamiętniła brytyjski opór, ale od czasu Niepodległości odwiedzili ją Indianie zainteresowani tym reliktem własnej walki o asertywność lub zainteresowani piknikiem rodzinnym na trawnikach.	Hindusi unikają odwiedzania brytyjskiej rezydencji, ponieważ jest to bolesne przypomnienie kolonializmu.	contradictory
Kiedy obie strony są na ciebie wściekłe, rzadko się to dzieje, ponieważ jesteś wzorem uczciwości.	Jeśli obie strony są z ciebie niezadowolone, zazwyczaj nie jest tak, że jesteś całkowicie sprawiedliwy.	entailment
Muzeum jest otwarte pod koniec kwietnia, w poniedziałek, piątek, 10.00, 18.00, sobotę i niedzielę, 13.00; Październik Listopad codziennie 1 17:00; wstęp dorośli IRa2.	Muzeum jest otwarte przez większość roku.	entailment
Clintonici mieli na uwadze godnego wroga.	Grupa myślała o kimś innym.	entailment
Podobnie jak wczesne flagi, elementy te zostały przerobione na różne nośniki i szereg kombinacji - tak jakby w przypadku znalezienia właściwych kombinacji rebus mógł zostać zdekodowany (choć oczywiście nigdy nie jest).	Wczesne flagi są przerabiane w wielu mediach.	entailment
Twoja ręka zawsze będzie chciała ponownie mieć twój miecz.	Będziesz chciał zabić ludzi ponownie.	neutral
W rezultacie Gandhi i jego partia zostali pokonani w wyborach w listopadzie 1989 r. Przez Front Narodowy, składający się z pięciu partii, w tym hinduskiej nacjonalistycznej partii Bharatiya Janata (BJP).	Gandhi i jego partia utrzymywali monopol na rząd do 1995 roku.	contradictory
Stały dolar uzyskuje się, dzieląc bieżącą kwotę w dolarach przez wskaźnik cen.	Stały dolar zawiera dużo matematyki	neutral
wracaj do domu i znowu wracaj do zwykłych ubrań	Opuść dom i ponownie weź garnitur.	contradictory
Tokugawa bierze wszystko	Tokugawa rozdaje wszystkie swoje rzeczy.	contradictory
Nie, to będzie żałosny mecz między trenerem Reevesa i Broncosa, Mike'iem Shanahanem, którego Reeves zwolnił jako koordynator ofensywy Broncos wiele lat temu za niesubordynację.	Reeves i Mike pracowali razem.	entailment
Za portem znajduje się labirynt wąskich uliczek i bielonych domów z wiszącymi balkonami olśniewającymi roślinami doniczkowymi i masą bugenwilli.	Za portem znajduje się wiele wąskich uliczek.	entailment
Unikalny dla Turcji jest narodowy sport olejowanych zapasów.	Olejowane zapasy to sport narodowy Turcji.	entailment
Powinni być górnikami.	Nie powinni być górnikami.	contradictory
Czasami klient (y) Kongresu (ów), którzy zażądali pracy, może poprosić o uwagi agencji przed wydaniem raportu końcowego GAO.	Klient nie ufa agencji	neutral
Tam, przez dwa dni, wpadłem do innego uwięzionego dziennikarza.	Zostałem uwięziony z innym dziennikarzem w ciągu 48 godzin.	entailment
Dave sięgnął po ciężki młot, który miał naśladować.	Dave zamierzał iść ciężkim młotem.	entailment
oh gosh zadzwoń do linii kryzysowej tak, założę się	Nie ma linii kryzysowej.	contradictory
Rysunek 2: Poprawione operacje rządowe wynikające z zaleceń GAO	Działania rządu uległy poprawie w wyniku zaleceń GAO dotyczących cięć budżetowych.	neutral
Ta 100% kaszmirowa etykieta, którą pokażesz na swoim najlepszym swetrze, może wywołać głośne prychnięcie Szkocji!	Twój sweter jest wykonany z bawełny.	contradictory
Nawet w latach pięćdziesiątych, w okresie amerykańskiego konformizmu, kobiety konsekwentnie klasyfikowały porady matek, sióstr i przyjaciół, jako bardziej skłonne do kierowania ich decyzjami zakupowymi niż reklama.	Kobiety zależą od reklam przy podejmowaniu decyzji.	contradictory
Ramzes IV był odpowiedzialny za uratowanie wielu mumii swoich przodków po tym, jak rabusie grobowców zbezczeszczyli miejsca odpoczynku, kradnąc skarby bez przemyślenia reputacji zmarłych władców.	Po tym, jak rabusie bezmyślnie ukradli skarby w grobach, Ramzes IV był odpowiedzialny za większość mumii w nich.	entailment
Informacje operacyjne są również potrzebne do ustalenia, czy agencja spełnia wymagania zgodności z przepisami i regulacjami.	Informacje operacyjne są niezbędne do ustalenia, czy agencja spełnia wymogi prawne.	entailment
Obniżenie poziomu zasobów, w połączeniu ze wzrostem i zmianami obciążenia pracą, w ostatnich latach skłoniło GAO do podjęcia zdecydowanych działań w celu bardziej efektywnego wypełnienia swojej misji.	GAO wyeliminowało przerwy na lunch dla wszystkich pracowników, próbując zwiększyć produkcję.	neutral
Kilka z zastosowanych założeń ma tendencję do dostarczania konserwatywnych szacunków korzyści płynących z nadwyżek lub niższych deficytów oraz szkód związanych z rosnącymi deficytami.	Żadne z założeń nie daje domysłów co do korzyści.	contradictory
Powiedz to nam przed Don Cazarem! - Shannon zwinął kokardkę wokół nadgarstka.	Shannon był zły na tego mężczyznę.	neutral
byłoby taniej przenieść to niż kupić inny	To smutne, że przeniesienie tego byłoby tańsze niż zakup nowego.	neutral
Kilku wspomniało o znaczeniu nawiązywania kontaktów z zewnętrznymi organizacjami, takimi jak Międzynarodowy Instytut Integralności Informacji, Europejskie Forum Bezpieczeństwa oraz Forum Reagowania i Bezpieczeństwa Incydentów	Stwierdzono, że ważne jest nawiązywanie kontaktów z organizacją, taką jak Europejskie Forum Bezpieczeństwa.	entailment
Proces impeachmentu wyrzuca nowe historie. 1) Republikańscy senatorzy zapraszają niezależnego radcę prawnego Kennetha Starra do zbadania plotki, że system nagrań białych domów mógł nagrać rozmowy telefoniczne prezydenta Clintona z Monicą Lewinsky.	Proces impeachmentu przestał wydawać historie o Clintonie.	contradictory
no cóż tak, ale wiesz, że jest tak wielu ludzi, którzy po prostu nie chcą oglądać tego	Nikt nie lubi oglądać tego.	contradictory
Dla głębszych doświadczeń morskich spróbuj nurkowania.	Nurkowanie z akwalungiem nie jest bardziej interesujące niż pływanie.	contradictory
zwłaszcza wokół czasu bonusowego	Zwłaszcza w czasie premii.	entailment
I pamiętajcie, jak już wam wcześniej powiedziałem, że jako córka duchownego „28” powinienem być na scenie! - skończył Tuppence z trzaskiem.	Tata Tuppence był zbieraczem śmieci.	contradictory
Nauczyła się jedynie, że jej przywódcy są zdolni do głupich błędów w swoich kontaktach z nią.	Jej przywódcy nigdy nie popełniali błędów.	contradictory
W porządku, jakiś uh stymulator, więc tak, nigdy nie będzie problemu sadzić rzeczy w lecie	Złe sadzenie rzeczy w lecie.	contradictory
Po osiągnięciu tego celu zarządzanie ryzykiem staje się działalnością wszystkich osób w organizacji.	Tylko nieliczni są zaangażowani w zarządzanie ryzykiem	contradictory
Rodziny mogą zostać usunięte w celu zażywania narkotyków przez jednego członka, niezależnie od tego, czy aktywność narkotykowa jest w domu, czy w innym miejscu.	Rodziny można usunąć tylko wtedy, gdy wszystkie uczestniczą w zażywaniu narkotyków.	contradictory
to nie było złe	Jedzenie nie było złe.	neutral
Pomimo dużej liczby osób, które przychodzą zobaczyć wiosenne kwiaty i wspaniałe liście upadku, Ścieżka Filozofa jest jednym z najbardziej spokojnych i ukochanych spacerów w Kioto.	Ścieżka Filozofa przechodzi przez bardzo ruchliwe skrzyżowanie.	contradictory
Na razie jednak poprawka dotyczy konsumenta.	Poprawka nie dotyczy konsumenta.	contradictory
i to jest trochę, jak sądzę, że sześć jest stanem i reszta ciasta idzie gdzie indziej, ale jesteśmy w konkretnej części stanu, która jest całkiem niezła, więc to wszystko ” tak jakbyśmy otrzymali dużo tego z powrotem, jeśli chodzi o lokalne podatki	Jestem poborcą podatkowym w moim mieście.	contradictory
narzekając na jej obrzydliwych współobywateli.	Narzekanie na jej wspaniałych współobywateli.	contradictory
mają dwa schroniska z bali, które są zasadniczo czterema ścianami i domkami z bali dachowych z betonową podłogą i stołem piknikowym w nich oraz wentylatorem sufitowym i osłoniętymi oknami	W domkach z bali znajdują się okna, wentylator, stół piknikowy i betonowa podłoga.	entailment
Pomogę ci powiesić Alfreda z przyjemnością, odparła szorstko.	Była chętna do pomocy.	entailment
Sędziowie niechętnie podnosili te opłaty, ale ostatecznie zdecydowali, że wspieranie usług probono jest wystarczająco ważne, a prawnicy mają obowiązek przyczynić się do sprawy, powiedział Harrison.	Wsparcie usług probono przeważało nad ogólną niechęcią do zwiększania opłat.	entailment
ale mamy prawdziwe poczucie, dokąd zmierza	Wiemy dokładnie, dokąd to zmierza.	neutral
Exca? va? odkryli XII-wieczną strukturę pod częścią Pałacu Sprawiedliwości.	Eksperci uważają, że budynek wykopany pod Palais de Justice był kościołem.	neutral
Śródmieście Fort-de-France i Pointe-Pitre są zalane tancerzami, zwłaszcza diabelskimi, wszyscy ubrani na czarno-biało i gubią się w masce.	W centrum miasta są tancerze, którzy ubierają się i tańczą do bardzo głośnej muzyki.	neutral
Nova PBS oferuje wiele nagranych materiałów w dwuczęściowej serii ESCAPE!	Nova ma serię o pogodzie zwanej ESCAPE!	neutral
Chciałbym wiedzieć więcej o tym, co szkoła miała na myśli	Nie wiedziałem zbyt wiele na temat znaczenia szkół	entailment
W 1793 roku, kiedy przywódcy rewolucji ogłosili pałac muzeum narodowym, Luwr posiadał 630 dzieł sztuki; ostatni spis wymieniony na 250 000.	Przywódcy rewolucji ogłosili pałac muzeum narodowym i wkrótce co roku odwiedza go milion ludzi.	neutral
Powiedziałeś, że Rennie westchnął.	Wspomniałeś, że Rennie wypuścił powietrze.	entailment
Zbiorowe negocjacje pozwolą lekarzom na większą kontrolę nad rodzajem i ilością przepisywanych leków, co zapewni lepszą opiekę pacjentom.	Negocjacje zbiorowe ograniczą zdolność lekarzy do przepisywania leków wysokiej jakości dla swoich pacjentów.	contradictory
Nie zauważył też małego psa, należącego emocjonalnie i zgodnie z prawem do eleganckiej profesorki z Departamentu Zachodnioeuropejskiej Polonizacji, która siedziała czytając gazetę na pobliskiej ławce.	Pies był rasy chihuahua.	neutral
Zobaczę, czy mogę ci pomóc. '	Porozmawiam z moim bratem i zobaczę, czy jest coś, co możemy zrobić, aby pomóc.	neutral
Ukończony w 1440 r., Jego ekstrawagancki gotycki projekt ma talent i wdzięk, który oczarowuje Cię wyobrażeniem dawno złoconej fasady (z której zyskał swoją nazwę).	Pomimo swojej reputacji, stał tylko przez 100 lat, zanim został zburzony i zastąpiony.	contradictory
Ale wydaje się, że to właśnie IBM, który widział problemy walutowe, osłabia zyski od dwóch lat, co doprowadziło do wtorkowego rajdu, ogłaszając, że zamierza odkupić 3 dolary.	IBM od dwóch lat boryka się z problemami walutowymi, według dziennikarzy.	neutral
nie piję szkockiej	Nie zjadam szkockiej.	entailment
Fotele pod chatami ze strzechą, zsyp wody do morza i huśtawka linowa zapewniają dodatkową rozrywkę.	W chacie są leżaki.	entailment
Szef wśród Czy Chiny zachowają praworządność i wolność słowa, które są niezbędne dla dobrobytu biznesu?	Istnieje pytanie, czy Chiny zachowają praworządność i wolność słowa.	entailment
Ledordowie twierdzą, że odeszli od pośpiesznej pożyczki, nie rozumiejąc, jak wzrosną ich spłaty kredytu hipotecznego lub jak Reilly zakwalifikował ich do pożyczenia 360 000 USD.	Ledordowie nie podejmują żadnych instynktownych decyzji dotyczących pożyczek.	contradictory
Zachowała się tu cała XVI-wieczna wioska, która służyła jako siedziba klanu Asakura, który rządził Echizenem do 1573 roku.	Klan Asakury rządził Echizenem do 1573 roku	entailment
W związku z tym nie było wymogu przygotowania wstępnej lub ostatecznej analizy elastyczności regulacyjnej na podstawie sekcji 603 lub 604 ustawy.	Zawsze istniał wymóg przeprowadzenia analizy.	contradictory
Podczas procesu twórczego, który był moderowany przez la Rousse zgodnie z opatentowaną metodą 4-192.5-3, słowa najczęściej używane w dowolnym języku, czyli wulgaryzmach, zostały wymyślone i wymienione tutaj jako „regrod”, „hurcia”, larnogha ”i„ dygil ”.	La Rousse moderowała proces twórczy.	entailment
tak jak mówisz długoterminowe, które mają kary i różne inne rzeczy	Nie ma żadnych kar za długi okres.	contradictory
Chciałbym, gdyby to było, gdyby byli moimi dziećmi, więc musiałbym współczuć ludziom, którzy przychodzą tutaj i pracują i wysyłają pieniądze	Gdyby to były moje dzieci, zrobiłbym to.	entailment
Zszyta w oliwkową skórę.	Skórę olejową zaplombowano nitką.	neutral
Shiloh nie jest na sprzedaż, Coronel, Drew odpowiedział.	Shiloh nie zostanie sprzedany, Coronel.	entailment
Chociaż wiele z tych zaleceń zostało wdrożonych, podobne słabości nadal się pojawiają, ponieważ agencje nie wdrożyły ram zarządzania w celu nadzorowania bezpieczeństwa informacji w agencywide i na bieżąco.	Wszystkie te zalecenia zostały wdrożone	contradictory
List programowy 2000-7 został wysłany pod koniec 2000 r., Wzywając każde państwo do oceny i sporządzenia sprawozdania z postępów w planowaniu państwa.	List programowy został wysłany pod koniec 2002 roku.	contradictory
Opisuje również małe podmioty, do których będzie stosowana proponowana reguła i szacuje ich liczbę.	Proponowana zasada będzie miała zastosowanie do dużych podmiotów.	contradictory
Tak, jestem w Północnej Karolinie	Jestem w Północnej Karolinie.	entailment
Nie po to, by całkowicie odrzucić tę nową rasę rockerów.	Nowi country rockowcy mają relatywne pomysły, co powoduje pewne podobieństwa między nami, więc nie powinniśmy ich lekceważyć.	neutral
ponieważ zbyt często mogą być ekstremizmem, który boli z dowolnego kierunku, niezależnie od tego, o co się spieracie lub o co się martwicie i	Ekstremizm szkodzi ludziom bardziej umiarkowanym.	neutral
Byłbym zainteresowany poznaniem tego, co robisz z tego ostatniego rozdziału i jego pozycji.	Cieszę się, że przeczytałeś książkę, ale nie chcę wiedzieć, co o niej myślisz.	contradictory
Architekt Donato Bramante był nazywany maestro ruinante ze względu na wszystkie starożytne zabytki, które zdemontował, aby zrobić miejsce dla papieskich planów budowy megalomanów.	Papież doskonale wiedział, że Bramante musi zniszczyć te starożytne zabytki.	neutral
Inni wolą pozostać na lądzie w kawiarni, sklepach i galeriach wokół Place de la Com? ? umrzeć, główne centrum życia miasta.	Odwiedzającym nie wolno odwiedzać sklepów ani budynków na lądzie.	contradictory
Przybycie łodzią daje wspaniałe widoki na wspaniały, dziewiczy, bezdrzewny krajobraz, na którym nie ma śladów ręki człowieka.	Krajobraz jest bezdrzewny i można to zobaczyć, podróżując statkiem.	entailment
Chociaż wszystkie dialogi i narracja są w języku japońskim, zawsze dostępne jest angielskie urządzenie do tłumaczenia lub program w języku angielskim.	Angielski program lub urządzenie do interpretacji jest zawsze dostępne dla japońskiego dialogu i narracji.	entailment
To znaczy, że nie jest tak rozległy kraj, jakbyś wiedział, skąd pochodzisz, ponieważ mieszkałem w Abilene przez chwilę	Kraj nie jest tak rozległy jak ty.	entailment
Cummins zbudował i przetestował 12 prototypowych silników koncepcyjnych dla swojego silnika Signature 600, nowej koncepcji, 600 KM,	600 koni mechanicznych uznano za dość imponujące dla silnika tej wielkości.	neutral
I mogę ci powiedzieć, moja droga, poczułem się lepiej.	Wtedy czułam się lepiej.	neutral
prawda, ponieważ niektóre ubrania są naprawdę drogie, wiesz, że masz małą prostą bluzkę z muszli, o której wiesz, że możesz sobie poradzić	Ubrania są czasem drogie, więc warto je zrobić.	neutral
Przyznaję, że to nie on kupił strychninę w aptece.	Przyznam się do niczego, ta cała rozmowa jest bez znaczenia!	contradictory
Na szczególną uwagę zasługuje bogato francuski Edificio Metr? ? polis, na skrzyżowaniu Alcal? ¡I Palacio de la M? ? sica.	The Edificio Metr? ? polis jest prosty i hiszpański.	contradictory
Czy masz na myśli wysoki czy niski?	Czy masz na myśli chudego tłuszczu?	contradictory
Niektórzy pisarze wskazują, że jedynym powodem, dla którego Ta Mok przeszkadza w procesie i wyroku dożywotnim, jest wypolerowanie krwawego obrazu Czerwonych Khmerów.	Ta Mok otrzymała dożywocie.	entailment
Szybki wzrost zaburzeń deficytu uwagi jest uderzającym przykładem pełzania diagnozy.	Zwiększone rozpoznanie było związane z czynnikami środowiskowymi i niczym innym.	contradictory
Został odnowiony, a cały pałac znacznie się przedłużył w następnych latach.	Pałac nie został niedawno odnowiony.	contradictory
i dlatego myślę, że stało się dla mnie naprawdę ważne, że staramy się spędzać czas razem jako rodzina, więc mamy jedną lub dwie noce w tygodniu, które mamy w poniedziałkowe wieczory, kiedy poświęcamy czas, w którym nazywa się to uh family domowy wieczór i zostajemy w domu tego wieczora wszyscy i robimy rzeczy razem	W poniedziałek wieczorem mamy domowy wieczór rodzinny, podczas którego wszyscy pozostajemy w domu i robimy wszystko razem.	entailment
W odniesieniu do rtęci, National Toxics Inventory z 1996 r. Został zmodyfikowany w oparciu o wysiłek zbierania informacji w 1999 r. W odniesieniu do zakładów energetycznych oraz wdrożenie MACT w 2002 r. W przypadku spalarni odpadów medycznych, a także wdrożenie w 2000 r. MACT dla spalarni odpadów komunalnych.	National Toxics Inventory z 1996 r. Został zmodyfikowany na podstawie informacji zebranych w 1999 r.	entailment
Widok zmroził skórę Jona.	Skóra Johna była zimna, ponieważ na zewnątrz było zimno.	contradictory
Wiem, że ostatnio przegrywali z Bucks w Milwaukee	Niedawno wygrali.	neutral
Wiedział tylko, że na takim niebie mogą być pęknięcia.	Wiedział, że w żadnym niebie nie może być pęknięć.	contradictory
to nie zaczyna się dopiero o siódmej, więc mamy jeszcze godzinę	Zaraz się zacznie, spieszymy się spóźnimy.	contradictory
A zachody słońca zapierają dech w piersiach.	Zachody słońca są oszałamiająco piękne.	entailment
Na przykład uniwersytet stanowy w jednym z naszych ośrodków studium przypadku przeprowadził badanie ujawniające ciągłe luki w zdolności państw do rekrutowania i zatrzymywania pracowników IT w branży.	Najlepsi pracownicy IT marzą o pracy w agencjach państwowych.	contradictory
Malowanie sufitu Króla Słońca w rydwanie i malarskie odniesienia do Aleksandra Wielkiego i Augusta Cezara sprawiają, że Salon d 'Apollon jest obficie oczyszczony z sali tronowej Ludwika XIV.	Ludwik XIV użył Salon d 'Apollon jako swojej sali tronowej.	entailment
Praktyki i wnioski o kształcenie zawodowe.	Brak praktyki w kształceniu zawodowym.	contradictory
a 716 (b) ustanawia mechanizmy rozwiązywania problemów GAO dotyczących dostępu do rejestrów.	Rozwiązanie problemu było dość trudne.	neutral
nie, ale pomysł jest dobry, jeśli gdyby można było umieścić dwie lub trzy rodziny razem, byłyby dużo łatwiejsze i najwyraźniej wszystkie po prostu oszczędzają pieniądze i kupują mnóstwo rzeczy	Mają jeden dom na rodzinę.	contradictory
We wszystkich inauguracjach z Waszyngtonu przez Jamesa Buchanana średnia liczba słów na zdanie wynosiła 44.	We wszystkich inauguracjach z Waszyngtonu przez Jamesa Buchanana liczba słów na zdanie wynosiła średnio 10, o czym pisał różnie.	contradictory
Ciekawostką jest portret Ribera przedstawiający brodatą kobietę.	Ribera nie jest artystką za portretem brodaty.	contradictory
Dokonując sporu podatkowego domniemaną przyczyną inwazji na planetę, Lucas jedynie transponował wydarzenia historyczne, z którymi Amerykanie powinni się zapoznać.	Amerykanie nie znali powodów inwazji na planetę.	contradictory
Ciekawe mogą być również ceramiki produkowane lokalnie.	Ciekawe mogą być również popielniczki produkowane lokalnie.	neutral
Clinton twierdzi, że nic nie wiedział o chińskich planach.	Jak twierdzi Clinton, nie było żadnych wskazówek dla Clintona, który wiedziałby coś o chińskich planach, ale wydaje się to niewiarygodne.	neutral
Winię niejednoznaczne użycie elips.	Niejednoznaczne użycie elips ciągle powoduje wiele zamieszania.	neutral
Ale dlaczego Bradley miałby się zamknąć na temat skandalu zbierania funduszy Clinton-Gore?	Dlaczego Bradley ma dwie usta?	contradictory
Wiele plaż ma również przejażdżki po wodzie, na których można usiąść lub w kształcie gumy i które są ciągnięte za szybką łodzią.	Żadne plaże nie pozwolą ci zostać pociągniętym przez łódź.	contradictory
Istnieje ogromna różnica, na przykład między paleniem marihuany a paleniem heroiny i komunikowaniem się z 8-latkiem lub 14-latkiem.	Zazwyczaj łatwiej będzie ci się porozumieć z 14-latkiem niż 8-latkiem.	neutral
Wielkie powieści historyczne zawsze dotyczą współczesnej świadomości.	Wielkie powieści historyczne nie skupiają się na współczesnej świadomości.	contradictory
Ściśle mówiąc, Bharatpur znajduje się w Radżastanie, ale bliskość, zaledwie 42 km na zachód od Agry, sprawia, że logiczne jest włączenie tutaj.	Oba miasta nie są włączone razem.	contradictory
Czy stanowi to niezależny argument przemawiający za opodatkowaniem zanieczyszczeń, poza wypłatą z tytułu ochrony środowiska?	Jeśli chodzi o opodatkowanie, czy środowisko się poprawi	entailment
Poza szeroko rozpowszechnionym wzrostem popiersia nastoletniej gwiazdy śpiewającej Britney Spears, Gwyneth Paltrow planuje rozbudowę, informuje Star. Ewentualna operacja została wywołana przez krytyków mody [komentarze] na temat jej braku dekoltu w różowej sukience Oscara.	Gwyneth Paltrow była krytykowana za to, że nie miała wystarczającego rozkładu na Oscary.	entailment
Zdecydowanie pomaga nam to sprzedawać nasze produkty, mówi Peter Paris, rzecznik SmithKline Beecham, producenta Nicoderm, ponieważ zapewnia konsumentowi bardziej wiarygodne zasoby za tym konkretnym produktem.	Peter Paris powiedział, że pomaga im sprzedawać produkty.	entailment
Odkąd byłem tutaj godzinę temu.	Odkąd przybyłem godzinę temu.	entailment
Widać piękne tereny Wschodniego Ogrodu, fosę i masywne kamienne mury obronne, a także kilka przykładów klasycznych japońskich bram architektonicznych, mostów, zbrojowni i wież strażniczych, które przetrwały od XVII wieku.	Nie ma nigdzie widać klasycznej japońskiej architektury, ponieważ wszystkie zostały zniszczone.	contradictory
było słonecznie i czterdzieści pięć stopni, więc nie mogliśmy zrobić dużo lepiej niż w Buffalo	Było dziewięćdziesiąt osiem stopni i pochmurno, więc myślę, że moglibyśmy zrobić lepiej.	contradictory
[Y] Możesz dać ludziom wszystkie prawa, których chcesz, ale jeśli nie mają możliwości egzekwowania tych praw, prawa te są bez znaczenia.	Prawa są bez znaczenia, jeśli zostaną przekazane osobom, które ich nie egzekwują.	entailment
Bob Dole z Kansas i ...	Bob Dole urodził się w Paryżu we Francji.	contradictory
