premise	hypo	label
bra en annan sak som vi har märkt det har förändrats under åren och vi är inte riktigt säkra exakt vad vi ska göra med det vi vill göra med det offentligt, men ni lärorna om de idéer som lärs dig Det överensstämmer alltid med vad vi skulle lära dem, antingen ur moral eller med utgångspunkt i hur man hanterar en viss situation	Vi märkte att lärarna säger saker vi inte håller med.	entailment
Min älskade Sox slog indianerna.	Soxen har aldrig spelat indierna.	contradictory
Jag gör det, Dave Hanson.	Dave Hanson vägrade erkänna något alls.	contradictory
Efter att endast förlita sig på utomeuropeisk handel skapade Venedig en ny jordägande aristokrati genom denna expansion.	Venedig handlade aldrig med någon.	contradictory
Han är en freakish Peter Pan - den ungdomsbrottsliga som inte skulle växa upp.	Han agerar alltid väldigt seriöst och har aldrig uppträtt barnsligt.	contradictory
åh ja de spenderade mer pengar i fjol än något annat lag i ligan och de visste du mot botten av ligan, så det är som att jag sa att du spenderar pengar garanterar inte att du vinner ett vimpel det verkligen gör det inte	Mängden pengar du spenderar indikerar inte alltid din framgångsnivå.	entailment
Men alltför ofta nedskärningar betyder vad det har i unionen Stilla färre människor som gör mer arbete.	Neddragning i unionen Stilla havet leder till att fler människor gör mindre arbete.	contradictory
så jag vet folk på TI som gör detta och jag hörde det så jag ringde dem och frågade om jag kunde kunna delta och uh	Jag känner inte någon på TI och det är okej för att jag inte vill delta i alla fall.	contradictory
WTP anses emellertid allmänt vara en lättare mätbar och konservativ åtgärd av fördelar.	WTP anses vara ett felaktigt sätt att mäta fördelarna.	contradictory
Ungefär 30 år efter hans död hade teatrarna blivit förstörda, skådespelarna avskedades och dramatikerna sände i exil.	Ännu 30 år efter att han dog, stod teatrarna fortfarande.	contradictory
Men om kineserna försökte köpa favor med demokraterna, kan det ha varit för att de redan ägde republikanerna.	Om kineserna försökte köpa favor med demokraterna, beror det på att republikanerna avvisade dem.	contradictory
Vi visar också hur advokatkomponenten på statewide-webbplatser främjar effektiv representation genom att dela med sig av juridiska resurser och expertis - i allmänhet en funktion av juridiska arbetsledare.	Juridiska arbetsledare har vanligtvis uppgift att dela juridisk rådgivning och resurser.	neutral
Kagoshima dominerar huvudet på en djup indragning vid Kyushus södra spets och dess hamn har spelat en framträdande roll i japansk militärhistoria.	Södra spetsen av Kyushu är full av turistattraktioner.	neutral
Corrida börjar alltid i tid, även om klockan ibland måste stoppas.	Återställning av klockan är en vanlig förekomst.	neutral
Istället gör Intel riktiga saker.	Intel gör faktiska saker i stället för att komma in på nyheterna.	neutral
De nya territorierna kan utforskas genom att ta Kowloon Canton Railway (KCR), vilket gör 10 stationer mellan stationen i Kowloon och Sheung Shui, sista stoppet innan de kommer in i Kina.	Kowloon Canton Railway gör över fem hållplatser mellan stationen och Sheung Shui.	entailment
Eftersom Mademoiselle Cynthia inte tar socker i sitt kaffe.	Cynthia kan inte ha socker i sitt kaffe på grund av hennes kost.	neutral
I flera år har kongressen arbetat för att öka effektiviteten av informations- och teknikhanteringen i den federala regeringen.	Kongressen har en särskild budget för information och teknikledning i den federala regeringen.	neutral
NJP driver CLEAR - Coordinated Legal Education and Referral System - för att tillhandahålla telefon- och internetbaserad hänvisning, rådgivning, kort service, juridisk utbildning och intagstjänster i hela staten.	NJP tillhandahåller internetbaserad hjälp och hjälp till dem som söker juridisk hjälp.	entailment
du är väldigt lycklig, jag stötte på ett problem med min bil, vi hade lite lite kallare väder här och jag hade satt nödbromsen efter att vi hade visat ett frostigt regn	Jag hade bilproblem i det kalla vädret.	entailment
Den är vild och vindväxlad, och dess begränsade vegetation är långt ifrån det grönskande interiören.	Jordbrukare har länge föredragit att bygga sina hus i det inre på grund av detta.	neutral
Republikaner står inför utsikterna att köra 1998 med en diskrediterad, impopulär talare som ändå är omöjlig att avta, och utan rekord av prestation.	Den republikanska talaren har ett godkännande betyg på bara 27%.	neutral
Från sandstränder, breda branta floder och djupa skogar, till stigande skyskrapor och breda expressvägar, kommer Malaysia att överträffa besökarnas förväntningar.	Malaysia är fylld med så många naturliga och konstgjorda underverk som ska gå utöver turistens förväntningar.	entailment
Före 1980 förbjöd federal lag intresse att genereras vid kontroll av konton som underhålls av federalt försäkrade banker.	Federal lag förbjudna intresse att genereras vid kontroll av konton, men nu är det vanligt.	neutral
"Tre århundraden senare har inte så mycket förändrats. ""En poäng av internationella banker har sina kontor här, tillsammans med berömda juvelerare, justitieministeriet och Ritz Hotel."	17 internationella banker finns här.	neutral
De kan även sitta bredvid föraren.	Sätet bredvid föraren ger den bästa utsikten.	neutral
så du känner verkligen inte att du verkligen arbetar så hårt gör du när du är i vattnet	Är simma lika bra en övning som aerobics?	neutral
Jon, som fortfarande tittar genom Adrins ögon, såg en ond skarp knivbrista genom Kal s bröstkorg.	Ett blad gick genom Kal s bröstkorg.	entailment
Vår analys av Clear Skies Act innehåller en kvantitativ uppskattning av endast två miljövänliga sikt och ozonpåverkan på jordbruket.	En kvalitativ uppskattning av endast två miljövänliga synlighet och ozonpåverkan på jordbruket ingår i vår analys.	contradictory
Flera nyligen renoverade rum visar över 1700 objekt som hittades vid Tutankhamuns grav av Howard Ceter 1922.	Många rum har nyligen renoverats, men inte den här.	neutral
"Det är ""upp till dem"" som du säger här. ""Då frågade han plötsligt:"" Är du en domare av fingermärken, min vän? """	Kan du döma på fingeravtryck?	entailment
Sk Houston! Det här problemet, Denise, eller kanske Dennis, upprepade.	Det finns en fråga om meddelandens genus.	entailment
Analys av denna information visade att ingen av dessa organisationer definierade designbedömningsprocessen och dess olika element på exakt samma sätt.	Många organisationer har ett radikalt annorlunda tillvägagångssätt för sin designbedömningsprocess.	neutral
Jag hoppades och bad att det inte skulle ske för John också.	Förhoppningsvis John skulle inse det också.	contradictory
Det är också en del av Slate Magazine permanent samling, en k a The Compost, och du kan se den igen genom att klicka här.	Slate Magazine har ingen permanent samling.	contradictory
okej jag har fem barn alla tillsammans	Jag har inga barn.	contradictory
Men låt det inte avskräcka dig.	Det är svårt och många människor är avskräckta på grund av det.	neutral
Det som är fullständigt oacceptabelt är att vara exakt citerade och sett - även av dig själv - att inte vara bättre än du faktiskt är.	Det som är fullständigt oacceptabelt är att citeras noggrant och fortfarande gå av dåligt.	neutral
Men när Mir flöt i omlopp, föll Sovjetunionen från varandra.	Miren lanserades i omlopp av Sovjetunionen.	entailment
Således är Zapruder-filmens slutliga uppenbarelse på nära håll, att Abraham Zapruder själv var en konspirator.	I Zapruderfilmen avslöjas att han var en konspirator, det var en chock för allmänheten.	neutral
så vi tog ledningsnätet ut och motorn och överföringen och allting annat och vi sätter in det i skalet som brändes, vi hade skalet sandblästrat och målade och han byggde mig ganska mycket en bil så	Vi överförde motorn och överföringen till en annan kropp.	entailment
En Utility Maximizer vill förvärva många saker, inklusive pengar, men också saker som resor till stranden, tid att titta på tv, bedårande barnbarn och (förmodligen viktigast i detta fall) professionell prestige.	Någon som inte vill förvärva många saker är en Utility Maximizer.	contradictory
"Hur som helst, det finns inget sätt att identifiera ägaren eller ägare ""Anse plockade upp de tre musketerna."	Det finns en säker eldväg för att identifiera ägaren. Anse lade ner boken.	contradictory
4 miljoner, som kommer att delas upp rikstäckande.	4 miljoner kommer att delas rikstäckande, enligt den tyska premiärministern.	neutral
ja för att alla andra växer	ja, alla andra växer aldrig	contradictory
De lyssnar på en växande pool av lagstadgade skolor, som för första gången pekar utexaminerade i en ny riktning och lär dem hur man kommer dit.	De svarar inte på samtalet i lagstadgans pool.	contradictory
Jag har haft chans att jag hade chans att säga upp och oj L O A och tillbaka till L O A	Jag har aldrig haft någon möjlighet att avsluta LOA.	contradictory
nej jag är inte i Cape Cod jag är oh oh om en du vet fem minuters resa från Rhode Island	Jag är ungefär fem minuter från Rhode Island, inte i Cape Cod.	entailment
Att du värderar ditt ursprung, att du vaggar gamla historier och minns gamla moraler.	Du värdesätter ditt ursprung mycket.	entailment
Då måste han fuska sin tro så att människor som inte delar det inte tar det på allvar.	Han ser vad han säger till andra människor att inte förolämpa dem.	neutral
Slå en match för att se effekten.	Om du vill se vad som händer, slå matchen.	entailment
Ett antal relaterade åtgärder kan användas för att mäta förändringar i synligheten förknippade med reducerade finpartikelkoncentrationer.	Den första metoden är den bästa som ska användas.	neutral
Precis, nickade han.	Han svarade .	entailment
Som ett exempel på brådskande pro bonobehov hänvisade Dean Glen till Civil Court of New York, nationens mest upptagna.	Pro bonobehovet är brådskande.	entailment
"Julius, sade Tuppence fast, ""sluta gå upp och ner."	Fortsätt gå upp och ner Julius!	contradictory
Gaaaaandhi, borta borta.	Gandhi är bredvid mig.	contradictory
Tiden beskriver kraschlandningen i levande detaljer (helt ner till en utlänning som ger första hjälpen till en sårad kollega), då medger att den nedfällda rymdfarkosten utan tvekan var en militärballong.	Tiden vilseleder läsaren avsiktligt för att tro på den utomjordiska berättelsen.	neutral
För det måste de underteckna vissa kontrakt. '	Vissa kontrakt måste signeras för att fortsätta.	entailment
När den amerikanska diplomaten som övervakar de internationella fredskärmarna i Kosovo anklagade serbiska polisen av massakern, jugoslaviska (dvs.	Amerikanska diplomaten är mycket nöjd med sitt jobb och prestationer.	neutral
Idag är Loire en sömnig vattenväg, som endast löper djupt med kraftiga regn eller vårtöv, och sandbankar och lera lägenheter blir öar under sommaren.	Loirens sandbankar blir öar på sommaren.	entailment
Ibland känner de människor som representerar sig inte ens de väsentliga fakta i deras fall.	Lagen är väldigt lätt att förstå, så att representera dig själv i domstol är det bästa sättet att vinna ett ärende.	contradictory
Användning av lägre snittpunkter för kvinnor kan maximera screening testprestanda.	Kvinnor kan utföra högre på screening testerna om skärningspunkterna är reducerade.	entailment
För vissa typer av arbete som ska utföras hos en byrå kan GAO ursprungligen tillhandahålla endast telefon- eller e-postmeddelande.	GAO kan bara ge telefon- eller e-postmeddelanden.	entailment
Ligger 85 km (53 miles) nordväst om Paris vid A13, D181 och D5, eller med tåg från Gare St-Lazare till Vernon med en buss från stationen till Giverny.	Sidan kan endast nås med helikopter.	contradictory
Ca 'daan kände sitt hjärthopp.	Ca 'daan hade en långsam, stadig puls.	contradictory
Vi har exempel på dessa i jätte ytterplaneter.	Det finns fall av detta i vissa stora kroppar.	entailment
okej, är du på marknaden för en ny bil	Letar du efter en ny bil?	entailment
Vit nickade.	Vit skakade på huvudet nr.	contradictory
om mig är jag en fast troende i det om du fick det spendera det	Om du har det, spendera det.	entailment
Tillfredsställande DO upprätthålls genom att byta luft över vattnet i påsarna med syre från en komprimerad gascylinder och täta påsarna eller med hjälp av en stearinljus som levereras av en bärbar pump.	Lämplig DO ersätter luften med vatten.	contradictory
Inte alla lögner är naturligtvis lögner (den viktigaste ingrediensen i en lögn är intentionality).	Alla lögner är lögn, oavsett intentionality.	contradictory
De drev takten okej.	De drev takten.	entailment
Växthusgasutsläppen bör behandlas i samband med klimatförändringar, som genomförs av ordförandeskapets arbetsgrupp.	Växthusgaser och klimatförändringar utarbetas av presidentens kabinett.	entailment
Jag hade en massa bekväma rum med kuddar överallt, och ett kylskåp för alltid fyllt med feta livsmedel.	Det fanns fettmjölk i kylskåpet.	entailment
Netto personliga besparingar	Det finns bara nationella och offentliga besparingar.	contradictory
1.7, tidigare överföring av papper 7.	Det brukade vara papper 7.	entailment
Under de senaste två decennierna har Comart sett rollen som Pine Tree förändring som svar på federala finansieringsnedskärningar och strängare regler.	Pine Tree har förändrats under de senaste tjugo åren.	entailment
Mangrove träd och buskar växer på kustnära marshland i brackzon mellan havet och färskvatten.	Mangrove träd växer på kusten och ger hem för mycket marint liv.	neutral
vi kan ansluta den till vår video eller stereoanläggning och du kan lägga musik på filmen och det kommer att klippa ut hela bakgrunden som bruset från din brännare går och att	Vi kan klippa ut allt bakgrundsbrus när vi hakar det.	entailment
U. S. Army Corps of Engineers (USACE), Construction Industry Institute (CII), 3 och andra FFC-insatser, liksom andra, för att öka studien.	FFC förstärker studien genom att finansiera de ursprungliga forskarna i tre år.	neutral
Enligt gällande lag kan LSC-mottagare tillhandahålla juridisk hjälp till en utlänning om utlänningen är närvarande i USA och faller inom en av flera utsedda	LSC-mottagare kan ge rättshjälp till utländska personer.	entailment
Edinburgh Zoo har en pingvinparad varje dag under sommaren.	Alla sommarbesökare till Edinburgh Zoo ser pingvinparaderna.	neutral
Hans problem, sade han, är den nuvarande ansvarsfrisättningen som åläggs alla stadsbyråer.	Han hade ett problem att hitta ett jobb på grund av att hyra frysa.	neutral
Men en närmare analys av väderkartan föreslår att moder naturen gynnar demokraterna i år.	Moder Natur har varit en demokrat i många år.	neutral
Annanstans förändrade stora händelser världens form.	De stora händelserna som inträffade var viktiga.	neutral
Shenzhen var Kinas första särskilda ekonomiska zon.	Inom Kina var Shenzhen, och det var Kinas första och enda särskilda ekonomiska zon.	neutral
Bokningar för hotell, djungelboende och flyg till och inom Nepal kan vara svåra att bekräfta under de mest trafikerade årstiderna om du väntar för länge.	Det finns inget turistiskt intresse i Nepal och knappast någon har besökt årtionden.	contradictory
Vilka uppdrag eller funktioner är förvärvet att stödja?	Vad är syftet med förvärvet att stödja?	entailment
Han kunde ha stuvat dem där med bråttom.	De kan ha varit där i en rush.	entailment
"Ändå väntar johnniesna nu. ""I allmänhetens lättnad vid Inglethorps närmaste avgång hade vi den mest geniala frukosten vi hade upplevt sedan tragedin."	Vi höll en trevlig morgonmåltid, en av de bästa sedan händelsen inträffade.	entailment
oh potatisen de var de är utsökta men de du inte får verkar få så mycket för det utrymme de gör	Potatis behöver mycket utrymme att växa.	neutral
Lokala kolumnister har påpekat ett antal fel och oskäliga historier i Davis två böcker om Los Quartz (1990) och Ecology of Fear (1998).	Ekologi av rädsla, enligt kolumnisterna, innehöll fel men Los Quartz City gjorde det inte.	contradictory
Om det erhålls för att engagera patienten i behandling, skyddas emellertid informationen enligt ovanstående federala bestämmelser som kräver patientens uttryckliga, skriftliga tillstånd innan det kan delas med andra.	Om det behövs för att kontakta patienten läses inte informationen.	entailment
Sedan är alla borta, fortsätt för att se den underbara 1300-talets skulpterade ängelns pelare (Pilier des Anges) i fred.	Det finns alltid en stor folkmängd som väntar på att se ängelns pelare.	neutral
Sju tusen trupper under Sir Ralph Abercromby landade öster om San Juan och blockerade staden.	Sju tusen män blockerade staden.	entailment
Det belopp som noteras av båda enheterna är det överföringsenhetens bokförda värde på tillgången.	Det registrerade antalet var över 100 000 dollar.	neutral
Alternativt kunde han ha använt sin adress till den kristna koalitionen i fredags för att kritisera religiös intolerans.	Han kunde ha pratat om hur tolerant koalitionen var.	contradictory
Duddon Valley och de rullande bergssluttningarna kring Ulphas by favoriserades mycket av Wordsworth.	Wordsworth lambasted ofta Duddon Valley på grund av dess sluttningar.	contradictory
Men det finns olika typer av fiske.	Det finns olika sätt att fiska.	entailment
Köp snart eller du kanske saknar chansen.	Köp inte, du kommer inte att sakna den.	contradictory
Eftersom NOx-utsläpp resulterar i bildandet av marknära ozon kommer minskningen av NOx-utsläpp att minska ozonnivåerna och därmed minska de skadliga effekterna av ozon på människors hälsa och ekosystem.	Att minska NOx-utsläppen påverkar inte människors hälsa.	contradictory
Jag tror att om du känner till städerna lokalt vet du att de får fler program så att du kan göra det, det gör det mycket lättare så	Om städerna startade fler program för barn skulle det vara bekvämare.	neutral
Vit tittade upp på mig, ganska långsamt.	Vit lyfte ögonen för att mina långsamt.	entailment
En erfaren dykkare kanske föredrar att flytta till Sinai, där dykningen är ännu bättre.	Dykning erfarenhet anses bättre i Sinai.	entailment
Värdet av Philly s program, observerar tidigare domare i New Jersey, domare Daniel R. Coburn, är att den skiljer minnowsna från hajarna, håller sedan minnowsna ansvariga och därmed mindre sannolikt att bli hajar, än mindre bli de rovfulla stora vita vi måste fängsla.	Värdet av Philly s program är att det inte skiljer sig från hajarna.	contradictory
Som Krishna är han vanligtvis avbildad med ett blått ansikte, en efterverkan av att svälja ett gift som hotade världen och är ofta representerat att spela en flöjt eller sport med de mjölkkvinnor han förförde.	Han brukar avbildas med det blå ansiktet som Krishna, en efterverkan av att svälja ett gift som hotade världen och är ofta representerat sportigt med de mjölkkvinnor han förförde eller spelar en flöjt.	entailment
MSNBC, USA idag och Yahoo!	Det finns nyhetsnät.	entailment
(5) (A) Termen basvärmeinmatningsorgan, med undantag av del 1 del B och 407, den genomsnittliga årliga värmeingången som används av en enhet under de tre år då enheten hade den högsta värmeinmatningen för perioden 1997 genom 2001.	Basinvärmeinmatningen är den lägsta årliga värmeingången över 3 år.	contradictory
Som Europas maktförmedling förvandlades till första världskriget blev Egypten avgörande för britterna, nära det fiendens ottomanska hjärtat och möjliggjorde snabb passage genom Suezkanalen till hennes dominanser i Indien, Fjärran Östern, Australien och Nya Zeeland.	Världskriget avslutades.	contradictory
du känner barn	Du kan förutsäga vad dessa barn kommer att vilja göra nästa.	neutral
En del av sin infrastruktur för att hjälpa cheferna att driva företaget och uppnå sina mål löpande.	Den nya infrastrukturen kommer att skapa fler möjligheter för cheferna.	neutral
Vem är Stark? frågade Jon.	Jon frågade vem Stark var och vad han gjorde för att leva.	neutral
Om du vill ha en mer roman, självdrivet sätt att utforska öknen, hyra en Quad Runner.	Hyr en Quad Runner för att utforska öknen på en mer roman, självkörningsväg.	entailment
Eftersom företag vet att de måste leverera produkter av hög kvalitet snabbt och billigt, begränsar de utmaningen för sina programchefer och ger starka incitament för att fånga design och tillverkningskunskaper tidigt i processen.	Företag vet att de måste leverera de bästa kvalitetsprodukterna snabbt.	entailment
Du kommer in vid Vägporten, där de i sällsynta tillfällen var tillåtna utanför, kvinnornas moun? δed sina vagnar.	Kvinnor var ofta inte tillåtna utomhus utan att ha på sig den rätta klädseln.	neutral
Hinduisk etik säger att vägen till frälsning har tre rättfärdighet, välstånd som ärligt uppnåtts, och inte minst nöje.	Vägen att uppnå välstånd ärligt är skrivet i hinduiska texter.	neutral
Det finns några smarta människor - i synnerhet Harvards Jeffrey Sachs - som tror på det, men min uppfattning är att de asiatiska ekonomierna hade gått allvarligt av rälsen långt före förra sommaren och att någon form av obehaglig uppkomst var oundviklig.	Jag tycker att de asiatiska ekonomierna gör det bra.	contradictory
De firar USA: s kvinnors komparativa oskuld.	De berättar USA-kvinnorna för deras jämförande oskuld.	contradictory
Där hittade vi en öppen dörr, flapping i vinden.	Dörren stängdes tätt.	contradictory
jag är inte riktigt säker på att dagens unga tjejer tvingas in på arbetsmarknaden, som många av dem innebär, jag tror att de går in efter eget val	Det finns alltid jobb tillgängliga för unga tjejer idag.	neutral
Den fördömda hamsterdansen.	Det darn lite djurdans.	entailment
Vid 1 477 m dominerar den frodiga och robusta södra delen av Basse Terre.	Det ligger norr om Basse Terre.	contradictory
jag jobbar på egen hand jag har en nittonhundra åttio Trans Am som jag har haft sedan det var nytt	Jag jobbar solo och äger även en 1980 Trans Am.	entailment
Rock, Folk och The Royal Dublin Society i Ballsbridge rymmer stora utomhuskonserter, inklusive rock, folk och jazz.	Det finns utomhuskonserter i Ballsbridge.	entailment
En legitim affärsman, Hughes var emellertid excentrisk och dramatisk, en stil som passar Las Vegas ethos.	Las vegas har ingen etos om det.	contradictory
... Roman, att du har en enorm mängd erfarenhet inom telekommunikation.	Romerska har mycket erfarenhet.	entailment
ja va, vi är inte för långt bakom jag tog examen i sjuttiotalet så jag är min samma generation, jag mår det en kort konversation, för jag håller med dig, jag tror att du inte gör det Jag tror inte ens att det borde vara frivilligt. Jag tycker att det borde vara obligatoriskt	Jag tog examen i nittio och så växte vi upp i olika generationer.	contradictory
så men du, Denny Crum, sprang munnen lite för mycket	Denny Crum pratade bara när han var tvungen att.	contradictory
ja, väl om samma gång var filialer faller bort och vi var faktiskt i ett nödläge i två veckor	Grenar som har fallit kullade uppförselarna och gjort det en utmaning att pendla.	neutral
Detta är den lättillgängligaste av de nya byarna.	Andra områden i New Territories är svårtillgängliga.	entailment
En av hans armar var en krok.	Han hade en krok för en arm.	entailment
LSC uppmuntrar starkt alla sina bidragsgivare att få annan finansiering för det klientgemenskap som kongressen har laggivit är berättigad till LSC-finansiering.	KSC hjälper sina bidragsgivare att få pengar	neutral
Nej, det kan jag inte säga.	Det fanns inga ledtrådar.	neutral
och du vet att folk säger att du vet att det är dyrt att skicka barn till college men om om alla skulle vara lite ansvariga vet du att det är som vad kostar det kostar fem hundra dollar per termin, antar att de gå till en statskola och de bor hemma	Folk säger att college är dyrt.	entailment
Vi inser att federala byråer, inklusive GAO, skulle kunna uppnå några extra besparingar genom att dra fördel av frekventa flyger miles för regeringens resor.	GAO kommer sluta spendera mer pengar på statliga resekostnader om de använder frekventa flyger miles.	contradictory
Idag reproducerar en förstärkt betong bara det stora femhöga tornet, 42 meter högt, omgivet av moats och murgröna-täckta vallar.	Vallen som omger tornet är ganska nya.	neutral
Idag avslöjar ett besök på stenbrotten, strax utanför staden, några av hemligheterna om hur de gamla egyptierna arbetade i stenen.	Att besöka stenbrotten är ett bra sätt att lära sig hur gamla egyptier arbetade med sten.	entailment
Dessutom antar CBO: s uppblåsta utgångspunkt att diskretionära utgifter, som styrs genom årliga anslag, kommer att växa efter 2002 med inflationen.	Dessutom antar CBO: s uppblåsta utgångspunkt att diskretionära utgifter - som styrs genom årliga anslag - kommer att växa efter 2002 med inflationstakten, kanske ännu mer, beroende på hur uppblåst baslinjen blir därefter.	neutral
nej nej det gör de inte och du vet att de bara är riktiga grunda människor	De är grunda människor.	entailment
ja ja jag har vi ett rekreationscenter som ligger nästan tvärs över gatan från vårt kontor	Vi har tillgång till ett rekreationscenter som är ganska mycket tvärs över gatan från vårt kontor	entailment
Däremot har domstolen sedan förklarat att rostrådgivningsverksamheten utgjorde statligt tal, hållbar synvinkel	Revisionsrätten konstaterade att rådgivningsverksamheten inte utgjorde statligt tal.	contradictory
som får den typ av kontroll som är dåligt du vet och att deras regeringar kan bli så korrupta och det är så bra du vet att jag brukar känna mig som	Det finns inget sätt att regeringen kan bli skadad.	contradictory
1. Nödläkare läkare bör öka sin kunskap, kompetens och förtroende för alkohol screening och intervention.	Nödläkare läkare har inget att vinna genom att lära sig alkohol screening.	contradictory
Kiosken som används av Williams är en del av en statewide-strävan att klara av en översvämning av litiganter som inte har råd eller vägrar att anställa advokater.	Kiosken är ett försök att lätta översvämningen av tvister som inte kan eller vägrar att anställa advokater.	entailment
Denna stora civilisation kom plötsligt, katastrofal slut runt 1450 bc	Orsaken till slutet var en plåga som helt utplånade befolkningen.	neutral
"""Han hände detta? ""Frågade Natalia, gestus mot ett fönster."	Natalia stirrade tyst ut genom fönstret.	contradictory
okej så att det kan leda dig till ett förhöjt oh-beslut, kanske om du var okej	Jag är säker på att du är rättvis mot båda parter	contradictory
åh bara för att se bara för att kolla på ett labb	Att se och kolla labbet.	entailment
Jag kan bara hoppas att vi kan rädda dem, tänkte Jon.	Jon ville rädda dem från den arga mobben.	neutral
"Varför dödade du mig inte omedelbart innan jag återvunnde medvetandet? ""Tyska tvekade, och Tommy grep sin fördel."	Tyska väntade för länge och gav Tommy en fördel.	entailment
men jag gillar Bradshaw som en quarterback och jag tror att Joe Joe är förmodligen en av de finaste och John Elway tror jag att mannen om han hade några olika människor framför honom skulle han vara i nivå med Joe Montana för att jag verkligen tror att Denver inte gjorde mycket för Elway och hans karriär, förutom att han skulle se dåligt ut på tider när han verkligen inte borde ha sett så illa ut	John Elway och Joe Montana spelade fotboll tillsammans,	neutral
Jag kan inte ens tänka på namnet på det nu	Jag visste aldrig vad det kallades.	contradictory
Helt otäckt hur de mässingshattarna körde från krigsverket till Savoyen och från Savoyen till krigskontoret!	Hattarna från krigsverket var gjorda av läder.	contradictory
Och ändå ... de tittade på mig med vördnad.	Varenda en av dem var blind och kunde inte se mig stå där.	contradictory
åh så vad de gör de rabatt för kontanter är det sätt de är för att jag tycker att det är olagligt att lägga till en avgift så	Att lägga till en tillägg missbrukades så det är nu olagligt.	neutral
AIB levererar information i realtid i bannern.	Banderollen innehåller inte information från AIB.	contradictory
ja, men du vet tillbaka till tanken på föräldrar, mina personliga känslor är att föräldrarna måste ta mer ansvar. Jag tycker att jag tycker om att titta på det. Du vet att många människor tittar på väl, vars jobb är det att lära barnen bra det är skolans jobb jag tror vars jobb är att lära barnen bra, främst det är föräldrarnas jobb	Jag tror att föräldrarna har ett större ansvar när det gäller deras barns utbildning än skolan.	entailment
ja det gör vi också, vi är lyckliga i år på något sätt hur det bara är mars och vi har redan utnyttjat hela vårt belopp jag vet inte om det är bra eller dåligt	Vi har fortfarande gott om pengar som kan hålla oss till slutet av denna månad.	contradictory
hm ja jag tycker om volleyboll jag är bara inte så bra på det och jag hamnar bara	Jag är bättre på volleyboll än andra.	neutral
Tja, vad är det med det?	Vad är det ?	contradictory
Lagstiftning om federal förvärv av 1994 (FASA) (Public Law 103-355) a Denna lag kräver att myndigheter ska definiera kostnader, schema och prestationsmål för federala förvärvsprogram (att inkludera IT-projekt) och övervaka dessa program för att säkerställa att de förblir inom föreskrivna toleranser.	Denna lag kräver att myndigheter definierar olika mål för förvärvsprogram.	entailment
du vet tjugo dollar för tester och fyrtio dollar för det här och och du vet och det kryper på dig du vet inte att du vet att du verkligen du vet inte vad det kommer att kosta förrän det är över	Du vet exakt hur mycket det kostar under hela processen.	contradictory
Den första glimt av det höga, klingade klostret som stiger upp från havet på dess berg är ett ögonblick som du inte kommer att glömma.	De flesta som har sett abbot som stiger upp från havet, säger att det är en livsförändrad upplevelse.	neutral
"Det finns två fakta av betydelse. """	Vi har fortfarande inga fakta.	contradictory
Det här är allt rent högt tonat och irriterande, vibrerande med knappt begränsad snobbism, men också utmanande svåra frågor och impopulära svar.	Detta är motbjudande och snobbigt.	entailment
Cold Mountain är avancerad humbug.	Avancerad humbug betyder Cold Mountain.	entailment
Tyvärr är dessa trappings som bifogas miljarder dollar prislappar.	Dessa trappings är vad som kommer från miljarder dollar prislappar som är associerade med dem.	entailment
Respektivt din,	Disrespectfully din	contradictory
ja det är lätt att göra det är väldigt lätt att göra och det gör det inte lättare att jag menar med en budget känner du att du är du menar jag vet att du sa att du sa har bättre kontroll men	Om du har en mycket liten budget gör det det svårt.	neutral
Läkare är osannolikt att skärm om det påverkar deras berättigade förväntningar på ekonomisk ersättning för patientvård.	Läkare är läkare för barn.	entailment
Jag har alltid hört att revolutionärer höll livet billigt, men det verkar som om det är en skillnad när det är ditt eget liv 197 i fråga.	Jag har ständigt hört att du revolutionärer värderar livet mycket.	contradictory
Inuti var en kolonn av ryttare, belysning snabbt och klara av att klara sig i något motstånd som de två grupperna av fotsoldater sprang in i.	Mellan ljuset fanns många ryttare som snabbt reste genom gruppens fotsoldater.	entailment
FEMA-personal kommer att finnas till hands för att träffa översvämningsoffer för att svara på frågor och ge återställningsinformation och skriftliga material om olika hjälpprogram.	FEMA vägrar att hjälpa översvämningsoffer.	contradictory
Han behöver inte en omslagshistoria eller ett annat jobb som en kraftfull mediautövare, så han har inget incitament att ljuga om sin avresa.	Han kommer inte att lämna företaget.	contradictory
ja jag önskar bara att det var lite bekvämare att veta	Jag vill att det ska vara lättare att göra.	entailment
När de är i produktion, kommer programmen att skära ned kvantiteter för att behålla finansiering eller en gång fältet, de är beroende av verksamhets- och underhållsbudgeten för att betala för tillförlitlighetsproblem som inte löses i utveckling.	En gång i produktion, kommer programmen inte minska sina mängder.	contradictory
Han noterade också att en sådan uppgradering skulle vara en stor och dyr insats, och att det var oklart när hypertextlänkar skulle kunna läggas till Federal Register.	Ugrader är huvudvärk.	neutral
Kommentarer om klassificerade eller begränsade rapporter bör överföras på det sätt som godkänts av GAO och byrån.	Det finns särskilda överföringsmetoder för klassificerade rapporter.	entailment
För att ge läsaren en grund för att bedöma förekomsten och konsekvenserna av dessa resultat bör de identifierade fallen vara relaterade till befolkningen eller antalet undersökta fall och kvantifieras i dollar	Där befolkningen kan inte kvantifieras till dollar.	contradictory
